id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,event_order
ufc-fight-night-23-fight-for-the-troops-2,282fa667ff9c51ed,15120,ufc-fight-night-23-fight-for-the-troops-ii-342,fight-for-the-troops-2,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 23: Fight for the Troops 2,168
ufc-126-silva-vs-belfort,65ddc8a9ac4e8531,15104,ufc-126-silva-vs-belfort-338,UFC126,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 126: Silva vs. Belfort,169
ufc-127-penn-vs-fitch,88a9bc81271ccd89,15202,ufc-127-penn-vs-fitch-344,UFC127,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 127: Penn vs Fitch,170
ufc-on-versus-3-sanchez-vs-kampmann,a54fc2d6fc224dc3,15438,ufc-on-versus-3-sanchez-vs-kampmann-351,UFCLive3,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on Versus 3: Sanchez vs Kampmann,171
ufc-128-shogun-vs-jones,1411c630ba711b64,15483,ufc-128-shogun-vs-jones-346,UFC128,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 128: Shogun vs Jones,172
ufc-fight-night-24,8a59d346dc976a10,15559,ufc-fight-night-24-nogueira-vs-davis-354,UFN24,https://en.wikipedia.org/wiki/UFC_Fight_Night_24,UFC Fight Night 24: Nogueira vs. Davis,173
ufc-129-st-pierre-vs-shields,2db7fa8db6bc9632,15427,ufc-129-st-pierre-vs-shields-352,UFC129,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 129: St. Pierre vs. Shields,174
ufc-130-edgar-vs-maynard-3,b732b326c362fb62,15685,ufc-130-rampage-vs-hamill-357,UFC130,https://en.wikipedia.org/wiki/UFC_130,UFC 130: Rampage vs Hamill,175
the-ultimate-fighter-13-finale,3ba3b5cc94498437,15811,ufc-the-ultimate-fighter-13-finale-362,TUF13-finale,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_13_Finale,The Ultimate Fighter 13 Finale,176
ufc-131-lesnar-vs-dos-santos,aac5ac38148f0528,15720,ufc-131-carwin-vs-dos-santos-358,UFC131,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 131: Carwin vs. Dos Santos,177
ufc-on-versus-4-marquardt-vs-johnson,d023ae89a2a4a41e,16309,ufc-on-versus-4-379,UFCLive4,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on Versus 4: Barry vs. Kongo,178
ufc-132-cruz-vs-faber-ii,83fd97284f4bb4a4,16495,ufc-132-381,UFC132,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 132: Cruz vs Faber II,179
ufc-133,f1f9e48a0d150757,16787,ufc-133-evans-vs-ortiz-2-390,UFC133,https://en.wikipedia.org/wiki/UFC_133,UFC 133: Evans vs. Ortiz 2,180
ufc-on-versus-5,4c8d6fde2dde07c4,16967,ufc-on-versus-5-hardy-vs-lytle-399,UVS5,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on Versus 5: Hardy vs. Lytle,181
ufc-134-silva-vs-okami,18968f97ad34f15c,15454,ufc-134-silva-vs-okami-389,UFC134,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 134: Silva vs. Okami,182
ufc-fight-night-25-battle-on-the-bayou,1ffc38f67785797b,16712,ufc-fight-night-25-battle-on-the-bayou-406,UFN25,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 25: Battle on the Bayou,183
9686-ufc-135,73ef22f25d0f70e2,17043,ufc-135-jones-vs-rampage-417,UFC135,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 135: Jones vs. Rampage,184
10195-ufc-on-versus-6,44f9c777fed7ca03,17789,ufc-on-versus-6-cruz-vs-johnson-429,UVS6,https://en.wikipedia.org/wiki/UFC_Live:_Cruz_vs._Johnson,UFC on Versus 6: Cruz vs. Johnson,185
9765-ufc-136,7d5b12de1625984e,17391,ufc-136-edgar-vs-maynard-3-423,UFC136,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 136: Edgar vs Maynard 3,186
9660-ufc-137-st-pierre-vs-diaz,8788beb528894f33,17377,ufc-137-penn-vs-diaz-410,UFC137,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 137: Penn vs. Diaz,187
10235-ufc-138,e780ccc79a209985,17824,ufc-138-leben-vs-munoz-430,UFC138,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 138: Leben vs. Munoz,188
10569-ufc-on-fox-1,1c061eb6e29eaa0a,18201,ufc-on-fox-1-velasquez-vs-dos-santos-442,UFC-on-Fox,https://en.wikipedia.org/wiki/UFC_on_Fox:_Velasquez_vs._Dos_Santos,UFC on FOX 1: Velasquez vs. Dos Santos,189
9822-ufc-138,0ec821423baa26bd,17551,ufc-139-shogun-vs-henderson-424,UFC139,https://en.wikipedia.org/wiki/UFC_139,UFC 139: Shogun vs. Henderson,190
9770-the-ultimate-fighter-14-finale,1f5f75658551f2d3,17424,ufc-the-ultimate-fighter-14-finale-469,TUF14-Finale,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 14 Finale,191
10374-ufc-140,6d7886b094b471ac,17274,ufc-140-jones-vs-machida-451,UFC140,https://en.wikipedia.org/wiki/UFC_140,UFC 140: Jones vs. Machida,192
10738-ufc-141,91720876db0ee468,18346,ufc-141-lesnar-vs-overeem-452,UFC141,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 141: Lesnar vs. Overeem,193
11196-ufc-142,18524b46c570730b,18901,ufc-142-aldo-vs-mendes-474,UFC142,https://en.wikipedia.org/wiki/UFC_142,UFC 142: Aldo vs. Mendes,194
11366-ufc-on-fx-1,4d74641fac830182,19068,ufc-on-fx-1-479,UFCFX1,https://en.wikipedia.org/wiki/UFC_on_FX:_Guillard_vs._Miller,UFC on FX 1: Guillard vs. Miller,195
11400-ufc-on-fox-2,c3c23c99477c041b,19039,ufc-on-fox-2-482,UFCFox2,https://en.wikipedia.org/wiki/UFC_on_Fox:_Evans_vs._Davis,UFC on FOX 2: Evans vs. Davis,196
11221-ufc-143,df2cf66d8c0123db,18945,ufc-143-condit-vs-diaz-478,UFC143,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 143: Diaz vs. Condit,197
11618-ufc-on-fuel-tv-1,0a97691039c4bbfb,19187,ufc-on-fuel-tv-1-ellenberger-vs-sanchez-485,UFCFUEL1,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Sanchez_vs._Ellenberger,UFC on FUEL TV 1: Ellenberger vs. Sanchez,198
11293-ufc-144,8377c5572cb356f3,18347,ufc-144-edgar-vs-henderson-477,ufc-144,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 144: Edgar vs. Henderson,199
11619-ufc-on-fx-2,b5ea750025697880,19379,ufc-on-fx-2-alves-vs-kampmann-487,UFCFX2,https://en.wikipedia.org/wiki/UFC_on_FX_2,UFC on FX 2: Alves vs. Kampmann,200
12026-ufc-on-fuel-tv-2,21f2974fd08085e3,19857,ufc-on-fuel-tv-2-493,UFCSweden,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Nogueira_vs._Gustafsson,UFC on FUEL TV 2: Silva vs. Gustafsson,201
11785-ufc-145,155bfc7ed36622df,20031,ufc-145-jones-vs-evans-490,UFC145,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 145: Jones vs. Evans,202
12189-ufc-on-fox,5898357a45a73674,20039,ufc-on-fox-3-diaz-vs-miller-496,FOX3,https://en.wikipedia.org/wiki/UFC_on_Fox_3,UFC on FOX 3: Diaz vs. Miller,203
12320-ufc-on-fx-3,8caca5857ce0e30b,20203,ufc-on-fuel-tv-3-korean-zombie-vs-poirier-499,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FUEL TV 3: Korean Zombie vs. Poirier,204
12168-ufc-146,4985113c0928aa62,20353,ufc-146-dos-santos-vs-mir-502,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 146: Dos Santos vs. Mir,205
13061-the-ultimate-fighter-15-finale,96087e90d900f0ef,19325,ufc-the-ultimate-fighter-15-finale-524,fight,https://en.wikipedia.org/wiki/The_Ultimate_Fighter_15_Finale,The Ultimate Fighter 15 Finale,206
12575-ufc-on-fx-3,49590e0508b2c19f,21037,ufc-on-fx-3-johnson-vs-mccall-522,fight,https://en.wikipedia.org/wiki/UFC_on_FX_3,UFC on FX 3: Johnson vs. McCall,207
13105-ufc-on-fx-4,505934897b8b4824,20385,ufc-on-fx-4-guida-vs-maynard-521,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FX 4: Guida vs. Maynard,208
12573-ufc-147,3da19339ee7051d5,19449,ufc-147-silva-vs-franklin-ii-517,UFC147,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 147: Silva vs. Franklin 2,209
12574-ufc-148,e8efeb9cf33b1941,20355,ufc-148-silva-vs-sonnen-2-506,fight,https://en.wikipedia.org/wiki/UFC_148,UFC 148: Silva vs. Sonnen 2,210
13665-ufc-on-fuel-tv-4-munoz-vs-weidman,d3b5ad3b15a64a18,21725,ufc-on-fuel-tv-4-munoz-vs-weidman-545,fight,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV_4,UFC on FUEL TV 4: Munoz vs. Weidman,211
12776-ufc-149,abbc4fc02e0d84b3,20821,ufc-149-faber-vs-barao-527,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 149: Faber vs. Barao,212
12572-ufc-on-fox-4,f62850b3c7480db9,20081,ufc-on-fox-4-shogun-vs-vera-546,fight,https://en.wikipedia.org/wiki/UFC_on_Fox:_Shogun_vs._Vera,UFC on FOX 4: Shogun vs. Vera,213
13684-ufc-150,3c48019bc387b80c,22013,ufc-150-henderson-vs-edgar-ii-547,UFC150,https://en.wikipedia.org/wiki/UFC_150,UFC 150: Henderson vs. Edgar 2,214
13140-ufc-152,53e533db1b8e9712,21045,ufc-152-jones-vs-belfort-561,UFC152,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 152: Jones vs. Belfort,215
14292-ufc-153,6cbb7661c3258617,22725,ufc-on-fuel-tv-5-struve-vs-miocic-569,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FUEL TV 5: Struve vs. Miocic,216
14104-ufc-on-fx-5,6a0b80a24f22e152,22541,ufc-on-fx-5-browne-vs-silva-579,FX5,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FX 5: Browne vs. Silva,217
14431-ufc-153,96d173b7f92aa520,23527,ufc-153-silva-vs-bonnar-571,ufc153,https://en.wikipedia.org/wiki/UFC_153,UFC 153: Silva vs. Bonnar,218
14619-ufc-on-fuel-tv-6,319fa1bd3176bded,23437,ufc-on-fuel-tv-6-franklin-vs-le-582,fight,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Le_vs._Franklin,UFC on FUEL TV 6: Franklin vs. Le,219
13141-ufc-154,d41937647eae9a34,21047,ufc-154-st-pierre-vs-condit-565,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 154: St. Pierre vs. Condit,220
14399-ufc-on-fox-5,d1e6a6536ee62517,23169,ufc-on-fox-5-584,FOX5,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 5: Henderson vs. Diaz,221
15726-ufc-on-fx-6,e8c170a64dc920ac,24707,ufc-on-fx-6-sotiropoulos-vs-pearson-594,FX6,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FX 6: Sotiropoulos vs. Pearson,222
15480-the-ultimate-fighter-16-finale,c6da1c24fe473418,24719,ufc-the-ultimate-fighter-16-finale-602,TUF16-Finale,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 16 Finale,223
15171-ufc-155-dos-santos-vs-velasquez-2,c6e6926a81adcd00,24185,ufc-155-dos-santos-vs-velasquez-ii-585,UFC155,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 155: Dos Santos vs. Velasquez 2,224
16549-ufc-156,56f4b81ec4db61af,26135,ufc-on-fx-7-belfort-vs-bisping-612,FX7,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FX 7: Belfort vs. Bisping,225
16667-ufc-on-fox-6,738acab0c6934dd8,26199,ufc-on-fox-6-johnson-vs-dodson-613,FOX6,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 6: Johnson vs. Dodson,226
16542-ufc-157,601cf40c09090853,26099,ufc-156-aldo-vs-edgar-611,UFC156,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 156: Aldo vs. Edgar,227
16679-ufc-on-fuel-tv-7,4679a38cced7c64a,26459,ufc-on-fuel-tv-7-barao-vs-mcdonald-632,FUEL7,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FUEL TV 7: Barao vs. McDonald,228
16791-ufc-157,09c44b317c98bf96,26381,ufc-157-rousey-vs-carmouche-618,UFC157,https://en.wikipedia.org/wiki/UFC_157,UFC 157: Rousey vs. Carmouche,229
16905-ufc-on-fuel-tv-8,83c6c3e0f8bde8ee,26333,ufc-on-fuel-tv-8-silva-vs-stann-625,FUEL8,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Silva_vs._Stann,UFC on FUEL TV 8: Silva vs. Stann,230
17129-ufc-158,f1b2a4365799c48b,27073,ufc-158-st-pierre-vs-diaz-627,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 158: St. Pierre vs. Diaz,231
17537-ufc-on-fuel-tv-9-gustafsson-vs-mousasi,6291ac0a3726732f,27589,ufc-on-fuel-tv-9-gustafsson-vs-mousasi-636,FUEL9,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Gustafsson_vs._Mousasi,UFC on FUEL TV 9: Mousasi vs. Latifi,232
17421-the-ultimate-fighter-17-finale,ce47f49e5c386a9c,28023,ufc-the-ultimate-fighter-17-finale-656,TUF17-Finale,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 17 Finale,233
16680-ufc-on-fox-7,aa79d5399571068e,26213,ufc-on-fox-7-henderson-vs-melendez-634,FOX7,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 7: Henderson vs. Melendez,234
16681-ufc-jones-vs-sonnen,ea0ad155451ed1f5,25825,ufc-159-jones-vs-sonnen-633,ufc159,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 159: Jones vs. Sonnen,235
17761-ufc-on-fx-8-belfort-vs-rockhold,030f08370fd1c2bb,28215,ufc-on-fx-8-belfort-vs-rockhold-648,FX8,https://en.wikipedia.org/wiki/UFC_on_FX:_Belfort_vs._Rockhold,UFC on FX 8: Belfort vs. Rockhold,236
17601-ufc,3c241737a6069b9f,28051,ufc-160-velasquez-vs-silva-ii-647,UFC160,https://en.wikipedia.org/wiki/UFC_160,UFC 160: Velasquez vs. Silva 2,237
17915-ufc-on-fx-9-nogueira-vs-werdum,7865707fd684d77b,26101,ufc-on-fuel-tv-10-nogueira-vs-werdum-2-668,FUEL10,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FUEL TV 10: Nogueira vs. Werdum 2,238
17939-ufc-161,8fd1f27e86661ede,28457,ufc-161-barao-vs-wineland-660,UFC161,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 161: Evans vs. Henderson,239
17854-ufc-162-silva-vs-weidman,e0b74df14f52cd15,28459,ufc-162-silva-vs-weidman-661,UFC162,https://en.wikipedia.org/wiki/UFC_162,UFC 162: Silva vs. Weidman,240
16682-ufc-on-fox-8,5330fe7e4c3af81c,26215,ufc-on-fox-8-johnson-vs-moraga-674,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 8: Johnson vs. Moraga,241
17693-ufc-aldo-vs-pettis,ebc5af72ad5a28cb,28015,ufc-163-aldo-vs-pettis-683,UFC163,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 163: Aldo vs. Korean Zombie,242
18384-ufc-on-fox-sports-1,cf1a88371c8cb690,29795,ufc-fight-night-26-shogun-vs-sonnen-685,fight,https://en.wikipedia.org/wiki/UFC_on_Fox_Sports_1:_1,UFC Fight Night 26: Shogun vs. Sonnen,243
19033-ufc-on-fox-sports-1-2,e5c38954c006f15c,30211,ufc-fight-night-27-condit-vs-kampmann-ii-692,fight,https://en.wikipedia.org/wiki/UFC_on_Fox_Sports_1:_2,UFC Fight Night 27: Condit vs. Kampmann 2,244
18192-ufc-164,980b4e712489098e,28701,ufc-164-henderson-vs-pettis-ii-691,fight,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 164: Henderson vs. Pettis 2,245
18971-ufc-on-fox-sports-1-2,b23fca14c7b79935,30213,ufc-fight-night-28-teixeira-vs-bader-705,fight,https://en.wikipedia.org/wiki/UFC_on_Fox_Sports_1:_3,UFC Fight Night 28: Teixeira vs. Bader,246
19128-ufc-165,df5a77121ba84a5d,30249,ufc-165-jones-vs-gustafsson-697,UFC165,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 165: Jones vs. Gustafsson,247
19846-ufc-on-fox-sports-1,43612456979e5d5e,31869,ufc-fight-night-29-maia-vs-shields-713,ufc-fight-night-maia-shields,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 29: Maia vs. Shields,248
19525-ufc-166-velasquez-vs-dos-santos-3,eae4aec1a5a8ff01,30813,ufc-166-velasquez-vs-dos-santos-iii-698,UFC166,https://en.wikipedia.org/wiki/UFC_166,UFC 166: Velasquez vs. Dos Santos 3,249
19801-ufc-on-fox-sports-1-bisping-vs-munoz,60884f31ead1609c,31371,ufc-fight-night-30-machida-vs-munoz-712,ufc-fight-night-machida-munoz,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Munoz,UFC Fight Night 30: Machida vs. Munoz,250
19692-ufc-fight-for-the-troops,35dc6220b113b7ec,32077,ufc-fight-night-31-ufc-fight-for-the-troops-3-726,fight,https://en.wikipedia.org/wiki/UFC_Fight_Night_31,UFC Fight Night 31: Fight for the Troops 3,251
20217-ufc,5d7c18191b8aa432,32067,ufc-fight-night-32-belfort-vs-henderson-725,ufn-belfort-henderson,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 32: Belfort vs. Henderson 2,252
19524-ufc-167-st-pierre-vs-hendricks,28f3c2258a1d8874,30815,ufc-167-st-pierre-vs-hendricks-699,UFC167,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 167: St. Pierre vs. Hendricks,253
20173-the-ultimate-fighter-18-finale,9a967e8e43dcef63,32325,ufc-the-ultimate-fighter-18-finale-720,TUF18-Finale,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Rousey_vs._Team_Tate,The Ultimate Fighter 18 Finale,254
20537-ufc-fight-night-hunt-vs-bigfoot,ee457ef1e1c326c1,32293,ufc-fight-night-33-hunt-vs-bigfoot-728,ufc-fight-night-hunt-bigfoot,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hunt_vs._Bigfoot,UFC Fight Night 33: Hunt vs. Bigfoot,255
16683-ufc-on-fox-9,480b702debcb5433,26217,,FOX9,https://en.wikipedia.org/wiki/UFC_on_Fox_9,UFC on FOX 9: Johnson vs. Benavidez 2,256
19667-ufc-168-rousey-vs-tate-2,83d0de122f2f9664,31257,ufc-168-weidman-vs-silva-ii-706,UFC168,https://en.wikipedia.org/wiki/UFC_168,UFC 168: Weidman vs. Silva 2,257
20473-ufc-singapore,e5c9de15bb58b1c6,32999,ufc-fight-night-34-saffiedine-vs-lim-761,ufn-singapore,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 34: Saffiedine vs. Lim,258
21505-ufc-fight-night-35,30a09e43f15f1d75,33929,ufc-fight-night-35-rockhold-vs-philippou-762,ufc-fight-night-atlanta,https://en.wikipedia.org/wiki/UFC_Fight_Night_35,UFC Fight Night 35: Rockhold vs. Philippou,259
21248-ufc-on-fox-10,a8d521d913df4e31,33335,ufc-on-fox-10-henderson-vs-thomson-777,FOX10,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 10: Henderson vs. Thomson,260
20975-ufc-169-jones-vs-teixeira,fc31f896cde2bc2e,32773,ufc-169-barao-vs-faber-737,UFC169,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 169: Barao vs. Faber 2,261
20593-ufc-fight-night,51b0bb73a1da34bc,33523,ufc-fight-night-36-machida-vs-mousasi-758,ufn-jaragua-do-sul,https://en.wikipedia.org/wiki/UFC_Fight_Night_36,UFC Fight Night 36: Machida vs. Mousasi,262
21249-ufc-170,3138fab619faf4d1,33337,ufc-170-rousey-vs-mcmann-756,UFC170,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 170: Rousey vs. McMann,263
22007-the-ultimate-fighter-china-1-finale,a26198ba5093147e,34819,ufc-the-ultimate-fighter-china-finale-778,ufn-macao-kim-hathaway,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_China,UFC Fight Night: Kim vs. Hathaway,264
21272-ufc-fight-night-gustafsson-vs-nogueira,ebc1f40e00e0c481,33383,ufc-london-751,ufc-london,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Gustafsson_vs._Manuwa,UFC Fight Night 37: Gustafsson vs. Manuwa,265
21513-ufc-171,179f1948dc234f1f,33949,ufc-171-hendricks-vs-lawler-771,UFC171,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 171: Hendricks vs. Lawler,266
22108-ufc-fight-night,d5f820c11a121050,35299,ufc-fight-night-38-shogun-vs-henderson-784,ufn-natal-brazil,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 38: Shogun vs. Henderson 2,267
22403-ufc-fight-night-39-nogueira-vs-nelson,d632d156c0549e07,35669,ufc-fight-night-39-minotauro-vs-nelson-790,ufc-abu-dhabi-minotauro-nelson,https://en.wikipedia.org/wiki/UFC_Fight_Night_39,UFC Fight Night 39: Nogueira vs. Nelson,268
22061-tuf-nations-finale-canada-vs-australia,f9f07bb5a43535ed,35503,ufc-the-ultimate-fighter-nations-finale-806,ufc-fight-night-quebec-city,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night: Bisping vs. Kennedy,269
22127-ufc-on-fox-11,a421465acbe59c77,35107,ufc-on-fox-11-werdum-vs-browne-779,FOX11,https://en.wikipedia.org/wiki/UFC_on_Fox_11,UFC on FOX 11: Werdum vs. Browne,270
21832-ufc-172-jones-vs-teixeira,4f2fcbefb668689d,34401,ufc-172-jones-vs-teixeira-772,UFC172,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 172: Jones vs. Teixeira,271
22778-ufc-fight-night,579fcdfcabd23a7b,36085,ufc-fight-night-40-brown-vs-silva-794,ufn-cincinnati-fs1,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Brown_vs._Silva,UFC Fight Night 40: Brown vs. Silva,272
22469-ufc-173-weidman-vs-belfort,9ca265dfe8323db3,35617,ufc-173-barao-vs-dillashaw-786,UFC173,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 173: Barao vs. Dillashaw,273
23130-ufc-fight-night,b757c73f443d4fca,36427,ufc-fight-night-41-munoz-vs-mousasi-799,fight-night-berlin,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Munoz_vs._Mousasi,UFC Fight Night 41: Munoz vs. Mousasi,274
22697-ufc-fight-night,59aaf2730b84698a,35955,ufc-the-ultimate-fighter-brazil-3-finale-812,ufn-sao-paulo-tuf-brazil,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night: Miocic vs. Maldonado,275
23441-ufc-fight-night-henderson-vs-khabilov,1fcfc3709fe58151,36711,ufc-fight-night-42-henderson-vs-khabilov-822,ufn-albuquerque-fs1,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._Khabilov,UFC Fight Night 42: Henderson vs. Khabilov,276
22389-ufc-174,5b5307450405abf0,35505,ufc-174-johnson-vs-bagautinov-807,UFC174,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 174: Johnson vs. Bagautinov,277
23781-ufc-fight-night-45-te-huna-vs-marquardt,ac9521250dc1a14c,37109,ufc-fight-night-43-te-huna-vs-marquardt-823,ufn-auckland-nz,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Te-Huna_vs._Marquardt,UFC Fight Night 43: Te Huna vs. Marquardt,278
23349-ufc-fight-night,c0ed7b208197e8de,36731,ufc-fight-night-44-swanson-vs-stephens-800,ufn-san-antonio-fs1,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 44: Swanson vs. Stephens,279
23324-ufc-175,53adf5b845d91e4a,36735,ufc-175-weidman-vs-machida-805,UFC175,https://en.wikipedia.org/wiki/UFC_175,UFC 175: Weidman vs. Machida,280
23323-the-ultimate-fighter-19-finale,1c5879330d42255f,36737,ufc-the-ultimate-fighter-19-finale-832,TUF19-Finale,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 19 Finale,281
23965-ufc-fight-night,79ded75550efc139,37359,ufc-fight-night-45-cerrone-vs-miller-826,ufc-fight-night-atlantic-city,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 45: Cerrone vs. Miller,282
23131-ufc-fight-night,073eee4e62f0d988,36425,ufc-fight-night-46-mcgregor-vs-brandao-827,ufn-dublin-ireland,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 46: McGregor vs. Brandao,283
23617-ufc-on-fox-12,05fbfe628658c538,37719,ufc-on-fox-12-lawler-vs-brown-829,FOX12,https://en.wikipedia.org/wiki/UFC_on_Fox:_Lawler_vs._Brown,UFC on FOX 12: Lawler vs. Brown,284
24351-ufc-fight-night-47,fd7acf42bd6e7e95,37727,ufc-fight-night-47-bader-vs-saint-preux-845,ufn-bangor-maine-fs1,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bader_vs._St._Preux,UFC Fight Night 47: Bader vs. St. Preux,285
23028-ufc-fight-night,770b9d4813c25902,37741,ufc-fight-night-48-bisping-vs-le-835,ufc-fight-night-macao-cotai-arena,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bisping_vs._Le,UFC Fight Night 48: Bisping vs. Le,286
23966-ufc-fight-night,063649e21bc9d6d5,37361,ufc-fight-night-49-henderson-vs-dos-anjos-846,ufc-fight-night-bok-center-tulsa,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._dos_Anjos,UFC Fight Night 49: Henderson vs. dos Anjos,287
24694-ufc-177-jones-vs-gustafsson-2,269d103c96a4c3a5,38011,ufc-177-dillashaw-vs-barao-ii-849,UFC177,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 177: Dillashaw vs. Soto,288
24825-ufc-fight-night-50,9bcfb40dbcd50568,38431,ufc-fight-night-50-851,ufc-fight-night-ledyard,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Souza_vs._Mousasi,UFC Fight Night 50: Jacare vs. Mousasi 2,289
24352-ufc-fight-night,a71feb7ea7592a71,37743,ufc-fight-night-51-850,ufc-fight-night-brasilia,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bigfoot_vs._Arlovski_2,UFC Fight Night 51: Bigfoot vs. Arlovski 2,290
