event_id,description,is_not,betsite,odds
1005,Over 3.5 fights end in KO/TKO,0,5Dimes,101
1005,Over 3.5 fights end in KO/TKO,0,SportBet,101
1005,Over 3.5 fights end in submission,0,5Dimes,341
1005,Over 3.5 fights end in submission,0,SportBet,341
1005,Over 3.5 fights go the distance,0,5Dimes,-3860
1005,Over 3.5 fights go the distance,0,SportBet,-3860
1005,Over 4.5 fights end in KO/TKO,0,5Dimes,287
1005,Over 4.5 fights end in KO/TKO,0,SportBet,287
1005,Over 4.5 fights end in submission,0,5Dimes,1030
1005,Over 4.5 fights end in submission,0,SportBet,1030
1005,Over 4.5 fights go the distance,0,5Dimes,-1021
1005,Over 4.5 fights go the distance,0,SportBet,-1021
1005,Over 5.5 fights end in KO/TKO,0,5Dimes,770
1005,Over 5.5 fights end in KO/TKO,0,SportBet,770
1005,Over 5.5 fights end in submission,0,5Dimes,3200
1005,Over 5.5 fights end in submission,0,SportBet,3200
1005,Over 5.5 fights go the distance,0,5Dimes,-330
1005,Over 5.5 fights go the distance,0,SportBet,-330
1005,Over 6.5 fights end in KO/TKO,0,5Dimes,2450
1005,Over 6.5 fights end in KO/TKO,0,SportBet,2450
1005,Over 6.5 fights end in submission,0,5Dimes,13900
1005,Over 6.5 fights end in submission,0,SportBet,13900
1005,Over 6.5 fights go the distance,0,5Dimes,-129
1005,Over 6.5 fights go the distance,0,SportBet,-129
1005,Over 7.5 fights end in KO/TKO,0,5Dimes,9375
1005,Over 7.5 fights end in KO/TKO,0,SportBet,9375
1005,Over 7.5 fights go the distance,0,5Dimes,189
1005,Over 7.5 fights go the distance,0,SportBet,189
1005,Over 8.5 fights go the distance,0,5Dimes,476
1005,Over 8.5 fights go the distance,0,SportBet,476
1005,Over 9.5 fights go the distance,0,5Dimes,1344
1005,Over 9.5 fights go the distance,0,SportBet,1344
1005,Under 1.5 fights end in KO/TKO,0,5Dimes,789
1005,Under 1.5 fights end in KO/TKO,0,SportBet,789
1005,Under 1.5 fights end in submission,0,5Dimes,250
1005,Under 1.5 fights end in submission,0,SportBet,250
1005,Under 10.5 fights go the distance,0,5Dimes,-11100
1005,Under 10.5 fights go the distance,0,SportBet,-11100
1005,Under 11.5 fights go the distance,0,5Dimes,-79800
1005,Under 11.5 fights go the distance,0,SportBet,-79800
1005,Under 2.5 fights end in KO/TKO,0,5Dimes,245
1005,Under 2.5 fights end in KO/TKO,0,SportBet,245
1005,Under 2.5 fights end in submission,0,5Dimes,-133
1005,Under 2.5 fights end in submission,0,SportBet,-133
1005,Under 2.5 fights go the distance,0,5Dimes,7475
1005,Under 2.5 fights go the distance,0,SportBet,7475
1005,Under 3.5 fights end in KO/TKO,0,5Dimes,-121
1005,Under 3.5 fights end in KO/TKO,0,SportBet,-121
1005,Under 3.5 fights end in submission,0,5Dimes,-426
1005,Under 3.5 fights end in submission,0,SportBet,-426
1005,Under 3.5 fights go the distance,0,5Dimes,1930
1005,Under 3.5 fights go the distance,0,SportBet,1930
1005,Under 4.5 fights end in KO/TKO,0,5Dimes,-347
1005,Under 4.5 fights end in KO/TKO,0,SportBet,-347
1005,Under 4.5 fights end in submission,0,5Dimes,-1560
1005,Under 4.5 fights end in submission,0,SportBet,-1560
1005,Under 4.5 fights go the distance,0,5Dimes,661
1005,Under 4.5 fights go the distance,0,SportBet,661
1005,Under 5.5 fights end in KO/TKO,0,5Dimes,-1195
1005,Under 5.5 fights end in KO/TKO,0,SportBet,-1195
1005,Under 5.5 fights end in submission,0,5Dimes,-7400
1005,Under 5.5 fights end in submission,0,SportBet,-7400
1005,Under 5.5 fights go the distance,0,5Dimes,270
1005,Under 5.5 fights go the distance,0,SportBet,270
1005,Under 6.5 fights end in KO/TKO,0,5Dimes,-4900
1005,Under 6.5 fights end in KO/TKO,0,SportBet,-4900
1005,Under 6.5 fights end in submission,0,5Dimes,-41700
1005,Under 6.5 fights end in submission,0,SportBet,-41700
1005,Under 6.5 fights go the distance,0,5Dimes,109
1005,Under 6.5 fights go the distance,0,SportBet,109
1005,Under 7.5 fights end in KO/TKO,0,5Dimes,-26600
1005,Under 7.5 fights end in KO/TKO,0,SportBet,-26600
1005,Under 7.5 fights go the distance,0,5Dimes,-229
1005,Under 7.5 fights go the distance,0,SportBet,-229
1005,Under 8.5 fights go the distance,0,5Dimes,-651
1005,Under 8.5 fights go the distance,0,SportBet,-651
1005,Under 9.5 fights go the distance,0,5Dimes,-2272
1005,Under 9.5 fights go the distance,0,SportBet,-2272
1008,Exactly eight fights end in KO/TKO,0,5Dimes,2850
1008,Exactly eight fights end in KO/TKO,0,SportBet,2850
1008,Exactly eight fights end in KO/TKO,1,5Dimes,-6400
1008,Exactly eight fights end in KO/TKO,1,SportBet,-6400
1008,Exactly eight fights go the distance,0,5Dimes,402
1008,Exactly eight fights go the distance,0,SportBet,402
1008,Exactly eight fights go the distance,1,5Dimes,-503
1008,Exactly eight fights go the distance,1,SportBet,-503
1008,Exactly eleven fights go the distance,0,5Dimes,3775
1008,Exactly eleven fights go the distance,0,SportBet,3775
1008,Exactly eleven fights go the distance,1,5Dimes,-9100
1008,Exactly eleven fights go the distance,1,SportBet,-9100
1008,Exactly five fights end in KO/TKO,0,5Dimes,324
1008,Exactly five fights end in KO/TKO,0,SportBet,324
1008,Exactly five fights end in KO/TKO,1,5Dimes,-397
1008,Exactly five fights end in KO/TKO,1,SportBet,-397
1008,Exactly five fights end in submission,0,5Dimes,1354
1008,Exactly five fights end in submission,0,SportBet,1354
1008,Exactly five fights end in submission,1,5Dimes,-2320
1008,Exactly five fights end in submission,1,SportBet,-2320
1008,Exactly five fights go the distance,0,5Dimes,540
1008,Exactly five fights go the distance,0,SportBet,540
1008,Exactly five fights go the distance,1,5Dimes,-780
1008,Exactly five fights go the distance,1,SportBet,-780
1008,Exactly four fights end in KO/TKO,0,5Dimes,282
1008,Exactly four fights end in KO/TKO,0,SportBet,282
1008,Exactly four fights end in KO/TKO,1,5Dimes,-342
1008,Exactly four fights end in KO/TKO,1,SportBet,-342
1008,Exactly four fights end in submission,0,5Dimes,542
1008,Exactly four fights end in submission,0,SportBet,542
1008,Exactly four fights end in submission,1,5Dimes,-783
1008,Exactly four fights end in submission,1,SportBet,-783
1008,Exactly four fights go the distance,0,5Dimes,1134
1008,Exactly four fights go the distance,0,SportBet,1134
1008,Exactly four fights go the distance,1,5Dimes,-1767
1008,Exactly four fights go the distance,1,SportBet,-1767
1008,Exactly nine fights end in KO/TKO,0,5Dimes,9950
1008,Exactly nine fights end in KO/TKO,0,SportBet,9950
1008,Exactly nine fights end in KO/TKO,1,5Dimes,-29600
1008,Exactly nine fights end in KO/TKO,1,SportBet,-29600
1008,Exactly nine fights go the distance,0,5Dimes,636
1008,Exactly nine fights go the distance,0,SportBet,636
1008,Exactly nine fights go the distance,1,5Dimes,-971
1008,Exactly nine fights go the distance,1,SportBet,-971
1008,Exactly one fight ends in KO/TKO,0,5Dimes,2395
1008,Exactly one fight ends in KO/TKO,0,SportBet,2395
1008,Exactly one fight ends in KO/TKO,1,5Dimes,-4785
1008,Exactly one fight ends in KO/TKO,1,SportBet,-4785
1008,Exactly one fight ends in submission,0,5Dimes,338
1008,Exactly one fight ends in submission,0,SportBet,338
1008,Exactly one fight ends in submission,1,5Dimes,-423
1008,Exactly one fight ends in submission,1,SportBet,-423
1008,Exactly seven fights end in KO/TKO,0,5Dimes,1154
1008,Exactly seven fights end in KO/TKO,0,SportBet,1154
1008,Exactly seven fights end in KO/TKO,1,5Dimes,-1807
1008,Exactly seven fights end in KO/TKO,1,SportBet,-1807
1008,Exactly seven fights end in submission,0,5Dimes,15900
1008,Exactly seven fights end in submission,0,SportBet,15900
1008,Exactly seven fights end in submission,1,5Dimes,-47700
1008,Exactly seven fights end in submission,1,SportBet,-47700
1008,Exactly seven fights go the distance,0,5Dimes,322
1008,Exactly seven fights go the distance,0,SportBet,322
1008,Exactly seven fights go the distance,1,5Dimes,-393
1008,Exactly seven fights go the distance,1,SportBet,-393
1008,Exactly six fights end in KO/TKO,0,5Dimes,518
1008,Exactly six fights end in KO/TKO,0,SportBet,518
1008,Exactly six fights end in KO/TKO,1,5Dimes,-735
1008,Exactly six fights end in KO/TKO,1,SportBet,-735
1008,Exactly six fights end in submission,0,5Dimes,3850
1008,Exactly six fights end in submission,0,SportBet,3850
1008,Exactly six fights end in submission,1,5Dimes,-9400
1008,Exactly six fights end in submission,1,SportBet,-9400
1008,Exactly six fights go the distance,0,5Dimes,362
1008,Exactly six fights go the distance,0,SportBet,362
1008,Exactly six fights go the distance,1,5Dimes,-453
1008,Exactly six fights go the distance,1,SportBet,-453
1008,Exactly ten fights go the distance,0,5Dimes,1396
1008,Exactly ten fights go the distance,0,SportBet,1396
1008,Exactly ten fights go the distance,1,5Dimes,-2480
1008,Exactly ten fights go the distance,1,SportBet,-2480
1008,Exactly three fights end in KO/TKO,0,5Dimes,384
1008,Exactly three fights end in KO/TKO,0,SportBet,384
1008,Exactly three fights end in KO/TKO,1,5Dimes,-482
1008,Exactly three fights end in KO/TKO,1,SportBet,-482
1008,Exactly three fights end in submission,0,5Dimes,294
1008,Exactly three fights end in submission,0,SportBet,294
1008,Exactly three fights end in submission,1,5Dimes,-354
1008,Exactly three fights end in submission,1,SportBet,-354
1008,Exactly three fights go the distance,0,5Dimes,2750
1008,Exactly three fights go the distance,0,SportBet,2750
1008,Exactly three fights go the distance,1,5Dimes,-6000
1008,Exactly three fights go the distance,1,SportBet,-6000
1008,Exactly twelve fights go the distance,0,5Dimes,15800
1008,Exactly twelve fights go the distance,0,SportBet,15800
1008,Exactly twelve fights go the distance,1,5Dimes,-47400
1008,Exactly twelve fights go the distance,1,SportBet,-47400
1008,Exactly two fights end in KO/TKO,0,5Dimes,754
1008,Exactly two fights end in KO/TKO,0,SportBet,754
1008,Exactly two fights end in KO/TKO,1,5Dimes,-1172
1008,Exactly two fights end in KO/TKO,1,SportBet,-1172
1008,Exactly two fights end in submission,0,5Dimes,230
1008,Exactly two fights end in submission,0,SportBet,230
1008,Exactly two fights end in submission,1,5Dimes,-270
1008,Exactly two fights end in submission,1,SportBet,-270
1008,Exactly two fights go the distance,0,5Dimes,9675
1008,Exactly two fights go the distance,0,SportBet,9675
1008,Exactly two fights go the distance,1,5Dimes,-28200
1008,Exactly two fights go the distance,1,SportBet,-28200
1008,No fights end in KO/TKO,0,5Dimes,14900
1008,No fights end in KO/TKO,0,SportBet,14900
1008,No fights end in KO/TKO,1,5Dimes,-44700
1008,No fights end in KO/TKO,1,SportBet,-44700
1008,No fights end in submission,0,5Dimes,1064
1008,No fights end in submission,0,SportBet,1064
1008,No fights end in submission,1,5Dimes,-1627
1008,No fights end in submission,1,SportBet,-1627
1008,Over 1.5 fights end in KO/TKO,0,5Dimes,-4245
1008,Over 1.5 fights end in KO/TKO,0,SportBet,-4245
1008,Over 1.5 fights end in submission,0,5Dimes,-280
1008,Over 1.5 fights end in submission,0,SportBet,-280
1008,Over 10.5 fights go the distance,0,5Dimes,3150
1008,Over 10.5 fights go the distance,0,SportBet,3150
1008,Over 11.5 fights go the distance,0,5Dimes,14000
1008,Over 11.5 fights go the distance,0,SportBet,14000
1008,Over 2.5 fights end in KO/TKO,0,5Dimes,-837
1008,Over 2.5 fights end in KO/TKO,0,SportBet,-837
1008,Over 2.5 fights end in submission,0,5Dimes,130
1008,Over 2.5 fights end in submission,0,SportBet,130
1008,Over 2.5 fights go the distance,0,5Dimes,-24100
1008,Over 2.5 fights go the distance,0,SportBet,-24100
1008,Over 3.5 fights end in KO/TKO,0,5Dimes,-240
1008,Over 3.5 fights end in KO/TKO,0,SportBet,-240
1008,Over 3.5 fights end in submission,0,5Dimes,352
1008,Over 3.5 fights end in submission,0,SportBet,352
1008,Over 3.5 fights go the distance,0,5Dimes,-4545
1008,Over 3.5 fights go the distance,0,SportBet,-4545
1008,Over 4.5 fights end in KO/TKO,0,5Dimes,115
1008,Over 4.5 fights end in KO/TKO,0,SportBet,115
1008,Over 4.5 fights end in submission,0,5Dimes,1050
1008,Over 4.5 fights end in submission,0,SportBet,1050
1008,Over 4.5 fights go the distance,0,5Dimes,-1186
1008,Over 4.5 fights go the distance,0,SportBet,-1186
1008,Over 5.5 fights end in KO/TKO,0,5Dimes,309
1008,Over 5.5 fights end in KO/TKO,0,SportBet,309
1008,Over 5.5 fights end in submission,0,5Dimes,3200
1008,Over 5.5 fights end in submission,0,SportBet,3200
1008,Over 5.5 fights go the distance,0,5Dimes,-377
1008,Over 5.5 fights go the distance,0,SportBet,-377
1008,Over 6.5 fights end in KO/TKO,0,5Dimes,790
1008,Over 6.5 fights end in KO/TKO,0,SportBet,790
1008,Over 6.5 fights end in submission,0,5Dimes,13500
1008,Over 6.5 fights end in submission,0,SportBet,13500
1008,Over 6.5 fights go the distance,0,5Dimes,-158
1008,Over 6.5 fights go the distance,0,SportBet,-158
1008,Over 7.5 fights end in KO/TKO,0,5Dimes,2399
1008,Over 7.5 fights end in KO/TKO,0,SportBet,2399
1008,Over 7.5 fights go the distance,0,5Dimes,166
1008,Over 7.5 fights go the distance,0,SportBet,166
1008,Over 8.5 fights end in KO/TKO,0,5Dimes,8850
1008,Over 8.5 fights end in KO/TKO,0,SportBet,8850
1008,Over 8.5 fights go the distance,0,5Dimes,408
1008,Over 8.5 fights go the distance,0,SportBet,408
1008,Over 9.5 fights go the distance,0,5Dimes,1082
1008,Over 9.5 fights go the distance,0,SportBet,1082
1008,Under 1.5 fights end in KO/TKO,0,5Dimes,2124
1008,Under 1.5 fights end in KO/TKO,0,SportBet,2124
1008,Under 1.5 fights end in submission,0,5Dimes,240
1008,Under 1.5 fights end in submission,0,SportBet,240
1008,Under 10.5 fights go the distance,0,5Dimes,-7300
1008,Under 10.5 fights go the distance,0,SportBet,-7300
1008,Under 11.5 fights go the distance,0,5Dimes,-42000
1008,Under 11.5 fights go the distance,0,SportBet,-42000
1008,Under 2.5 fights end in KO/TKO,0,5Dimes,569
1008,Under 2.5 fights end in KO/TKO,0,SportBet,569
1008,Under 2.5 fights end in submission,0,5Dimes,-150
1008,Under 2.5 fights end in submission,0,SportBet,-150
1008,Under 2.5 fights go the distance,0,5Dimes,8775
1008,Under 2.5 fights go the distance,0,SportBet,8775
1008,Under 3.5 fights end in KO/TKO,0,5Dimes,200
1008,Under 3.5 fights end in KO/TKO,0,SportBet,200
1008,Under 3.5 fights end in submission,0,5Dimes,-442
1008,Under 3.5 fights end in submission,0,SportBet,-442
1008,Under 3.5 fights go the distance,0,5Dimes,2274
1008,Under 3.5 fights go the distance,0,SportBet,2274
1008,Under 4.5 fights end in KO/TKO,0,5Dimes,-135
1008,Under 4.5 fights end in KO/TKO,0,SportBet,-135
1008,Under 4.5 fights end in submission,0,5Dimes,-1600
1008,Under 4.5 fights end in submission,0,SportBet,-1600
1008,Under 4.5 fights go the distance,0,5Dimes,766
1008,Under 4.5 fights go the distance,0,SportBet,766
1008,Under 5.5 fights end in KO/TKO,0,5Dimes,-369
1008,Under 5.5 fights end in KO/TKO,0,SportBet,-369
1008,Under 5.5 fights end in submission,0,5Dimes,-7400
1008,Under 5.5 fights end in submission,0,SportBet,-7400
1008,Under 5.5 fights go the distance,0,5Dimes,314
1008,Under 5.5 fights go the distance,0,SportBet,314
1008,Under 6.5 fights end in KO/TKO,0,5Dimes,-1225
1008,Under 6.5 fights end in KO/TKO,0,SportBet,-1225
1008,Under 6.5 fights end in submission,0,5Dimes,-40500
1008,Under 6.5 fights end in submission,0,SportBet,-40500
1008,Under 6.5 fights go the distance,0,5Dimes,138
1008,Under 6.5 fights go the distance,0,SportBet,138
1008,Under 7.5 fights end in KO/TKO,0,5Dimes,-4795
1008,Under 7.5 fights end in KO/TKO,0,SportBet,-4795
1008,Under 7.5 fights go the distance,0,5Dimes,-191
1008,Under 7.5 fights go the distance,0,SportBet,-191
1008,Under 8.5 fights end in KO/TKO,0,5Dimes,-24400
1008,Under 8.5 fights end in KO/TKO,0,SportBet,-24400
1008,Under 8.5 fights go the distance,0,5Dimes,-513
1008,Under 8.5 fights go the distance,0,SportBet,-513
1008,Under 9.5 fights go the distance,0,5Dimes,-1663
1008,Under 9.5 fights go the distance,0,SportBet,-1663
1012,Exactly eight fights end in KO/TKO,0,5Dimes,2500
1012,Exactly eight fights end in KO/TKO,0,SportBet,2500
1012,Exactly eight fights end in KO/TKO,1,5Dimes,-5000
1012,Exactly eight fights end in KO/TKO,1,SportBet,-5000
1012,Exactly eight fights go the distance,0,5Dimes,953
1012,Exactly eight fights go the distance,0,SportBet,953
1012,Exactly eight fights go the distance,1,5Dimes,-1453
1012,Exactly eight fights go the distance,1,SportBet,-1453
1012,Exactly eleven fights go the distance,0,5Dimes,12500
1012,Exactly eleven fights go the distance,0,SportBet,12500
1012,Exactly eleven fights go the distance,1,5Dimes,-37500
1012,Exactly eleven fights go the distance,1,SportBet,-37500
1012,Exactly five fights end in KO/TKO,0,5Dimes,309
1012,Exactly five fights end in KO/TKO,0,SportBet,309
1012,Exactly five fights end in KO/TKO,1,5Dimes,-369
1012,Exactly five fights end in KO/TKO,1,SportBet,-369
1012,Exactly five fights end in submission,0,5Dimes,2449
1012,Exactly five fights end in submission,0,SportBet,2449
1012,Exactly five fights end in submission,1,5Dimes,-4895
1012,Exactly five fights end in submission,1,SportBet,-4895
1012,Exactly five fights go the distance,0,5Dimes,308
1012,Exactly five fights go the distance,0,SportBet,308
1012,Exactly five fights go the distance,1,5Dimes,-368
1012,Exactly five fights go the distance,1,SportBet,-368
1012,Exactly four fights end in KO/TKO,0,5Dimes,294
1012,Exactly four fights end in KO/TKO,0,SportBet,294
1012,Exactly four fights end in KO/TKO,1,5Dimes,-354
1012,Exactly four fights end in KO/TKO,1,SportBet,-354
1012,Exactly four fights end in submission,0,5Dimes,787
1012,Exactly four fights end in submission,0,SportBet,787
1012,Exactly four fights end in submission,1,5Dimes,-1220
1012,Exactly four fights end in submission,1,SportBet,-1220
1012,Exactly four fights go the distance,0,5Dimes,434
1012,Exactly four fights go the distance,0,SportBet,434
1012,Exactly four fights go the distance,1,5Dimes,-567
1012,Exactly four fights go the distance,1,SportBet,-567
1012,Exactly nine fights end in KO/TKO,0,5Dimes,8725
1012,Exactly nine fights end in KO/TKO,0,SportBet,8725
1012,Exactly nine fights end in KO/TKO,1,5Dimes,-23900
