ufcstats_id,bestfightodds_id,betmma_id,espn_id,fightmatrix_id,fightoddsio_id,mmadecisions_id,sherdog_id,tapology_id
bc8f6b42767e28df,131,602,2951282,386,RmlnaHRlck5vZGU6NzI0,262,393,naoyuki-kotani
bcad7223af3c19da,4366,824,3049967,17214,RmlnaHRlck5vZGU6NDAyNg==,,31065,26267-martin-svensson
bd21a1e3d41c97ee,2605,781,2559755,38969,RmlnaHRlck5vZGU6MTE4Mg==,1832,21175,14128-Ronny-Markes
bd532e9a2b93870c,13981,4062,5127984,190867,RmlnaHRlck5vZGU6NDcwNzY=,6563,287951,188856-melissa-mullins
bd5403efbaa445c0,3558,243,3083637,62884,RmlnaHRlck5vZGU6MzUyNQ==,2784,61682,17490-sean-soriano
bd58d34e39b7b12a,743,494,2473720,2242,RmlnaHRlck5vZGU6MjA=,718,2262,ben-rothwell-northstar
bd878a638e0e3be3,2011,205,3024354,42510,RmlnaHRlck5vZGU6MjU3OQ==,3260,21720,angela-magana
bda04c573563cc2e,1131,109,2502273,3135,RmlnaHRlck5vZGU6MTA0MA==,,22903,todd-duffee
bdcbb976816fd256,5236,22,3147329,50692,RmlnaHRlck5vZGU6NjA4NA==,3204,49516,30084-daniel-kelly
be0b310a12eb80b4,5986,681,3901014,113002,RmlnaHRlck5vZGU6ODQ1MA==,3646,129351,50277-enrike-barzola-el-fuerte
be4076c9e8d791e3,4142,689,3031339,35445,RmlnaHRlck5vZGU6MTQxNA==,2482,17577,16200-joao-zeferino-the-brazilian-samurai
be5cfd73617a5b1a,1271,,2500458,503,RmlnaHRlck5vZGU6MTM3OA==,893,511,javier-vazquez-showtime
be68b375707dcb85,9930,2241,4618110,142589,RmlnaHRlck5vZGU6MzMyMDE=,5609,188775,105527-spike-carlyle
be9bdec19b7e9ffe,8254,1480,2223033,172155,RmlnaHRlck5vZGU6MjY1MjQ=,6492,249439,131141-austen-lane
be9d259be012e8a4,,,2951336,24,RmlnaHRlck5vZGU6NTI5,,24,scott-morris
bebb4ae55ac2bf6f,3864,1650,3956305,51359,RmlnaHRlck5vZGU6MzY4OA==,2367,50861,17032-chris-fishgold
beecb672a279223e,7245,1373,4221863,134223,RmlnaHRlck5vZGU6MTc4OTM=,5309,171625,74330-amanda-ribas
bf0e700106d00e55,6233,1256,4020801,57793,RmlnaHRlck5vZGU6ODc1Mg==,4644,57016,39426-austin-arnett
bf12aca029bfcc47,,,2559190,38,RmlnaHRlck5vZGU6NDU1,,38,keith-hackney-the-giant-killer
bf2c8e01b07d3eb1,13555,3735,5050129,205354,RmlnaHRlck5vZGU6MzYxMjc=,6576,316759,182971-myktybek-orolbaev
bf41b5131545da12,,,2354204,14236,RmlnaHRlck5vZGU6OTE0,,8269,crafton-wallace
bf43fed8f29e1671,2314,670,2554001,47154,RmlnaHRlck5vZGU6MTkxMQ==,1457,47065,marcin-held
bf7ad5628363eec9,7352,1193,4046059,63065,RmlnaHRlck5vZGU6MTM1MzM=,4400,61896,22124-cody-stamann
bf9bc96336922271,2588,1048,3005278,76041,RmlnaHRlck5vZGU6MTQzNQ==,3938,74266,alex-ricci
bfc2fc38a0e20211,216,,2335789,26443,RmlnaHRlck5vZGU6Njcy,401,14539,matt-grice-the-real-one
bffeb123b21c9aad,2298,539,2559936,20341,RmlnaHRlck5vZGU6MTIxNQ==,2671,34214,darrell-montague-the-mongoose
c03520b5c88ed6b4,6415,2013,3948572,126964,RmlnaHRlck5vZGU6ODg2MA==,4593,157355,47934-merab-dvalishvili
c0386644627a7ee5,7912,2438,4684237,113630,RmlnaHRlck5vZGU6MzMxNA==,6022,130553,43358-leomana-martinez
c03a5022f8439f2a,3267,433,3096574,71211,RmlnaHRlck5vZGU6MTUzOQ==,2037,69681,22241-chad-laprise
c051c2e12d692b8a,14279,4224,5074274,149839,RmlnaHRlck5vZGU6MjIzMzU=,6388,203965,108511-jesus-aguilar
c058823a2595ab09,,,2558133,1614,RmlnaHRlck5vZGU6NDM4,,1629,joey-roberts
c06a9b48d4132c8e,4294,315,3106310,29038,RmlnaHRlck5vZGU6MjEy,3027,36889,21309-james-moontasri
c06d554ce1713fd3,2143,740,2986685,32811,RmlnaHRlck5vZGU6MzcyNw==,2841,40523,16554-danny-mitchell
c07efc18b231f170,3747,988,2969823,54485,RmlnaHRlck5vZGU6MjQy,3357,53815,19195-jordan-rinaldi
c0ab242c40decc55,987,253,2335530,3090,RmlnaHRlck5vZGU6NTc5,653,22858,ryan-bader-darth
c0ac37a4a1133da9,14050,5008,4895760,108627,RmlnaHRlck5vZGU6NDY4MDE=,6459,122153,70861-marcus-mcghee
c0badf3243907e59,9945,2256,4421473,169037,RmlnaHRlck5vZGU6MTkyNjM=,5690,242931,144301-alexander-romanov
c0c36a5b3d5bbdd5,682,,2591290,38763,RmlnaHRlck5vZGU6MTM0OA==,1859,20967,mike-stumpf
c0d5c0c95c59050b,9317,1971,4565903,139637,RmlnaHRlck5vZGU6MzAzMzY=,5391,182853,46708-ariane-cristina-sorriso
c0eecd851dbf3146,3231,,2953549,72061,RmlnaHRlck5vZGU6MTE0MQ==,,70452,20278-cj-keith
c1085e1701b13eca,8530,2373,4684135,167228,RmlnaHRlck5vZGU6MjgxNzk=,6318,239253,144942-joseph-pyfer
c10eb2f12c489f6d,4799,39,3088841,35582,RmlnaHRlck5vZGU6MzA1NA==,2916,17717,9339-tim-gorman
c11f50e9c1513ce9,1858,,2501361,26765,RmlnaHRlck5vZGU6MTExNw==,783,14862,mark-holst-boots
c13042265355a290,6818,1085,4071380,126608,RmlnaHRlck5vZGU6MTI1MDI=,4041,156471,65391-kwan-ho-kwak
c136b2a8852da5bd,5019,92,2501820,12096,RmlnaHRlck5vZGU6NjA3Mw==,3061,6120,akbarh-arreola-el-caballero
c15fa95b9a12fde4,14832,4875,5122234,262359,RmlnaHRlck5vZGU6NDk1ODQ=,6499,408471,242095-junior-tafa
c1684f00c626f4c0,,,2951430,131,RmlnaHRlck5vZGU6NDc5,,133,mark-schultz
c169545ab0825f44,5729,593,3908742,81384,RmlnaHRlck5vZGU6NjU3OQ==,3552,79290,33349-geane-herrera-la-pulga
c17041f1bb5768d8,4846,118,3097954,56766,RmlnaHRlck5vZGU6MjgzOA==,2948,55954,31517-alex-white-the-spartan
c1a5d3843596df92,3705,782,2965161,53868,RmlnaHRlck5vZGU6MTI2Mg==,,53207,29477-thiago-perpetuo-bodao
c1ea9d56cd953586,3802,212,3032971,70572,RmlnaHRlck5vZGU6MjUyNw==,3258,68959,15647-emily-kagen
c21a036b4e012f1c,2163,429,2529520,29874,RmlnaHRlck5vZGU6MTE3Nw==,1116,37402,john-makdessi-the-bull
c21f26bbde777573,8542,5972,3146944,134658,RmlnaHRlck5vZGU6MjY3OTE=,4971,170203,85671-johnny-walker
c2299ec916bc7c56,12636,3311,4895362,205208,RmlnaHRlck5vZGU6Mzc0MTI=,6082,317103,212810-benoit-saint-denis
c23e3d4875340d8d,2048,,2512531,34869,RmlnaHRlck5vZGU6MTM2NA==,949,16984,zhang-tie-quan-the-mongolian-wolf
c24b1db4b809d41b,233,,2335700,10080,RmlnaHRlck5vZGU6OTA5,513,4095,renato-verissimo-charuto
c268b2cfebccf652,3124,4,2617539,40361,RmlnaHRlck5vZGU6MTE2MA==,2074,41906,15880-john-lineker
c295de4e10acd4c9,3503,83,2560712,14147,RmlnaHRlck5vZGU6MTM3Nw==,1777,8180,isaac-vallie-flag
c2a670b22d2e196f,9289,1979,4426299,162327,RmlnaHRlck5vZGU6MzAxOTg=,5571,228789,90744-aleksa-camur
c2a7623f398d9bd7,,,2475132,81,RmlnaHRlck5vZGU6Mzc1,199,81,david-dodd
c2e3e67b5911bfb7,3052,289,2556056,5287,RmlnaHRlck5vZGU6OTc2,1971,25097,3769-diego-brandao-ceara
c3218c810959d279,9470,2045,4299562,180107,RmlnaHRlck5vZGU6MjQ4OTc=,5354,265067,167232-khadis-ibragimov
c32aeb1a59e6272d,12495,3226,4869426,181445,RmlnaHRlck5vZGU6NDAwOTE=,6125,268041,164286-michael-morales
c32fb8c0f6471a4d,59,398,2335875,2306,RmlnaHRlck5vZGU6NjUy,270,2326,mirko-filipovic-cro-cop
c34e5849184b08c3,3075,,2613316,1335,RmlnaHRlck5vZGU6MTM3NA==,2001,1349,yasuhiro-urushitani
c3bd649a9194e50c,3232,871,2553018,37683,RmlnaHRlck5vZGU6MTE1Mw==,,19863,3391-jeremy-larsen
c3c23c99477c041b,,,2951244,29,RmlnaHRlck5vZGU6NDAy,,29,frank-hamaker
c3ded6f7155f9ea4,9064,1805,4420801,125250,RmlnaHRlck5vZGU6MTc0ODE=,5190,153799,71788-alex-da-silva-leko
c3ea8deeba00462b,9,,2354206,9185,RmlnaHRlck5vZGU6ODc5,,3195,pete-spratt-secret-weapon
c3f6db17cea09ca7,6172,967,3960698,112443,RmlnaHRlck5vZGU6ODY1NQ==,,128147,99621-danilo-beluardo
c41d426cc7326d1b,7575,1345,4275487,69365,RmlnaHRlck5vZGU6MTY4Njc=,4556,67828,12602-xiao-nan-yang-fury
c451d67c09c55418,1150,889,2501685,28162,RmlnaHRlck5vZGU6MTM0OQ==,914,36155,chan-sung-jung-the-korean-zombie
c4731f43693b96b8,5280,32,3155411,18041,RmlnaHRlck5vZGU6NjIwMg==,3206,31897,8243-rodolfo-rubio
c47df9303d318c67,23,390,2335674,14151,RmlnaHRlck5vZGU6Njc2,276,8184,clay-guida-the-carpenter
c482c8605455a213,7253,1164,4001827,69507,RmlnaHRlck5vZGU6OTk0Mg==,4418,67923,36385-albini-muralha-junior-baby
c487223b0289bda9,8244,1475,4336315,84820,RmlnaHRlck5vZGU6MjQ2MTE=,4805,82725,79096-hector-aldana
c4af2feb4b58bc3b,3818,731,2525965,6375,RmlnaHRlck5vZGU6MTM2NQ==,2347,26192,kazuki-tokudome
c4b6099f0d25f75e,366,,2335824,11758,RmlnaHRlck5vZGU6ODM2,,5781,jared-rollins-j-roc
c4b81cdecd5d6abe,1560,,2502712,35766,RmlnaHRlck5vZGU6NDY=,740,17903,gerald-harris-hurricane
c4b9296214f4c09c,1475,,2447638,541,RmlnaHRlck5vZGU6OTEy,458,549,jason-von-flue-livewire
c4d039123e62f6a9,8602,2422,4686735,190266,RmlnaHRlck5vZGU6MjkwNzY=,4945,286225,131561-dennis-buzukia
c4fe2e9a06ea5bcb,3113,887,3009715,62000,RmlnaHRlck5vZGU6OTM5,2234,60790,13437-ben-alloway-gumby
c549573c0df4d676,6299,1556,4016050,51547,RmlnaHRlck5vZGU6MTYxNTA=,5037,51049,61535-maki-pitolo
c575ab451e3c5b1d,5590,460,3074863,83206,RmlnaHRlck5vZGU6NTYyOQ==,3447,81143,36478-mickael-lebout
c58f51dedb310998,3233,385,2960681,46276,RmlnaHRlck5vZGU6MTAwNA==,2099,46224,15253-mike-chiesa-maverick
c5a126ace82a6025,2445,154,2557518,55569,RmlnaHRlck5vZGU6MTQ1OQ==,1529,53300,13551-Anthony-Birchak
c5af5750e8bae4f0,6025,806,3947005,88325,RmlnaHRlck5vZGU6Nzg3Nw==,3687,86246,17484-kyle-bochniak
c5ccd878231c5407,16460,6088,5152409,212059,RmlnaHRlck5vZGU6NTQ4NDY=,6593,332055,133259-ramon-tavares
c61f66d8c3fd5f07,,,2488905,219,RmlnaHRlck5vZGU6NTUw,,221,tony-petarra
c62fbc117d57b943,7444,1338,3722422,115260,RmlnaHRlck5vZGU6MjEzMjE=,4537,133745,120884-tai-tuivasa-bam-bam
c670aa48827d6be6,,,2335726,52,RmlnaHRlck5vZGU6MzY5,45,52,dan-severn-the-beast
c68c68efaa5ca6ef,2452,683,2959422,5945,RmlnaHRlck5vZGU6MTYz,3634,25761,chidi-njokuani
c6a33ff198aaaeeb,49,,2335525,2992,RmlnaHRlck5vZGU6NTkx,315,3014,stephan-bonnar-the-american-psycho
c6aee362c7a7d482,6139,807,3960071,108320,RmlnaHRlck5vZGU6ODYxNQ==,3709,115641,21348-randall-brown-rude-boy
c6d8ae3b016d5ad5,168,,2354579,13299,RmlnaHRlck5vZGU6OTA4,,7329,joe-veres
c6da1c24fe473418,,,2499776,142,RmlnaHRlck5vZGU6NDQ5,,144,julian-sanchez
c6e6926a81adcd00,,,2558141,204,RmlnaHRlck5vZGU6MzMw,,206,adriano-santos
c7011de4765d2497,1588,,2519774,37550,RmlnaHRlck5vZGU6OTcz,1176,19726,paul-bradley-the-gentleman
c727c7d31c50c4cf,3127,110,3058475,60085,RmlnaHRlck5vZGU6NDMxOA==,3032,58947,19031-anthony-hamilton
c730a0be691dc081,5444,2379,4375621,142161,RmlnaHRlck5vZGU6NzEzOA==,5783,187959,43007-jared-gooden
c739c2995a275314,12728,4382,4917145,174925,RmlnaHRlck5vZGU6MjM1MTI=,6431,252115,164201-yanal-ashmoz-red-fox
c742287ed86a09bc,1253,216,2989128,39036,RmlnaHRlck5vZGU6MTc2NA==,1608,21247,jessica-pene
c75b99887c8c3f5a,,,2502010,2075,RmlnaHRlck5vZGU6ODMz,,2093,keith-rockel
c76ec2bc3a57666a,2955,386,2589005,43337,RmlnaHRlck5vZGU6MTAwOA==,1974,22556,16789-mitch-clarke
c77a953488e5607d,3284,773,2960679,58655,RmlnaHRlck5vZGU6MTI2Ng==,2256,57848,17554-vinc-pichel
c7be22a47a58365a,7779,1366,2996856,50203,RmlnaHRlck5vZGU6MTMwNTM=,,49840,15598-christina-marks
c7c39e2fb70248b3,12270,3148,4816062,64658,RmlnaHRlck5vZGU6MjA2Nzc=,6136,63370,20364-chad-anheliger
c7d297714d9ab1a4,5026,247,3117374,62402,RmlnaHRlck5vZGU6NjEwMQ==,3281,61266,37101-marion-reneau
c7d7fda69ec410d3,5880,1970,3939270,129731,RmlnaHRlck5vZGU6ODExMw==,5888,162187,66705-kamuela-kirk
c7e9d15cfce52f1d,,,2558102,221,RmlnaHRlck5vZGU6NTQ0,189,223,tim-lajcik-the-bohemian
c80095f6092271a7,475,281,2335531,37370,RmlnaHRlck5vZGU6NTkw,583,19544,tim-boetsch-the-barbarian
c8097968da5e5f13,3974,239,3027534,81433,RmlnaHRlck5vZGU6Mjg=,2401,79335,17954-chris-wade
c8136ab8aa32c974,166,,2335832,14064,RmlnaHRlck5vZGU6ODgx,388,8095,kalib-starnes
c814b4c899793af6,8258,1806,4339488,150790,RmlnaHRlck5vZGU6MjY0ODE=,5191,202657,108035-rafael-fiziev
c849740a3ff51931,3053,424,2611719,66612,RmlnaHRlck5vZGU6MTAzNA==,1972,62507,19126-tj-dillashaw
c878270af633eb11,7848,1497,4339150,81208,RmlnaHRlck5vZGU6MjQzNjI=,5677,79138,105503-jordan-wright-the-beverly-hills-ninja
c8cca8f3de5be4b4,1284,,2512068,1002,RmlnaHRlck5vZGU6NDQ3,174,1015,jorge-patino-macaco
c933d423ebdbbbdb,,,2952787,109,RmlnaHRlck5vZGU6NDQ0,,111,john-matua
c940b42df95bbd28,18786,7063,4820964,224037,RmlnaHRlck5vZGU6Mzk0MjE=,,359353,241093-xiaocan-feng
c945adc22c2bfe8f,1383,77,2504174,23678,RmlnaHRlck5vZGU6MTI2Nw==,912,11743,brad-pickett-one-punch
c9587d81e1d33925,7104,2350,4222369,117867,RmlnaHRlck5vZGU6MTY2MTc=,5693,139017,50518-jerome-rivera
c96518b7f6881004,,,2501709,195,RmlnaHRlck5vZGU6MzQ4,,197,bob-gilstrap
c96d9178c9ed9e62,3288,312,2614020,49560,RmlnaHRlck5vZGU6MzEz,2075,49213,13664-timothy-elliot
c96e2ae6021144a1,508,,2465553,24090,RmlnaHRlck5vZGU6MTI0Nw==,,12158,damacio-page-the-angel-of-death
c9a94278df042f46,10382,2484,4422319,117886,RmlnaHRlck5vZGU6MzM4NzQ=,5742,138183,50336-alan-baudot
c9bbf1a0285a8076,12,,2354575,21749,RmlnaHRlck5vZGU6NjE3,,9785,jeff-cox
c9cf753cfdf77fc2,6200,952,3093559,89017,RmlnaHRlck5vZGU6ODcyMA==,3784,86928,34449-marcin-tybura-tybur
c9f6385af6df66d7,2698,885,2567565,38609,RmlnaHRlck5vZGU6OTMx,1941,20812,15341-papy-abedi-makambo
ca28cdf526d6b6e9,11078,3388,5092398,184686,RmlnaHRlck5vZGU6MzU1NTU=,6413,274869,178801-nurullo-aliev
ca2efc9d7d523c43,1364,197,2559762,45558,RmlnaHRlck5vZGU6MTEzNA==,1539,45624,shawn-jordan
ca36633b80be4a78,11749,3027,4868702,124645,RmlnaHRlck5vZGU6MzEzNDA=,6568,152747,76640-kaynan-kruschewsky-bahia
ca43de99b07b6b40,7675,2509,4523403,129536,RmlnaHRlck5vZGU6MjMxNDk=,4515,162285,65199-joshua-fremd
cac08b8685387ca5,796,,2354228,42897,RmlnaHRlck5vZGU6MTE5OA==,,22111,james-mcsweeney-the-hammer
cad24459b28592ca,6686,1190,4082125,92463,RmlnaHRlck5vZGU6MTE4OTU=,3989,93407,30666-eryk-anders
cb139171ed1b69fe,45,,2335675,13991,RmlnaHRlck5vZGU6NjU1,308,8021,kenny-florian-kenflo
cb46dface0e28a2c,425,,2335766,2692,RmlnaHRlck5vZGU6ODI5,414,2712,jorge-rivera-el-conquistador
cb52f9490c2dc069,4635,236,2984771,19288,RmlnaHRlck5vZGU6NjA2Mg==,2921,33156,15841-sean-oconnell
cb6783c39c01d896,157,,2501594,88,RmlnaHRlck5vZGU6NTQz,,88,tiki-ghosn
cb696ebfb6598724,4688,422,3031559,67768,RmlnaHRlck5vZGU6NjA3Ng==,2817,66313,aljamain-sterling
cbb682f5fcc44bfc,1171,99,2504171,6809,RmlnaHRlck5vZGU6MTI2Mw==,906,26627,anthony-pettis-showtime
cbd3e590a85b18c5,3176,268,3095666,60961,RmlnaHRlck5vZGU6Mjg5,2944,59766,mirsad-bektic
cbd5d3cdd862e90e,1624,523,2501814,25924,RmlnaHRlck5vZGU6MTE2OQ==,743,14018,rory-macdonald-the-waterboy
cbd6f1abf955e628,499,897,2505282,37544,RmlnaHRlck5vZGU6MTEwNw==,,19720,dave-herman-pee-wee
cbe79765d44bd172,44,,2354124,24143,RmlnaHRlck5vZGU6ODMx,330,12212,alvin-robinson-kid
cbf1c7ba5408a66f,7652,1329,4068998,75262,RmlnaHRlck5vZGU6MTI4MjI=,4490,73527,56301-salim-touahri
cbf5e6f231b55443,5292,503,3155420,98858,RmlnaHRlck5vZGU6NjIxNQ==,3241,106305,70995-yair-rodriguez
cbf94e4c4af4ff6d,794,,2335769,33534,RmlnaHRlck5vZGU6NzQy,,15626,nate-loughran
cbfd1d34356a004c,175,,2412446,260,RmlnaHRlck5vZGU6NDI2,236,262,jeff-monson-the-snowman
cc1a8b4b38b92c6d,8255,1478,4339130,153369,RmlnaHRlck5vZGU6MjYyMTA=,4856,206717,89335-montel-jackson
cc300e9aa3063431,788,,2335637,33714,RmlnaHRlck5vZGU6Njc5,622,15806,andre-gusmao
cc3147b49c7d7d92,3099,,2616899,40706,RmlnaHRlck5vZGU6MTM0Mw==,1987,42258,dan-stittgen
cc351e408bbb7d43,7395,1257,3960440,69305,RmlnaHRlck5vZGU6MjA1NzI=,4629,67782,74551-brandon-davis
cc6f9d1e89f3449a,62,548,2335783,11163,RmlnaHRlck5vZGU6NjU5,341,5185,manvel-gamburyan-the-anvil
cc7040fe76f0ef91,5571,1017,3971496,74356,RmlnaHRlck5vZGU6MjkwMw==,3879,72777,23218-devin-clark
cc81c92fe2254935,1747,1197,2557772,35707,RmlnaHRlck5vZGU6NjA0MA==,4396,17843,tom-gallicchio
cc84b68f862b466f,2845,,2502027,2804,RmlnaHRlck5vZGU6MTQwOA==,1878,2825,eddie-yagin-the-filipino-phenom
cc8c623cca88f54f,8546,3162,4371001,159614,RmlnaHRlck5vZGU6MjgxOTQ=,4907,223917,140732-mayra-bueno-silva-sheetara
cc900af167fbedfd,5459,396,3165523,74311,RmlnaHRlck5vZGU6NjEyMg==,3425,72706,45020-timothy-johnson
cc900c6a71ed23f3,5077,117,2984772,80576,RmlnaHRlck5vZGU6NjE0Nw==,3102,78465,18435-clay-collard
cc98d857b148e33a,6243,820,3957070,26874,RmlnaHRlck5vZGU6ODU1Ng==,3741,14971,16092-leonardo-guimaraes-leleco
ccba80d4820ef557,1109,,2354539,11519,RmlnaHRlck5vZGU6ODQx,,5542,gabe-ruediger-godzilla
ccd1299e0345e0ce,398,611,2335800,13401,RmlnaHRlck5vZGU6Njc3,398,7431,melvin-guillard-the-young-assassin
ccdd90bd1fc7dab6,336,,2487838,428,RmlnaHRlck5vZGU6MTI2,454,435,vladimir-matyushenko-the-janitor
cce79e827569f26e,1459,,2499694,38248,RmlnaHRlck5vZGU6MTEw,747,20447,ronys-torres
ccf5dc41417e9daf,8763,1726,3039196,172160,RmlnaHRlck5vZGU6MTkzMDQ=,4995,249511,158561-juan-francisco-espino-trota
cd01f0b768a32475,5342,596,3159585,100147,RmlnaHRlck5vZGU6NzU4OA==,3550,108571,32389-jonathan-wilson
cd12227edd3f134b,180,877,2500461,2077,RmlnaHRlck5vZGU6OTI0,489,2095,keith-wisniewski
cd13728ae1151f46,4315,989,3994033,96426,RmlnaHRlck5vZGU6Mzg1MQ==,3847,101427,34843-ion-cutelaba
cd2c4d30c6e13b47,8543,1634,4379258,145021,RmlnaHRlck5vZGU6MjgzMzk=,4909,193977,81799-marina-rodriguez
cd2e5a390821fb48,10138,2368,4422029,142463,RmlnaHRlck5vZGU6MTMwNjI=,5694,188479,90969-tj-laramie-the-truth
cd3d7e37ff2d679c,4236,1204,3928693,82772,RmlnaHRlck5vZGU6MzM4Nw==,3760,80671,46586-ricky-turcios
cd7763bcadb5d4c8,4347,512,3060122,17245,RmlnaHRlck5vZGU6MTI1Mw==,2653,31096,36092-allan-patrick-nuguete
cd7bafbeee1f29a0,1550,,2556655,22946,RmlnaHRlck5vZGU6NzQ5,,10999,war-machine
cd85b48dc880fabd,5987,680,3952966,134801,RmlnaHRlck5vZGU6ODQ1Mg==,3647,172941,69342-horacio-gutierrez
cda1099995b46cc2,12616,3320,4874988,160989,RmlnaHRlck5vZGU6MzA1Nzg=,6121,227047,214582-genaro-valdez-el-rayadito
cdadae5363b66eef,10514,2654,4708819,71080,RmlnaHRlck5vZGU6OTMwNg==,5811,69484,22009-francisco-nazareno-junior-mingau
cdb96af67d096b1e,2727,777,3088232,66233,RmlnaHRlck5vZGU6MzA5NA==,3685,64894,16353-alex-morono
ce175eaafe867d1f,12274,3106,4473738,143631,RmlnaHRlck5vZGU6NDE1NTA=,,184113,86130-mike-gillmore
ce1e867808ef5fce,6369,1117,4000033,65180,RmlnaHRlck5vZGU6NTI4MA==,3841,63873,28235-justin-willis
ce47f49e5c386a9c,,,2354129,67,RmlnaHRlck5vZGU6NjE0,,67,kit-cope
ce6065baef021cf3,258,,2354242,248,RmlnaHRlck5vZGU6NDE5,,250,ikuhisa-minowa-the-punk
ce632027bf2a871b,9139,1858,4217382,132291,RmlnaHRlck5vZGU6MTc0MzA=,5310,167487,72343-dalcha-lungiambula-champion
ce783bf73b5131f9,280,,2488568,220,RmlnaHRlck5vZGU6Mzkz,,222,520-eugene-jackson-the-wolf
cedfdf8d423d500c,931,,2501404,186,RmlnaHRlck5vZGU6NDk1,147,188,pat-miletich-the-croation-sensation
cf1a88371c8cb690,,,2498056,269,RmlnaHRlck5vZGU6MzI4,,271,aaron-brink
cf615eb4b7862c76,1714,558,2517122,46020,RmlnaHRlck5vZGU6MjY3OA==,,46033,hayder-hassan-hulk
cf65d56b0755ed3b,2305,26,3045738,67414,RmlnaHRlck5vZGU6MTM0,3073,65878,alan-jouban
cf946e03ba2e7666,2365,1261,2555540,58629,RmlnaHRlck5vZGU6MTg2Mg==,4992,57838,kevin-aguilar
cf9d24e4bd0cf2ce,55,780,2335717,21745,RmlnaHRlck5vZGU6NTg5,311,9781,mark-bocek
cfaf010d5b389c09,3763,516,3009720,51104,RmlnaHRlck5vZGU6MTQwMA==,2233,50586,17737-mike-wilkinson
cfb65863d5099327,67,282,2335449,14559,RmlnaHRlck5vZGU6NzM0,278,8593,thales-leites
cfc3e7bb44685289,5784,1230,4294378,141873,RmlnaHRlck5vZGU6Nzc3Nw==,3906,187343,90133-trey-ogden
cffb87059e645bd1,13433,3688,4963343,237655,RmlnaHRlck5vZGU6NDQzNDI=,6158,382138,165655-denise-gomes
d008d785f6347dc2,15075,4005,5068724,116452,RmlnaHRlck5vZGU6NDY2MDY=,6393,135897,51443-jeong-young-lee
d023ae89a2a4a41e,774,,2335828,20199,RmlnaHRlck5vZGU6ODI1,603,34072,matthew-riddle-the-riddler
d024ed963e8bf7ea,4589,950,3104468,63524,RmlnaHRlck5vZGU6NjAyMA==,2754,62243,21404-damien-brown
d0314416a7f26527,1042,796,2555668,16463,RmlnaHRlck5vZGU6MTE5MQ==,1081,30297,michael-mcdonald-mayday
d05412b513b19621,5293,60,2989857,71061,RmlnaHRlck5vZGU6NjE2MA==,3235,69513,12196-guido-canetti-ninja
d05cb1e8d1b885d8,5099,1216,3136288,89128,RmlnaHRlck5vZGU6NjgyNA==,4246,85549,32655-jinh-yu
d06f8869449ba7bd,2434,393,2950951,22795,RmlnaHRlck5vZGU6NjA3NQ==,2993,10846,sultan-tikhaev
d0a5ef38a7778ac2,1140,687,2614927,5145,RmlnaHRlck5vZGU6MTI1Ng==,1732,24952,estevan-payan
d0aaedcf7ccd0b45,8527,2365,4341598,97570,RmlnaHRlck5vZGU6MjgxNDQ=,,103685,25880-christopher-daukaus
d0c29452d3272603,689,169,2335696,26368,RmlnaHRlck5vZGU6Nzcx,625,14464,dan-miller
d0d7160824278840,167,,2354220,22342,RmlnaHRlck5vZGU6NTc3,305,10380,junior-assuncao
d0e1b42d41dab603,5998,1251,4077475,79823,RmlnaHRlck5vZGU6MjUw,3750,77743,29696-julian-marquez
d0e50a3d1b250708,6190,1125,3903959,70160,RmlnaHRlck5vZGU6ODAyNg==,4215,67967,andre-soukhamthath
d0f3959b4a9747e6,659,522,2447641,23446,RmlnaHRlck5vZGU6OTM4,864,11506,jose-aldo-junior
d1053e55f00e53fe,10916,2749,4685730,161593,RmlnaHRlck5vZGU6OTE4Mw==,,228033,124154-austin-cunningham
d10b35152277cf98,1842,,2517353,65290,RmlnaHRlck5vZGU6MTM2OA==,,60940,james-toney-lights-out
d1152823307d7e7c,363,,2335610,34893,RmlnaHRlck5vZGU6MTAx,,17010,rameau-thierry-sokoudjou-the-african-assassin
d1528ac5675558b1,5548,1151,3509230,83882,RmlnaHRlck5vZGU6NjQ0Nw==,3411,81719,18344-orlando-coulter
d156513a19acf856,2496,17,2559758,27513,RmlnaHRlck5vZGU6MjA4Mw==,1764,35410,sam-alvey
d1759b2b7be9be56,20,,2335608,22537,RmlnaHRlck5vZGU6ODE4,367,10581,hector-ramirez-sick-dog
d188a3b817860ec6,3070,746,2553049,43318,RmlnaHRlck5vZGU6MTMyMg==,1961,22537,4153-steven-siler-super
d18dbcb0f8e2b55d,3013,,2610172,50855,RmlnaHRlck5vZGU6MTMzNA==,1955,50367,18304-alex-soto
d1941565abf50b16,265,418,2335718,26367,RmlnaHRlck5vZGU6Nzcz,629,14463,jim-miller
d1a1314976c50bef,494,,2335691,21156,RmlnaHRlck5vZGU6Nzg3,451,9179,josh-neer-the-dentist
d1c65d2cf2925ddd,6917,2456,4690541,136842,RmlnaHRlck5vZGU6MTUyMzA=,5889,176275,78681-gregory-rodrigues-robocop
d1dcd4e96464a53d,992,,2555594,39861,RmlnaHRlck5vZGU6NTk3,,41539,jules-bruchez-cotton-mouth-from-the-south
d1e1fdcea7c8a90a,2825,173,2960755,37348,RmlnaHRlck5vZGU6MjQzOA==,2774,19521,leandro-thomas-issa-brodinho
