ufcstats_id,bestfightodds_id,betmma_id,espn_id,fightmatrix_id,fightoddsio_id,mmadecisions_id,sherdog_id,tapology_id,wikipedia_id
ccd58ff71e260ed5,2900,1266,600034052,293390,RXZlbnROb2RlOjQ3NDQ=,1399,97463,101214-ufc-291,657
6f81b6de2557739a,2936,1298,600035212,294593,RXZlbnROb2RlOjQ3NTE=,1401,97864,101342-ufc-fight-night,658
d2fa318f34d0aadc,2905,1299,600034512,294299,RXZlbnROb2RlOjQ3Mzg=,1403,97766,101163-ufc-fight-night,659
2719f300b0439039,2899,1267,600034053,293753,RXZlbnROb2RlOjQ3Mjc=,1406,97584,101022-ufc-292,660
89a407032911e27e,2935,1317,600035213,295466,RXZlbnROb2RlOjQ3NTU=,1408,98155,101389-ufc-fight-night,661
ef61d9f5176b3200,2934,1325,600035214,295331,RXZlbnROb2RlOjQ4MDI=,1409,98110,102007-ufc-fight-night,662
ece280745f8727b8,3009,1326,600034272,295148,RXZlbnROb2RlOjQ3NDk=,1411,98049,101315-ufc-293,663
8fa2b06572365321,3020,1324,600035912,295154,RXZlbnROb2RlOjQ3NzQ=,1412,98051,101864-ufc-fight-night,664
c945adc22c2bfe8f,2967,1341,600037292,295157,RXZlbnROb2RlOjQ3NzU=,1415,98052,101865-ufc-fight-night,665
c8a49ff2acb6f3c5,3043,1354,600037932,295160,RXZlbnROb2RlOjQ3NzY=,1417,98053,101866-ufc-fight-night,666
f3a078277b3b8ff4,3052,1364,600038272,296786,RXZlbnROb2RlOjUxMDc=,1420,98595,103212-ufc-fight-night,667
13a0fb8fbdafb54f,2908,1330,600031832,292058,RXZlbnROb2RlOjQ2NTU=,1421,97019,99416-ufc-294,668
7c4ec656d8fcb867,2988,1379,600037492,295181,RXZlbnROb2RlOjQ3Nzc=,1424,98060,101863-ufc-fight-night,669
5a558ba1ff5e9121,3004,1310,600036292,296483,RXZlbnROb2RlOjUwOTg=,1426,98494,102959-ufc-295-jones-vs-miocic,670
3feed7d02711d8b7,3105,1388,600037752,295163,RXZlbnROb2RlOjQ3Nzg=,1428,98054,101867-ufc-fight-night,671
53e4e21f4c688801,3107,1400,600039593,298406,RXZlbnROb2RlOjUyNTE=,1431,99135,104486-ufc-fight-night,672
5ef0088c1b19beeb,3133,1416,600039634,299405,RXZlbnROb2RlOjUyODE=,1432,99468,105194-ufc-fight-night,673
a8e8587a06e73c87,3053,1369,600038652,295151,RXZlbnROb2RlOjQ3Nzk=,1433,98050,101868-ufc,674
010986ee359fb863,3123,1428,600039893,299816,RXZlbnROb2RlOjUyOTM=,1435,99605,105485-ufc-fight-night,675
bd85ca0bb4f26cfc,3106,1411,600039713,300221,RXZlbnROb2RlOjUzMDY=,1436,99740,105840-ufc-297,676
cce79e827569f26e,3160,1442,600040373,301436,RXZlbnROb2RlOjUzNDc=,1438,100145,106801-ufc-fight-night,677
eaea0fc7b76525a8,3163,1447,600040033,302207,RXZlbnROb2RlOjUzNTg=,1439,100402,107367-ufc-fight-night,678
dab0e6cb8c932162,3112,1423,600039753,301859,RXZlbnROb2RlOjUzNTU=,1440,100286,107060-ufc-298,679
902ab9197b83d0db,3162,1448,600041054,302405,RXZlbnROb2RlOjUzNjI=,1443,100468,107471-ufc-fight-night,680
e4a9dbade7c7e1a7,3193,1466,600042433,301217,RXZlbnROb2RlOjUzMTg=,1444,100072,106064-ufc-fight-night,681
a9df5ae20a97b090,3155,1439,600039754,301862,RXZlbnROb2RlOjUzNTY=,1446,100287,107061-ufc-299,682
c398235fcaf8d71d,3206,1461,600041993,303203,RXZlbnROb2RlOjU0MDI=,1450,100734,108288-ufc-fight-night,683
79ff6545b0abc685,3174,1470,600041994,303206,RXZlbnROb2RlOjUzOTQ=,1452,100735,108462-ufc-fight-night,684
dba230fe33011201,3173,1492,600041055,303155,RXZlbnROb2RlOjUzODI=,1454,100718,107896-ufc-fight-night,685
899eaba48fa864a6,3230,1495,600041733,303710,RXZlbnROb2RlOjU0MjQ=,1457,100903,108721-ufc-fight-night,686
6750e338922a099d,3205,1444,600041053,303509,RXZlbnROb2RlOjU0MTY=,1460,100836,108579-ufc-300,687
a16ce18149021139,3252,1509,600043333,304724,RXZlbnROb2RlOjU0Nzc=,1463,101241,109627-ufc-fight-night,688
981ab7a0576f76a0,3271,1510,600043073,304727,RXZlbnROb2RlOjU0NzU=,1464,101242,109604-ufc-fight-night,689
5dfe71ade71f3a4b,3238,1520,600043713,305849,RXZlbnROb2RlOjU1MTU=,1465,101616,110365-ufc-fight-night,690
46baf0f57edfa4df,3290,1528,600044353,305807,RXZlbnROb2RlOjU1MTQ=,1467,101602,110359-ufc-fight-night,691
6e4acc2c115215b5,3270,1530,600044413,305852,RXZlbnROb2RlOjU1MTM=,1470,101617,110366-ufc-302,692
cba3a2dfbc06ce79,3313,1549,600044933,307661,RXZlbnROb2RlOjU1NzU=,1471,102220,111458-ufc-fight-night,693
9c5828c6fd9dc948,3318,1548,600045713,307589,RXZlbnROb2RlOjU1ODA=,1472,102196,111669-ufc-fight-night,694
b12a1d19ee383b7c,3277,1554,600042393,305057,RXZlbnROb2RlOjU0ODY=,1475,101352,109963-ufc-fight-night,695
f3743d8ef5dde970,3283,1544,600043173,305720,RXZlbnROb2RlOjU0MzQ=,1478,101573,109011-ufc,696
66e0a70352fef46a,3363,1567,600046021,307922,RXZlbnROb2RlOjU1ODk=,1479,102307,111798-ufc-fight-night,697
c11036da9162cb5f,3372,1582,600046020,309053,RXZlbnROb2RlOjU3NjI=,1480,102684,112783-ufc-fight-night,698
026b4f7049085842,3307,1542,600045073,309050,RXZlbnROb2RlOjU3NjY=,1484,102683,112936-ufc-304,699
fe435e440b5de0ff,3320,1555,600043635,306878,RXZlbnROb2RlOjU1NTA=,1485,101959,111167-ufc-fight-night,700
2c733e059462c1dc,3406,1598,600048251,309047,RXZlbnROb2RlOjU3NjE=,1487,102682,112784-ufc-fight-night,701
32ba186f4b0e3267,3350,1573,600044293,307907,RXZlbnROb2RlOjU1OTA=,1489,102302,111885-ufc-305,702
be8ad887e4d674b0,3414,1607,600048324,310859,RXZlbnROb2RlOjU4NDk=,1491,103286,114902-ufc-fight-night,703
ee0b69e307c857e5,3362,1584,600046942,310577,RXZlbnROb2RlOjU4MzU=,1493,103192,114678-ufc-fight-night,704
0c01568b1ac77bff,3371,1583,600039853,303512,RXZlbnROb2RlOjU0MTQ=,1495,100837,110826-ufc-306,705
079488710f012779,3427,1612,600045735,307583,RXZlbnROb2RlOjU1ODE=,1499,102194,111674-ufc-fight-night,706
eee8efec7b951d84,3433,1617,600048801,310580,RXZlbnROb2RlOjU4MzQ=,1500,103193,116146-ufc-307,707
5bdcbd8dd681a257,3500,1660,600049121,312146,RXZlbnROb2RlOjU4OTg=,1501,103715,115961-ufc-fight-night,708
6a0047ac8c99fece,3513,1670,600049122,312512,RXZlbnROb2RlOjU5MTc=,1504,103837,116368-ufc-fight-night,709
221b2a3070c7ce3e,3412,1605,600044733,308447,RXZlbnROb2RlOjU2MTE=,1505,102482,112501-ufc-308,710
3ab0df1ddd5f1dc2,3450,1616,600048961,312593,RXZlbnROb2RlOjU5MTk=,1507,103864,116421-ufc-fight-night,711
585f9ffdb0cd0466,3531,1681,600049123,312680,RXZlbnROb2RlOjU5MjI=,1508,103893,116440-ufc-fight-night,712
daff32bc96d1eabf,3476,1642,600049124,312689,RXZlbnROb2RlOjU5Mjk=,1512,103896,116669-ufc-309,713
e955046551f8c7dd,3549,1695,600048962,313337,RXZlbnROb2RlOjU5Mzg=,1513,104112,116899-ufc-fight-night,714
ad23903ef3af7406,3522,1677,600049125,312143,RXZlbnROb2RlOjU5MzQ=,1516,103714,116766-ufc-310,715
72c9c2eadfc3277e,3544,1701,600049126,313340,RXZlbnROb2RlOjU5Mzk=,1517,104113,116905-ufc-fight-night,716
