fighter_id,bout_id,gym_id,gym_name,gym_purpose
80405-raulian-paiva,400870-ufc-234-kai-don-t-blink-kara-france-vs-raulian-paiva,5168-academia-ronildo-nobre,Academia Ronildo Nobre,Other
61870-shane-young,404410-ufc-234-austin-golden-boy-arnett-vs-shane-sugar-young,2968-city-kickboxing,City Kickboxing,
39426-austin-arnett,404410-ufc-234-austin-golden-boy-arnett-vs-shane-sugar-young,1098-sikjitsu,Sikjitsu,
31601-devonte-smith-johnny-cage,407177-ufc-234-maestro-dong-hyun-ma-vs-devonte-king-cage-smith,612-factoryx-muay-thai,factoryX Muay Thai,
4635-kim-dong-hyun,407177-ufc-234-maestro-dong-hyun-ma-vs-devonte-king-cage-smith,5-busan-team-mad,Busan Team MAD,
126283-jim-chute,408920-ufc-234-the-brute-jim-crute-vs-smilin-sam-alvey,,Greco and Stewies house,
sam-alvey,408920-ufc-234-the-brute-jim-crute-vs-smilin-sam-alvey,902-team-quest,Team Quest,
62316-montana-stewart,401800-ufc-234-nadia-187-kassem-vs-montana-de-la-rosa,333-team-takedown,Team Takedown,
101844-nadia-kassem,401800-ufc-234-nadia-187-kassem-vs-montana-de-la-rosa,2847-australian-top-team,Australian Top Team,
33229-ricky-simon,405910-ufc-234-rani-yahya-vs-ricky-simon,1054-rose-city-fc,Rose City FC,Primary
33229-ricky-simon,405910-ufc-234-rani-yahya-vs-ricky-simon,952-gracie-barra,Gracie Barra Portland,Jiu Jitsu
rani-yahya,405910-ufc-234-rani-yahya-vs-ricky-simon,744-constrictor-team,Constrictor Team,
15643-landan-vanata,407232-ufc-234-groovy-lando-vannata-vs-marcos-dhalsim-mariano,60-jacksons-mma,Jackson Wink MMA Academy,
84102-marcos-mariano-akon,407232-ufc-234-groovy-lando-vannata-vs-marcos-dhalsim-mariano,,Team 4 Life MMA,
anderson-silva-the-spider,397972-ufc-234-anderson-the-spider-silva-vs-israel-the-last-stylebender-adesanya,98-team-nogueira,Team Nogueira,
79163-israel-adesanya,397972-ufc-234-anderson-the-spider-silva-vs-israel-the-last-stylebender-adesanya,2968-city-kickboxing,City Kickboxing,
55154-alexandra-albu-stitch,401582-ufc-on-espn-1-aleksandra-stitch-albu-vs-emily-spitfire-whitmire,5882-mma-kegi,MMA-KEGI,
33183-emily-whitmire,401582-ufc-on-espn-1-aleksandra-stitch-albu-vs-emily-spitfire-whitmire,724-xtreme-couture,Xtreme Couture,
renan-barao-barao,401605-ufc-on-espn-1-cool-hand-luke-sanders-vs-renan-the-baron-barao,53-nova-unio,Nova União,
luke-sanders,401605-ufc-on-espn-1-cool-hand-luke-sanders-vs-renan-the-baron-barao,1244-nashville-mma,Nashville MMA Training Camp,
19952-scott-holtzman,401592-ufc-on-espn-1-scott-hot-sauce-holtzman-vs-nik-the-carnie-lentz,1245-shield-systems-mma,Shield Systems MMA,Primary
19952-scott-holtzman,401592-ufc-on-espn-1-scott-hot-sauce-holtzman-vs-nik-the-carnie-lentz,6464-gym-o,Gym-O,Other
nik-lentz-the-carnie,401592-ufc-on-espn-1-scott-hot-sauce-holtzman-vs-nik-the-carnie-lentz,29-american-top-team,American Top Team,
28705-ashlee-evans-smith,402833-ufc-on-espn-1-andrea-kgb-lee-vs-ashlee-rebel-girl-evans-smith,67-reign-mma,Reign MMA,Other
28705-ashlee-evans-smith,402833-ufc-on-espn-1-andrea-kgb-lee-vs-ashlee-rebel-girl-evans-smith,899-team-oyama,Team Oyama,Primary
47916-andrea-lee,402833-ufc-on-espn-1-andrea-kgb-lee-vs-ashlee-rebel-girl-evans-smith,1704-karate-mafia-mma-relson-gracie-bjj,Karate Mafia MMA,Primary
47916-andrea-lee,402833-ufc-on-espn-1-andrea-kgb-lee-vs-ashlee-rebel-girl-evans-smith,1706-relson-gracie-brazilian-jiu-jitsu-bossier-city,Relson Gracie Brazilian Jiu Jitsu,Jiu Jitsu
47476-benito-lopez-golden-boy,401657-ufc-on-espn-1-manny-the-bermuda-triangle-bermudez-vs-benito-the-golden-boy-lopez,108-team-alpha-male,Team Alpha Male,
30736-manny-bermuedez,401657-ufc-on-espn-1-manny-the-bermuda-triangle-bermudez-vs-benito-the-golden-boy-lopez,284-south-shore-sportfighting,South Shore Sportfighting,
jimmie-rivera-el-terror,401322-ufc-on-espn-1-jimmie-el-terror-rivera-vs-aljamain-funk-master-sterling,822-tiger-schulmanns-mixed-martial-arts,Tiger Schulmann's Mixed Martial Arts,
aljamain-sterling,401322-ufc-on-espn-1-jimmie-el-terror-rivera-vs-aljamain-funk-master-sterling,1696-serra-jiu-jitsu,Serra Jiu-Jitsu,
11278-myles-jury-the-fury,401080-ufc-on-espn-1-andre-touchy-fili-vs-myles-the-fury-jury,2463-fuse-mma,Fuse MMA,Other
11278-myles-jury-the-fury,401080-ufc-on-espn-1-andre-touchy-fili-vs-myles-the-fury-jury,233-alliance-mma,Alliance MMA,Primary
11328-andre-fili-dre-duke,401080-ufc-on-espn-1-andre-touchy-fili-vs-myles-the-fury-jury,108-team-alpha-male,Team Alpha Male,
16876-bryan-barberena,401774-ufc-on-espn-1-bryan-bam-bam-barberena-vs-vicente-the-silent-assassin-luque,193-mma-lab,MMA Lab,
16651-vicente-luque,401774-ufc-on-espn-1-bryan-bam-bam-barberena-vs-vicente-the-silent-assassin-luque,31-blackzilians,Blackzilians Performance Institute,
alex-caceres-bruce-leroy,401776-ufc-on-espn-1-alex-bruce-leroy-caceres-vs-kron-gracie,193-mma-lab,MMA Lab,
kron-gracie,401776-ufc-on-espn-1-alex-bruce-leroy-caceres-vs-kron-gracie,831-gracie-humaita,Gracie Humaita,
21135-courtney-casey,401417-ufc-on-espn-1-cynthia-calvillo-vs-cortney-cast-iron-casey,3227-sanchez-bjj-and-fitness,Sanchez BJJ and Fitness,
25471-cynthia-calvillo,401417-ufc-on-espn-1-cynthia-calvillo-vs-cortney-cast-iron-casey,108-team-alpha-male,Team Alpha Male,
16488-james-vick,401490-ufc-on-espn-1-james-the-texecutioner-vick-vs-paul-the-irish-dragon-felder,1568-team-lloyd-irvin,Team Lloyd Irvin,
19266-paul-felder,401490-ufc-on-espn-1-james-the-texecutioner-vick-vs-paul-the-irish-dragon-felder,360-renzo-gracie-pennsylvania,Renzo Gracie Pennsylvania,
cain-velasquez,401639-ufc-on-espn-1-cain-velasquez-vs-francis-the-predator-n-gannou,63-american-kickboxing-academy,American Kickboxing Academy,
64378-francis-ngannou,401639-ufc-on-espn-1-cain-velasquez-vs-francis-the-predator-n-gannou,649-crossfight-paris,MMA Factory,
81591-damir-ismagulov,409122-ufc-on-espn-3-damir-ismagulov-vs-joel-el-fenomeno-alvarez,2882-boets,Fighter Gym,
carlos-ferreira,407667-ufc-on-espn-3-rustam-tiger-khabilov-vs-diego-ferreira,6380-fortis-mma,Fortis MMA,
20147-rustam-khabilov,407667-ufc-on-espn-3-rustam-tiger-khabilov-vs-diego-ferreira,60-jacksons-mma,Jackson Wink MMA Academy,
24379-michel-richard-dos-prazeres,411812-ufc-on-espn-3-michel-trator-prazeres-vs-ismail-naurdiev,9465-frankiko-team,Frankiko Team,
79755-ismael-naurdiev,411812-ufc-on-espn-3-michel-trator-prazeres-vs-ismail-naurdiev,10830-top-team-salzburg,Top Team Salzburg,
18899-damir-hadzovic,408766-ufc-on-espn-3-damir-the-bosnian-bomber-hadzovic-vs-polo-el-toro-reyes,5239-arte-suave,Arte Suave,
78228-polo-reyes-el-toro,408766-ufc-on-espn-3-damir-the-bosnian-bomber-hadzovic-vs-polo-el-toro-reyes,4143-bulls-fighters-combat-team,BULLS Combat Team,Primary
78228-polo-reyes-el-toro,408766-ufc-on-espn-3-damir-the-bosnian-bomber-hadzovic-vs-polo-el-toro-reyes,804-entram-gym,Entram Gym,Other
82229-veronica-macedo,408881-ufc-on-espn-3-gillian-the-savage-robertson-vs-veronica-macedo,649-crossfight-paris,MMA Factory,
73142-gillian-robertson,408881-ufc-on-espn-3-gillian-the-savage-robertson-vs-veronica-macedo,29-american-top-team,American Top Team,
17032-chris-fishgold,406493-ufc-on-espn-3-daniel-kid-dynamite-teymur-vs-chris-fishgold,3263-next-generation-mma-liverpool,Next Generation MMA Liverpool,Primary
17032-chris-fishgold,406493-ufc-on-espn-3-daniel-kid-dynamite-teymur-vs-chris-fishgold,14-phuket-top-team,Phuket Top Team,Other
56066-daniel-teymur,406493-ufc-on-espn-3-daniel-kid-dynamite-teymur-vs-chris-fishgold,1837-allstars-training-center,Allstars Training Center,
100348-carlo-pedersoli,408918-ufc-on-espn-3-carlo-semento-pedersoli-vs-dwight-the-body-snatcher-grant,6319-gloria-fight-center,Gloria Fight Team,
17476-dwight-grant,408918-ufc-on-espn-3-carlo-semento-pedersoli-vs-dwight-the-body-snatcher-grant,63-american-kickboxing-academy,American Kickboxing Academy,
83405-magomed-ankalaev,408875-ufc-on-espn-3-magomed-ankalaev-vs-klidson-farias,3377-gorets,Gorets FT,
63237-klidson-farias-de-abreu,408875-ufc-on-espn-3-magomed-ankalaev-vs-klidson-farias,7184-evolucao-thai-mma,Evolução Thai MMA,
john-dodson-the-magician,406335-ufc-on-espn-3-john-the-magician-dodson-vs-petr-no-mercy-yan,60-jacksons-mma,Jackson Wink MMA Academy,
90075-petr-yan,406335-ufc-on-espn-3-john-the-magician-dodson-vs-petr-no-mercy-yan,99-tiger-muay-thai,Tiger Muay Thai,
liz-carmouche-girl-rilla,401373-ufc-on-espn-3-liz-girl-rilla-carmouche-vs-lucie-bullet-pudilova,69-team-hurrican-awesome,Team Hurricane Awesome,
90345-lucie-pudilova,401373-ufc-on-espn-3-liz-girl-rilla-carmouche-vs-lucie-bullet-pudilova,2806-kbc-pbram,KBC Příbram,
61212-michal-oleksiejczuk,407831-ufc-on-espn-3-gian-villante-vs-michal-lord-oleksiejczuk,3114-gks-grnik-czna-mma,GKS Górnik Łęczna MMA,
gian-villante,407831-ufc-on-espn-3-gian-villante-vs-michal-lord-oleksiejczuk,665-bellmore-kickboxing-mma,Bellmore Kickboxing MMA,
stefan-struve-skyscraper,403090-ufc-on-espn-3-stefan-skyscraper-struve-vs-marcos-pezao-rogerio-de-lima,3920-team-schreiber,Team Schreiber,
marcos-rogerio-de-lima-pezao,403090-ufc-on-espn-3-stefan-skyscraper-struve-vs-marcos-pezao-rogerio-de-lima,1961-011-mma-team,011 MMA Team,
31174-thiago-santos-marreta,403089-ufc-on-espn-3-jan-blachowicz-vs-thiago-marreta-santos,2396-tata-fight-team,Tata Fight Team,
jan-blachowicz,403089-ufc-on-espn-3-jan-blachowicz-vs-thiago-marreta-santos,142-s4-fight-team,S4 Fight Club,
34495-hannah-cifers,406102-ufc-235-polyana-poly-viana-vs-shockwave-hannah-cifers,7921-embrace-martial-arts,Embrace Martial Arts,
85751-polyana-mota-poly,406102-ufc-235-polyana-poly-viana-vs-shockwave-hannah-cifers,2396-tata-fight-team,Tata Fight Team,
77737-macy-chiasson,403521-ufc-235-gina-danger-mazany-vs-macy-chiasson,6380-fortis-mma,Fortis MMA,
53505-gina-mazany-danger,403521-ufc-235-gina-danger-mazany-vs-macy-chiasson,724-xtreme-couture,Xtreme Couture,
142325-edmen-shahbazyan,408932-ufc-235-charles-kid-dynamite-byrd-vs-edmen-shahbazyan,827-glendale-fighting-club,Glendale Fighting Club,
charles-byrd,408932-ufc-235-charles-kid-dynamite-byrd-vs-edmen-shahbazyan,6380-fortis-mma,Fortis MMA,
63731-mickey-gall,401722-ufc-235-diego-lionheart-sanchez-vs-mickey-gall,4205-gracie-new-jersey-academy,Gracie New Jersey Academy,
diego-sanchez-nightmare,401722-ufc-235-diego-lionheart-sanchez-vs-mickey-gall,60-jacksons-mma,Jackson Wink MMA Academy,
2598-alejandro-perez,412287-ufc-235-alejandro-turbo-perez-vs-cody-spartan-stamann,804-entram-gym,Entram Gym,
22124-cody-stamann,412287-ufc-235-alejandro-turbo-perez-vs-cody-spartan-stamann,963-michigan-top-team,Michigan Top Team,
14031-misha-cirkunov,412661-ufc-235-misha-cirkunov-vs-johnny-walker,696-xtreme-couture-toronto,Xtreme Couture Toronto,
85671-johnny-walker,412661-ufc-235-misha-cirkunov-vs-johnny-walker,2317-paran-vale-tudo,Paraná Vale Tudo,
jeremy-stephens-lil-heathen,402002-ufc-235-jeremy-lil-heathen-stephens-vs-zabit-magomedsharipov,233-alliance-mma,Alliance MMA,
36040-zabit-magomedsharipov,402002-ufc-235-jeremy-lil-heathen-stephens-vs-zabit-magomedsharipov,2944-dagfighter,DagFighter,
5243-pedro-munoz-pedrinho,405700-ufc-235-cody-no-love-garbrandt-vs-pedro-the-young-punisher-munhoz,779-black-house-mma,Black House MMA,
21780-cody-garbrandt-no-love,405700-ufc-235-cody-no-love-garbrandt-vs-pedro-the-young-punisher-munhoz,1532-strong-style-fight-team,Strong Style Fight Team,Other
21780-cody-garbrandt-no-love,405700-ufc-235-cody-no-love-garbrandt-vs-pedro-the-young-punisher-munhoz,108-team-alpha-male,Team Alpha Male,Primary
32610-tecia-torres-the-tiny-tornado,399019-ufc-235-the-tiny-tornado-tecia-torres-vs-magnum-weili-zhang,29-american-top-team,American Top Team,
83443-weili-zhang,399019-ufc-235-the-tiny-tornado-tecia-torres-vs-magnum-weili-zhang,5048-black-tiger-fight-club,Black Tiger Fight Club,
robbie-lawler-ruthless,401398-ufc-234-ruthless-robbie-lawler-vs-funky-ben-askren,29-american-top-team,American Top Team,
ben-askren-funky,401398-ufc-234-ruthless-robbie-lawler-vs-funky-ben-askren,167-evolve-mma,Evolve MMA,Other
ben-askren-funky,401398-ufc-234-ruthless-robbie-lawler-vs-funky-ben-askren,1150-roufusport-mma-academy,Roufusport MMA Academy,Primary
39265-kamarudeen-usman,405613-ufc-235-tyron-the-chosen-one-woodley-vs-kamaru-the-nigerian-nightmare-usman,31-blackzilians,Blackzilians Performance Institute,
tyron-woodley-t-wood,405613-ufc-235-tyron-the-chosen-one-woodley-vs-kamaru-the-nigerian-nightmare-usman,29-american-top-team,American Top Team,
anthony-smith-lionheart,405589-ufc-235-jon-bones-jones-vs-anthony-lionheart-smith,585-disorderly-conduct,Disorderly Conduct,
jon-jones-bones,405589-ufc-235-jon-bones-jones-vs-anthony-lionheart-smith,60-jacksons-mma,Jackson Wink MMA Academy,
32956-dan-moret,410504-ufc-on-espn-4-alex-the-spartan-white-vs-dan-the-hitman-moret,193-mma-lab,MMA Lab,
31517-alex-white-the-spartan,410504-ufc-on-espn-4-alex-the-spartan-white-vs-dan-the-hitman-moret,1194-team-destruction,Team Destruction,
16353-alex-morono,410858-ufc-on-espn-4-alex-the-great-white-morono-vs-zak-the-barbarian-ottow,6380-fortis-mma,Fortis MMA,Other
16353-alex-morono,410858-ufc-on-espn-4-alex-the-great-white-morono-vs-zak-the-barbarian-ottow,272-gracie-barra-woodlands,Gracie Barra The Woodlands,Primary
24278-zak-ottow,410858-ufc-on-espn-4-alex-the-great-white-morono-vs-zak-the-barbarian-ottow,2618-pura-vida-bjjmma,Pura Vida BJJ/MMA,
38968-louis-smolka-da-last-samurai,410859-ufc-on-espn-4-louis-da-last-samurai-smolka-vs-matt-danger-schnell,899-team-oyama,Team Oyama,
29221-matt-schnell,410859-ufc-on-espn-4-louis-da-last-samurai-smolka-vs-matt-danger-schnell,29-american-top-team,American Top Team,
31086-maurice-greene-the-pirate,413182-ufc-on-espn-4-maurice-the-crochet-boss-greene-vs-jeff-lights-out-hughes,2934-the-performance-compound,The Performance Compound,
28227-jeff-hughes-lights-out,413182-ufc-on-espn-4-maurice-the-crochet-boss-greene-vs-jeff-lights-out-hughes,1532-strong-style-fight-team,Strong Style Fight Team,
32750-grant-dawson,409927-ufc-on-espn-4-grant-the-prophet-dawson-vs-julian-juicy-j-erosa,1189-glory-mma-and-fitness,Glory MMA and Fitness,
18497-julian-erosa,409927-ufc-on-espn-4-grant-the-prophet-dawson-vs-julian-juicy-j-erosa,254-yakima-mma,Yakima MMA,
19820-yana-kunitskaya-foxy,401429-ufc-on-espn-4-yana-foxy-kunitskaya-vs-marion-belizean-reneau,5238-fight-spirit-gym,Fight Spirit Gym,
37101-marion-reneau,401429-ufc-on-espn-4-yana-foxy-kunitskaya-vs-marion-belizean-reneau,,Team Rhino Elite,
sergio-moraes,406040-ufc-on-espn-4-anthony-rocco-martin-vs-sergio-the-panther-moraes,7184-evolucao-thai-mma,Evolução Thai MMA,
19908-tony-martin,406040-ufc-on-espn-4-anthony-rocco-martin-vs-sergio-the-panther-moraes,1568-team-lloyd-irvin,Team Lloyd Irvin,Other
19908-tony-martin,406040-ufc-on-espn-4-anthony-rocco-martin-vs-sergio-the-panther-moraes,212-sityotdong-boston,Sityodtong Boston,Primary
tim-boetsch-the-barbarian,406041-ufc-on-espn-4-omari-wolverine-akhmedov-vs-tim-the-barbarian-boetsch,5434-barbarian-combat-sports,Barbarian Combat Sports,
40111-omari-akhmedov,406041-ufc-on-espn-4-omari-wolverine-akhmedov-vs-tim-the-barbarian-boetsch,2944-dagfighter,DagFighter,
20010-beneil-dariush-benny,404555-ufc-on-espn-4-beneil-benny-dariush-vs-drew-dober,845-kings-mma,Kings MMA,
drew-dober,404555-ufc-on-espn-4-beneil-benny-dariush-vs-drew-dober,611-elevation-fight-team,Elevation Fight Team,
blagoi-ivanov,406047-ufc-on-espn-4-ben-rothwell-vs-blagoy-baga-ivanov,63-american-kickboxing-academy,American Kickboxing Academy,
ben-rothwell-northstar,406047-ufc-on-espn-4-ben-rothwell-vs-blagoy-baga-ivanov,687-rothwell-mma,Rothwell MMA,
22461-nico-price,410857-ufc-on-espn-4-niko-the-hybrid-price-vs-tim-the-dirty-bird-means,210-american-top-team-cape-coral,American Top Team Cape Coral,
3224-tim-means-the-dirty-bird,410857-ufc-on-espn-4-niko-the-hybrid-price-vs-tim-the-dirty-bird-means,64-fit-nhb,Fit NHB,
52092-curtis-millender,407278-ufc-on-espn-4-elizeu-capoeira-zaleski-vs-curtis-curtious-millender,2827-noc-fight-team,NOC Fight Team,
28131-elizeu-zaleski-capoeira,407278-ufc-on-espn-4-elizeu-capoeira-zaleski-vs-curtis-curtious-millender,8000-cm-system,CM System,
14023-derrick-lewis-the-black-beast,405796-ufc-on-espn-4-derrick-the-black-beast-lewis-vs-junior-cigano-dos-santos,331-silverback-fight-club,Silverback Fight Club,
junior-dos-santos-cigano,405796-ufc-on-espn-4-derrick-the-black-beast-lewis-vs-junior-cigano-dos-santos,53-nova-unio,Nova União,
33131-nad-narimani,409990-ufc-on-espn-5-nad-smiler-narimani-vs-mike-grundy,108-team-alpha-male,Team Alpha Male,
23283-michael-grundy,409990-ufc-on-espn-5-nad-smiler-narimani-vs-mike-grundy,5035-team-kaobon-liverpool,Team Kaobon Liverpool,
57976-molly-mccann,397334-ufc-on-espn-5-priscila-pedrita-cachoeira-vs-molly-meatball-mccann,3263-next-generation-mma-liverpool,Next Generation MMA Liverpool,
128371-priscila-cachoeira,397334-ufc-on-espn-5-priscila-pedrita-cachoeira-vs-molly-meatball-mccann,2317-paran-vale-tudo,Paraná Vale Tudo,
21178-dan-ige,409991-ufc-on-espn-5-dynamite-dan-ige-vs-danny-the-hatchet-henry,724-xtreme-couture,Xtreme Couture,
22498-danny-henry,409991-ufc-on-espn-5-dynamite-dan-ige-vs-danny-the-hatchet-henry,3248-higher-level-martial-arts,Higher Level Martial Arts,
38348-saparbek-safarov,415706-ufc-on-espn-5-saparbeg-safarov-vs-nick-nicu-negumereanu,2881-academy-mma,Academy MMA,Primary
38348-saparbek-safarov,415706-ufc-on-espn-5-saparbeg-safarov-vs-nick-nicu-negumereanu,2845-legion-fight-team,Legion Fight Team,Other
142000-nick-negumereanu,415706-ufc-on-espn-5-saparbeg-safarov-vs-nick-nicu-negumereanu,724-xtreme-couture,Xtreme Couture,
14601-Joseph-Duffy,410000-ufc-on-espn-5-marc-bonecrusher-diakiese-vs-irish-joe-duffy,1-tristar-gym,Tristar Gym,
66513-marc-diakiese,410000-ufc-on-espn-5-marc-bonecrusher-diakiese-vs-irish-joe-duffy,29-american-top-team,American Top Team,
23359-arnold-allen,409777-ufc-on-espn-5-arnold-almighty-allen-vs-jordan-all-day-rinaldi,2270-bkk-fighters,BKK Fighters,Other
23359-arnold-allen,409777-ufc-on-espn-5-arnold-almighty-allen-vs-jordan-all-day-rinaldi,1-tristar-gym,Tristar Gym,Primary
19195-jordan-rinaldi,409777-ufc-on-espn-5-arnold-almighty-allen-vs-jordan-all-day-rinaldi,1485-team-roc,Team ROC,
16561-jack-marshman,402512-ufc-on-espn-5-jack-hammer-marshman-vs-john-the-white-mike-tyson-phillips,4413-tillery-combat-mma-academy,Tillery Combat MMA Academy,
john-phillips-the-white-mike-tyson,402512-ufc-on-espn-5-jack-hammer-marshman-vs-john-the-white-mike-tyson-phillips,36-straight-blast-gym-ireland,SBG Ireland,
15517-danny-roberts,402709-ufc-on-espn-5-danny-hot-chocolate-roberts-vs-claudio-hannibal-silva,31-blackzilians,Blackzilians Performance Institute,
claudio-henrique-da-silva-mineiro,402709-ufc-on-espn-5-danny-hot-chocolate-roberts-vs-claudio-hannibal-silva,53-nova-unio,Nova União,Primary
claudio-henrique-da-silva-mineiro,402709-ufc-on-espn-5-danny-hot-chocolate-roberts-vs-claudio-hannibal-silva,3267-london-shootfighters,London Shootfighters,Other
67614-jose-alberto-quinones-el-teco,409994-ufc-on-espn-5-nathaniel-the-prospect-wood-vs-jose-alberto-el-teco-quinones,804-entram-gym,Entram Gym,Other
67614-jose-alberto-quinones-el-teco,409994-ufc-on-espn-5-nathaniel-the-prospect-wood-vs-jose-alberto-el-teco-quinones,233-alliance-mma,Alliance MMA,Primary
27454-nathaniel-wood,409994-ufc-on-espn-5-nathaniel-the-prospect-wood-vs-jose-alberto-el-teco-quinones,3325-titan-fighter,Titan Fighter Gym,
61438-dominick-reyes,404481-ufc-on-espn-5-volkan-no-time-oezdemir-vs-dominick-the-devastator-reyes,780-cage-combat-academy,Cage Combat Academy,
35488-volkan-oezdemir-cousin,404481-ufc-on-espn-5-volkan-no-time-oezdemir-vs-dominick-the-devastator-reyes,31-blackzilians,Blackzilians Performance Institute,Primary
35488-volkan-oezdemir-cousin,404481-ufc-on-espn-5-volkan-no-time-oezdemir-vs-dominick-the-devastator-reyes,947-fight-move-academy-switzerland,Fight Move Academy,Other
21429-leon-edwards,407394-ufc-on-espn-5-leon-rocky-edwards-vs-gunnar-gunni-nelson,2930-ultimate-training-centre,Ultimate Training Centre,
16566-gunnar-nelson,407394-ufc-on-espn-5-leon-rocky-edwards-vs-gunnar-gunni-nelson,36-straight-blast-gym-ireland,SBG Ireland,Primary
16566-gunnar-nelson,407394-ufc-on-espn-5-leon-rocky-edwards-vs-gunnar-gunni-nelson,4026-mjlnir,Mjölnir,Other
37393-darren-till,407389-ufc-on-espn-5-darren-the-gorilla-till-vs-jorge-gamebred-masvidal,2247-astra-fight-team,Astra Fight Team,
jorge-masvidal-gamebred,407389-ufc-on-espn-5-darren-the-gorilla-till-vs-jorge-gamebred-masvidal,29-american-top-team,American Top Team,
29791-eric-shelton,413949-ufc-on-espn-6-eric-showtime-shelton-vs-jordan-espinosa,3956-american-top-team-indianapolis,American Top Team Indianapolis,
