bout_id,fighter_id,ko_tko_percentage,submission_percentage,decision_percentage,overall_percentage,num_picks
341128-ufc-fight-night-124-kyung-ho-mr-perfect-kang-vs-guido-ninja-cannetti,12196-guido-canetti-ninja,35.0,7.0,58.0,11,1462
338407-ufc-fight-night-124-irene-robles-aldana-vs-talita-bernardo,60294-irene-aldana-robles,34.0,3.4,62.6,83,1448
338407-ufc-fight-night-124-irene-robles-aldana-vs-talita-bernardo,99577-talita-de-oliveira,7.9,36.7,55.5,17,1448
336764-ufc-fight-night-124-polo-el-toro-reyes-vs-matt-steamrolla-frevola,78228-polo-reyes-el-toro,47.6,5.7,46.8,27,1471
336764-ufc-fight-night-124-polo-el-toro-reyes-vs-matt-steamrolla-frevola,83149-matt-frevola,16.8,60.7,22.6,73,1471
336762-ufc-fight-night-124-the-james-krause-vs-alex-the-spartan-white,31517-alex-white-the-spartan,19.2,10.8,70.1,15,1512
336762-ufc-fight-night-124-the-james-krause-vs-alex-the-spartan-white,james-krause,7.8,11.9,80.3,85,1512
336852-ufc-fight-night-124-michael-the-menace-johnson-vs-darren-the-damage-elkins,darren-elkins,12.1,6.3,81.6,44,1570
336852-ufc-fight-night-124-michael-the-menace-johnson-vs-darren-the-damage-elkins,michael-johnson-the-menace,52.8,0.7,46.5,56,1570
343272-ufc-fight-night-124-kamaru-the-nigerian-nightmare-usman-vs-emil-weber-valhalla-meek,39265-kamarudeen-usman,44.1,5.0,50.8,87,1542
343272-ufc-fight-night-124-kamaru-the-nigerian-nightmare-usman-vs-emil-weber-valhalla-meek,43028-emil-weber-meek,66.3,9.8,23.8,13,1542
339055-ufc-fight-night-124-12-gauge-paige-vanzant-vs-jessy-jess-rose-clark,29691-paige-vanzant,6.2,9.9,83.9,73,1564
339055-ufc-fight-night-124-12-gauge-paige-vanzant-vs-jessy-jess-rose-clark,41689-jessy-rose,5.7,5.2,89.1,27,1564
340733-ufc-fight-night-124-jeremy-lil-heathen-stephens-vs-the-korean-superboy-doo-ho-choi,jeremy-stephens-lil-heathen,51.3,0.9,47.7,35,1596
340733-ufc-fight-night-124-jeremy-lil-heathen-stephens-vs-the-korean-superboy-doo-ho-choi,doo-ho-choi,69.1,2.5,28.4,65,1596
335720-ufc-220-gleison-tibau-vs-islam-makhachev,40148-islam-makhachev,10.0,10.5,79.5,85,1700
335720-ufc-220-gleison-tibau-vs-islam-makhachev,gleison-tibau,13.9,6.7,79.4,15,1700
345867-ufc-220-matt-the-mangler-bessette-vs-enrique-el-fuerte-barzola,50277-enrike-barzola-el-fuerte,10.1,4.1,85.8,57,1601
345867-ufc-220-matt-the-mangler-bessette-vs-enrique-el-fuerte-barzola,matt-bessette-the-mangler,21.4,11.5,67.1,43,1601
344822-ufc-220-dan-dynamite-ige-vs-julio-arce,30552-julio-arce,15.2,9.7,75.0,38,1614
344822-ufc-220-dan-dynamite-ige-vs-julio-arce,21178-dan-ige,3.4,49.1,47.5,62,1614
337518-ufc-220-dustin-ortiz-vs-alexandre-pantoja,12767-alexandre-pantoja,6.7,31.4,62.0,62,1679
337518-ufc-220-dustin-ortiz-vs-alexandre-pantoja,dustin-ortiz,8.7,7.6,83.7,38,1679
343251-ufc-220-abdul-judo-thunder-razak-alhassan-vs-sabah-the-punisher-homasi-ii,sabah-homasi-the-punisher,59.9,5.3,34.8,13,1665
343251-ufc-220-abdul-judo-thunder-razak-alhassan-vs-sabah-the-punisher-homasi-ii,59306-abdul-razak-alhassan,89.0,1.6,9.5,87,1665
337341-ufc-220-kyle-crash-bochniak-vs-brandon-killerb-davis,74551-brandon-davis,13.2,4.7,82.1,52,1649
337341-ufc-220-kyle-crash-bochniak-vs-brandon-killerb-davis,17484-kyle-bochniak,6.3,4.8,88.9,48,1649
337317-ufc-220-thomas-thominhas-almeida-vs-rob-font,rob-font,54.6,7.0,38.3,13,1751
337317-ufc-220-thomas-thominhas-almeida-vs-rob-font,36576-thomas-de-almeida,73.1,5.2,21.7,87,1751
337988-ufc-220-gian-villante-vs-francimar-bodo-barroso,gian-villante,64.8,1.8,33.4,77,1712
337988-ufc-220-gian-villante-vs-francimar-bodo-barroso,7874-francimar-bodao,26.1,11.1,62.9,23,1712
337318-ufc-220-hurricane-shane-burgos-vs-calvin-the-boston-finisher-kattar,37627-shane-burgos,16.9,2.4,80.7,84,1709
337318-ufc-220-hurricane-shane-burgos-vs-calvin-the-boston-finisher-kattar,calvin-kattar-the-boston-finisher,16.7,8.1,75.2,16,1709
336140-ufc-220-daniel-dc-cormier-vs-volkan-cousin-oezdemir,daniel-cormier,15.6,60.7,23.7,80,1829
336140-ufc-220-daniel-dc-cormier-vs-volkan-cousin-oezdemir,35488-volkan-oezdemir-cousin,94.1,2.5,3.4,20,1829
341753-ufc-220-stipe-miocic-vs-francis-zavier-the-predator-ngannou,stipe-miocic,86.0,4.1,9.9,48,1826
341753-ufc-220-stipe-miocic-vs-francis-zavier-the-predator-ngannou,64378-francis-ngannou,99.3,0.3,0.4,52,1826
347251-ufc-on-fox-27-austin-golden-boy-arnett-vs-cory-sandhagen,32931-cory-sandhagen,24.5,3.5,72.0,75,1244
347251-ufc-on-fox-27-austin-golden-boy-arnett-vs-cory-sandhagen,39426-austin-arnett,15.5,21.6,62.8,25,1244
343950-ufc-on-fox-27-niko-the-hybrid-price-vs-george-the-silencer-sullivan,22461-nico-price,80.1,7.5,12.5,94,1321
343950-ufc-on-fox-27-niko-the-hybrid-price-vs-george-the-silencer-sullivan,11735-george-sullivan,37.8,14.9,47.3,6,1321
343254-ufc-on-fox-27-vinc-from-hell-pichel-vs-joaquim-netto-bjj-silva,17554-vinc-pichel,37.3,2.9,59.9,50,1293
343254-ufc-on-fox-27-vinc-from-hell-pichel-vs-joaquim-netto-bjj-silva,58797-joaquim-silva-netto-bjj,25.1,16.7,58.2,50,1293
337180-ufc-on-fox-27-justine-kish-vs-ji-yeon-fire-fist-kim,15102-justine-kish,5.6,2.8,91.7,81,1300
337180-ufc-on-fox-27-justine-kish-vs-ji-yeon-fire-fist-kim,56388-ji-yun-kim,9.3,16.5,74.3,19,1300
336795-ufc-on-fox-27-randa-quiet-storm-markos-vs-juliana-ju-thai-lima,39648-juliana-lima-ju-thai,7.4,10.0,82.6,22,1315
336795-ufc-on-fox-27-randa-quiet-storm-markos-vs-juliana-ju-thai-lima,20984-randa-markos,1.5,3.5,95.0,78,1315
335979-ufc-fight-night-125-mara-romero-kunoichici-borella-vs-katlyn-blonde-fighter-chookagian,37760-katlyn-chookagian,3.6,3.2,93.3,75,1305
335979-ufc-fight-night-125-mara-romero-kunoichici-borella-vs-katlyn-blonde-fighter-chookagian,98890-mara-romero-borella,4.8,35.2,60.0,25,1305
343949-ufc-on-fox-27-mirsad-bektic-vs-godofredo-pepey-pepey,29228-godofredo-castro-pepey,34.2,35.5,30.3,6,1342
343949-ufc-on-fox-27-mirsad-bektic-vs-godofredo-pepey-pepey,mirsad-bektic,65.8,5.2,29.1,94,1342
343253-ufc-on-fox-27-bobby-king-green-vs-erik-new-breed-koch,erik-koch-new-breed,30.5,10.3,59.2,34,1343
343253-ufc-on-fox-27-bobby-king-green-vs-erik-new-breed-koch,bobby-green-king,22.7,1.2,76.1,66,1343
345875-ufc-on-fox-27-drew-dober-vs-frank-the-crank-camacho,6791-frank-camacho-the-crank,31.4,8.3,60.3,25,1306
345875-ufc-on-fox-27-drew-dober-vs-frank-the-crank-camacho,drew-dober,21.9,4.5,73.6,75,1306
343255-ufc-on-fox-27-gregor-the-gift-gillespie-vs-jordan-all-day-rinaldi,33830-gregor-gillespie,55.5,9.8,34.7,94,1346
343255-ufc-on-fox-27-gregor-the-gift-gillespie-vs-jordan-all-day-rinaldi,19195-jordan-rinaldi,28.4,25.7,46.0,6,1346
343948-ufc-on-fox-27-andre-touchy-fili-vs-dennis-the-menace-bermudez,11408-dennis-bermudez-the-menace,13.3,5.3,81.4,74,1362
343948-ufc-on-fox-27-andre-touchy-fili-vs-dennis-the-menace-bermudez,11328-andre-fili-dre-duke,25.6,5.2,69.2,26,1362
340292-ufc-on-fox-27-ronaldo-jacar-souza-vs-derek-brunson-ii,Derek-Brunson,93.3,0.0,6.7,39,1396
340292-ufc-on-fox-27-ronaldo-jacar-souza-vs-derek-brunson-ii,ronaldo-souza-jacare,12.4,79.8,7.8,61,1396
339211-ufc-fight-night-125-deiveson-daico-figueiredo-vs-joseph-morales,72613-joseph-morales,14.5,20.9,64.6,29,1381
339211-ufc-fight-night-125-deiveson-daico-figueiredo-vs-joseph-morales,76553-deiveson-alcantra-daico,13.7,8.0,78.4,71,1381
344012-ufc-fight-night-125-iuri-maraj-alcntara-vs-joe-one-bad-mofo-soto,joe-soto-the-hammer,6.8,15.6,77.6,65,1409
344012-ufc-fight-night-125-iuri-maraj-alcntara-vs-joe-one-bad-mofo-soto,yuri-alcantara-marajo,11.1,32.4,56.6,35,1409
342848-ufc-fight-night-125-polyana-poly-viana-vs-maia-kahaunaele-stevenson,37141-maia-kahaunaele,18.4,4.6,77.0,7,1378
342848-ufc-fight-night-125-polyana-poly-viana-vs-maia-kahaunaele-stevenson,85751-polyana-mota-poly,5.0,59.7,35.3,93,1378
343733-ufc-fight-night-125-alan-nuguete-patrick-vs-damir-the-bosnian-bomber-hadovi,36092-allan-patrick-nuguete,9.5,3.1,87.4,81,1384
343733-ufc-fight-night-125-alan-nuguete-patrick-vs-damir-the-bosnian-bomber-hadovi,18899-damir-hadzovic,60.5,4.4,35.2,19,1384
345013-ufc-fight-night-125-tim-the-dirty-bird-means-vs-srgio-the-panther-moraes,3224-tim-means-the-dirty-bird,64.3,1.7,34.0,77,1410
345013-ufc-fight-night-125-tim-the-dirty-bird-means-vs-srgio-the-panther-moraes,sergio-moraes,6.1,55.1,38.9,23,1410
339725-ufc-fight-night-125-thiago-marreta-santos-vs-anthony-lionheart-smith,anthony-smith-lionheart,76.2,5.1,18.8,20,1423
339725-ufc-fight-night-125-thiago-marreta-santos-vs-anthony-lionheart-smith,31174-thiago-santos-marreta,88.1,1.5,10.4,80,1423
345230-ufc-fight-night-125-marlon-chito-vera-vs-douglas-dsilva-andrade,38718-douglas-dsilva,21.4,9.2,69.3,18,1392
345230-ufc-fight-night-125-marlon-chito-vera-vs-douglas-dsilva-andrade,48144-marlon-vera-chito,11.0,17.8,71.1,82,1392
341982-ufc-fight-night-125-timothy-johnson-vs-marcelo-golm,96311-marcelo-golm,80.2,8.3,11.4,71,1408
341982-ufc-fight-night-125-timothy-johnson-vs-marcelo-golm,45020-timothy-johnson,28.5,2.0,69.4,29,1408
344013-ufc-fight-night-125-michel-trator-prazeres-vs-des-the-predator-green,24379-michel-richard-dos-prazeres,4.2,22.3,73.5,70,1405
344013-ufc-fight-night-125-michel-trator-prazeres-vs-des-the-predator-green,21215-dez-green,16.3,1.0,82.7,30,1405
342337-ufc-fight-night-125-valentina-bullet-shevchenko-vs-priscila-pedrita-cachoeira,128371-priscila-cachoeira,35.7,9.5,54.8,3,1472
342337-ufc-fight-night-125-valentina-bullet-shevchenko-vs-priscila-pedrita-cachoeira,11614-valentina-shevchenko,26.6,13.0,60.4,97,1472
343211-ufc-fight-night-125-lyoto-the-dragon-machida-vs-ya-boy-eryk-anders,lyoto-machida-the-dragon,64.6,5.5,30.0,27,1472
343211-ufc-fight-night-125-lyoto-the-dragon-machida-vs-ya-boy-eryk-anders,30666-eryk-anders,95.3,0.7,4.0,73,1472
344728-ufc-221-luke-the-jedi-jumeau-vs-daichi-abe,15221-luke-jumeau-the-jedi,19.5,5.6,74.9,27,1474
344728-ufc-221-luke-the-jedi-jumeau-vs-daichi-abe,94542-daiji-abe,23.8,3.5,72.7,73,1474
343732-ufc-221-teruto-yashabo-ishihara-vs-jose-alberto-el-teco-quiones,67614-jose-alberto-quinones-el-teco,9.5,7.0,83.5,70,1484
343732-ufc-221-teruto-yashabo-ishihara-vs-jose-alberto-el-teco-quiones,22921-akihito-ishihara-yashabo,42.5,3.5,54.0,30,1484
344052-ufc-221-ross-the-real-deal-pearson-vs-mizuto-pugnus-hirota,mizuto-hirota,11.6,5.6,82.9,31,1512
344052-ufc-221-ross-the-real-deal-pearson-vs-mizuto-pugnus-hirota,ross-pearson-the-real-deal,14.8,1.2,84.0,69,1512
337168-ufc-221-ben-ben-10-nguyen-vs-jussier-formiga-formiga,15366-ben-nguyen,24.0,11.7,64.3,67,1513
337168-ufc-221-ben-ben-10-nguyen-vs-jussier-formiga-formiga,jussier-da-silva-formiga,3.1,30.0,66.9,33,1513
343558-ufc-221-alexander-the-great-volkanovski-vs-jeremy-jbc-kennedy,41705-alex-volkanski,13.9,2.3,83.9,83,1498
343558-ufc-221-alexander-the-great-volkanovski-vs-jeremy-jbc-kennedy,21079-jeremy-kennedy-fence,10.1,8.1,81.8,17,1498
344478-ufc-221-rob-razor-wilkinson-vs-israel-the-style-bender-adesanya,79163-israel-adesanya,93.2,1.0,5.8,89,1491
344478-ufc-221-rob-razor-wilkinson-vs-israel-the-style-bender-adesanya,39472-rob-wilkinson,25.8,20.1,54.1,11,1491
343559-ufc-221-damien-beatdown-brown-vs-maestro-dong-hyun-kim,21404-damien-brown,27.8,5.3,66.9,23,1507
343559-ufc-221-damien-beatdown-brown-vs-maestro-dong-hyun-kim,4635-kim-dong-hyun,23.3,5.9,70.8,77,1507
337169-ufc-221-tyson-pedro-vs-saparbek-safarov,55878-tyson-pedro,62.8,19.8,17.4,89,1551
337169-ufc-221-tyson-pedro-vs-saparbek-safarov,38348-saparbek-safarov,50.9,12.4,36.7,11,1551
344729-ufc-221-jake-the-celtic-kid-matthews-vs-the-leech-jingliang-li,45260-jake-matthews,8.5,21.3,70.2,23,1533
344729-ufc-221-jake-the-celtic-kid-matthews-vs-the-leech-jingliang-li,jing-liang-li-the-leech,62.3,3.9,33.8,77,1533
343291-ufc-221-tai-bam-bam-tuivasa-vs-cyril-silverback-asker,120884-tai-tuivasa-bam-bam,93.6,1.2,5.2,94,1552
343291-ufc-221-tai-bam-bam-tuivasa-vs-cyril-silverback-asker,23671-cyril-asker,39.1,25.3,35.6,6,1552
342847-ufc-221-mark-super-samoan-hunt-vs-curtis-razor-blaydes,51080-curtis-blaydes,31.9,1.6,66.5,43,1609
342847-ufc-221-mark-super-samoan-hunt-vs-curtis-razor-blaydes,mark-hunt-super-samoan,89.7,0.6,9.8,57,1609
345931-ufc-221-luke-rockhold-vs-yoel-soldier-of-god-romero,luke-rockhold,37.7,29.6,32.7,59,1593
345931-ufc-221-luke-rockhold-vs-yoel-soldier-of-god-romero,16155-yoel-romero-palacio,91.8,1.1,7.1,41,1593
345894-ufc-fight-night-126-tim-the-south-jersey-strangler-williams-vs-oskar-imado-piechota,46894-oskar-piechota-imadlo,39.8,18.4,41.8,87,1327
345894-ufc-fight-night-126-tim-the-south-jersey-strangler-williams-vs-oskar-imado-piechota,11734-tim-williams,19.4,25.0,55.6,13,1327
349868-ufc-fight-night-126-alex-the-great-white-morono-vs-josh-the-peoples-warrior-burkman,16353-alex-morono,53.7,4.6,41.7,89,1322
349868-ufc-fight-night-126-alex-the-great-white-morono-vs-josh-the-peoples-warrior-burkman,josh-burkman-the-peoples-warrior,29.0,13.0,58.0,11,1322
344480-ufc-fight-night-126-sarah-cheesecake-moras-vs-lucie-bullet-pudilov,90345-lucie-pudilova,5.6,5.6,88.8,39,1325
344480-ufc-fight-night-126-sarah-cheesecake-moras-vs-lucie-bullet-pudilov,20868-sarah-moras,0.9,26.4,72.7,61,1325
344482-ufc-fight-night-126-joby-sanchez-vs-roberto-littlefury-sanchez,43895-roberto-sanchez,4.3,31.2,64.6,35,1311
344482-ufc-fight-night-126-joby-sanchez-vs-roberto-littlefury-sanchez,28639-joby-sanchez,11.3,7.9,80.8,65,1311
344481-ufc-fight-night-126-geoffrey-handz-of-steel-neal-vs-brian-the-mantis-camozzi,20058-geoffrey-neal,87.2,1.2,11.6,89,1329
344481-ufc-fight-night-126-geoffrey-handz-of-steel-neal-vs-brian-the-mantis-camozzi,29040-brian-camozzi,31.8,18.9,49.2,11,1329
345036-ufc-fight-night-126-carlos-diego-ferreira-vs-jared-flash-gordon,17754-jared-gordon,17.5,3.0,79.6,80,1328
345036-ufc-fight-night-126-carlos-diego-ferreira-vs-jared-flash-gordon,carlos-ferreira,7.2,24.9,67.9,20,1328
344015-ufc-fight-night-126-super-sage-northcutt-vs-thibault-gt-gouti,43901-sage-northcutt,39.8,14.3,46.0,92,1421
344015-ufc-fight-night-126-super-sage-northcutt-vs-thibault-gt-gouti,69615-thibault-gouti,34.8,22.3,42.9,8,1421
350250-ufc-fight-night-126-steven-ocho-peterson-vs-brandon-killerb-davis,74551-brandon-davis,10.3,4.0,85.7,50,1295
350250-ufc-fight-night-126-steven-ocho-peterson-vs-brandon-killerb-davis,steven-peterson-ocho,8.8,11.8,79.4,50,1295
346890-ufc-fight-night-126-thiago-pitbull-alves-vs-curtis-curtious-millender,52092-curtis-millender,49.0,1.7,49.2,39,1386
346890-ufc-fight-night-126-thiago-pitbull-alves-vs-curtis-curtious-millender,thiago-alves-pitbull,18.6,3.4,78.0,61,1386
345035-ufc-fight-night-126-james-the-texecutioner-vick-vs-francisco-massaranduba-trinaldo,16488-james-vick,42.2,18.5,39.3,83,1407
345035-ufc-fight-night-126-james-the-texecutioner-vick-vs-francisco-massaranduba-trinaldo,4609-francisco-drinaldo-massaranduba,28.4,8.7,62.9,17,1407
340598-ufc-fight-night-126-derrick-the-black-beast-lewis-vs-marcin-tybur-tybura,34449-marcin-tybura-tybur,26.9,7.8,65.3,38,1432
340598-ufc-fight-night-126-derrick-the-black-beast-lewis-vs-marcin-tybur-tybura,14023-derrick-lewis-the-black-beast,89.2,0.7,10.1,62,1432
344354-ufc-fight-night-126-donald-cowboy-cerrone-vs-yancy-the-kid-medeiros,donald-cerrone-cowboy,56.2,23.9,19.9,61,1441
344354-ufc-fight-night-126-donald-cowboy-cerrone-vs-yancy-the-kid-medeiros,yancy-medeiros-frisson,88.6,1.8,9.6,39,1441
349711-ufc-on-fox-28-manny-bermudez-vs-albert-the-warrior-morales,64619-albert-morales,13.5,9.9,76.7,17,1366
349711-ufc-on-fox-28-manny-bermudez-vs-albert-the-warrior-morales,30736-manny-bermuedez,5.4,61.7,32.9,83,1366
349028-ufc-on-fox-28-alex-perez-vs-eric-showtime-shelton,29791-eric-shelton,10.1,3.9,85.9,37,1368
349028-ufc-on-fox-28-alex-perez-vs-eric-showtime-shelton,alex-perez,5.4,17.3,77.3,63,1368
346622-ufc-on-fox-28-rani-yahya-vs-russell-doane,rani-yahya,2.6,78.4,19.0,92,1381
346622-ufc-on-fox-28-rani-yahya-vs-russell-doane,russell-doane,38.1,8.6,53.3,8,1381
345555-ufc-on-fox-28-marcin-prachnio-vs-smilin-sam-alvey,51446-marcin-prachnio,52.7,0.8,46.6,68,1405
345555-ufc-on-fox-28-marcin-prachnio-vs-smilin-sam-alvey,sam-alvey,52.8,1.4,45.7,32,1405
343620-ufc-on-fox-28-alan-brahma-jouban-vs-ben-killa-b-saunders,ben-saunders-killa-b,32.4,36.9,30.7,18,1415
343620-ufc-on-fox-28-alan-brahma-jouban-vs-ben-killa-b-saunders,alan-jouban,59.3,1.2,39.6,82,1415
347318-ufc-on-fox-28-maryna-the-iron-woman-moroz-vs-angela-overkill-hill,73990-marina-moroz,3.2,9.6,87.2,45,1398
347318-ufc-on-fox-28-maryna-the-iron-woman-moroz-vs-angela-overkill-hill,57525-angela-hill-overkill,5.9,1.6,92.5,55,1398
345760-ufc-on-fox-28-sara-mcmann-vs-marion-belizean-reneau,37101-marion-reneau,23.8,27.9,48.3,13,1410
345760-ufc-on-fox-28-sara-mcmann-vs-marion-belizean-reneau,15591-sara-mcmann,2.2,11.4,86.5,87,1410
345554-ufc-on-fox-28-renan-the-baron-baro-vs-brian-boom-kelleher,renan-barao-barao,14.2,17.6,68.2,74,1432
345554-ufc-on-fox-28-renan-the-baron-baro-vs-brian-boom-kelleher,13751-Brian-Kelleher,24.9,11.2,64.0,26,1432
345476-ufc-on-fox-28-platinum-mike-perry-vs-max-pain-griffin,78335-mike-perry,95.7,0.5,3.8,94,1465
345476-ufc-on-fox-28-platinum-mike-perry-vs-max-pain-griffin,25437-max-griffin,54.3,7.4,38.3,6,1465
346621-ufc-on-fox-28-ovince-osp-st-preux-vs-ilir-the-sledgehammer-latifi,ilir-latifi,36.2,2.9,60.9,22,1455
346621-ufc-on-fox-28-ovince-osp-st-preux-vs-ilir-the-sledgehammer-latifi,ovince-st-preux,62.3,14.3,23.5,78,1455
344412-ufc-on-fox-28-jssica-bate-estaca-andrade-vs-the-tiny-tornado-tecia-torres,34388-jessica-andrade-bate-estaca,16.0,5.3,78.7,82,1457
344412-ufc-on-fox-28-jssica-bate-estaca-andrade-vs-the-tiny-tornado-tecia-torres,32610-tecia-torres-the-tiny-tornado,2.5,3.8,93.6,18,1457
346788-ufc-on-fox-28-jeremy-lil-heathen-stephens-vs-josh-emmett,jeremy-stephens-lil-heathen,73.2,0.8,26.0,71,1464
346788-ufc-on-fox-28-jeremy-lil-heathen-stephens-vs-josh-emmett,51295-josh-emmett,51.7,2.0,46.3,29,1464
346465-ufc-222-jordan-johnson-vs-adam-the-prototype-milstead,17191-adam-milstead-the-prototype,78.1,1.8,20.1,19,1564
346465-ufc-222-jordan-johnson-vs-adam-the-prototype-milstead,41495-jordan-johnson,7.8,23.3,68.9,81,1564
345764-ufc-222-bryan-kid-lightning-caraway-vs-cody-spartan-stamann,22124-cody-stamann,9.6,1.8,88.6,54,1606
345764-ufc-222-bryan-kid-lightning-caraway-vs-cody-spartan-stamann,bryan-caraway-kid-lightning,2.8,15.8,81.4,46,1606
350074-ufc-222-mike-quicksand-pyle-vs-zak-the-barbarian-ottow,24278-zak-ottow,47.0,3.5,49.5,70,1584
350074-ufc-222-mike-quicksand-pyle-vs-zak-the-barbarian-ottow,mike-pyle-quicksand,33.4,15.1,51.5,30,1584
340410-ufc-222-hector-showeather-lombard-vs-cb-the-doberman-dollaway,hector-lombard-shango,83.6,2.2,14.2,51,1622
340410-ufc-222-hector-showeather-lombard-vs-cb-the-doberman-dollaway,cb-dollaway-the-doberman,35.4,3.0,61.6,49,1622
349902-ufc-222-john-the-magician-dodson-vs-pedro-the-young-punisher-munhoz,5243-pedro-munoz-pedrinho,5.8,24.4,69.9,26,1615
349902-ufc-222-john-the-magician-dodson-vs-pedro-the-young-punisher-munhoz,john-dodson-the-magician,18.1,1.1,80.8,74,1615
352843-ufc-222-beneil-benny-dariush-vs-alexander-the-great-hernandez,46253-alexander-hernandez,43.0,22.4,34.6,10,1573
352843-ufc-222-beneil-benny-dariush-vs-alexander-the-great-hernandez,20010-beneil-dariush-benny,26.9,27.0,46.1,90,1573
344727-ufc-222-mackenzie-dern-vs-ashley-the-spider-monkey-yoder,81569-ashley-yoder,9.6,17.8,72.6,5,1653
344727-ufc-222-mackenzie-dern-vs-ashley-the-spider-monkey-yoder,134267,1.4,82.2,16.4,95,1653
338481-ufc-222-alpha-cat-zingano-vs-ketlen-fenmeno-vieira,cat-zingano-alpha,21.8,4.9,73.4,55,1650
338481-ufc-222-alpha-cat-zingano-vs-ketlen-fenmeno-vieira,99972-ketlen-vieira-fenomeno,5.8,20.1,74.2,45,1650
344419-ufc-222-stefan-skyscraper-struve-vs-andrei-the-pitbull-arlovski,andrei-arlovski-the-pitbull,80.3,1.2,18.6,32,1682
344419-ufc-222-stefan-skyscraper-struve-vs-andrei-the-pitbull-arlovski,stefan-struve-skyscraper,75.7,9.8,14.4,68,1682
344403-ufc-222-sugar-sean-omalley-vs-andre-the-asian-sensation-soukhamthath,andre-soukhamthath,58.7,1.9,39.3,23,1648
344403-ufc-222-sugar-sean-omalley-vs-andre-the-asian-sensation-soukhamthath,68186-sean-omalley,35.4,2.7,61.9,77,1648
349392-ufc-222-frankie-the-answer-edgar-vs-brian-t-city-ortega,frankie-edgar-the-answer,9.9,1.0,89.1,64,1684
349392-ufc-222-frankie-the-answer-edgar-vs-brian-t-city-ortega,40994-brian-ortega,5.2,73.7,21.1,36,1684
350068-ufc-222-cristiane-cyborg-justino-vs-yana-foxy-kunitskaya,19820-yana-kunitskaya-foxy,55.1,22.5,22.5,3,1702
350068-ufc-222-cristiane-cyborg-justino-vs-yana-foxy-kunitskaya,cristiane-santos-cyborg,95.0,2.1,2.9,97,1702
347688-ufc-fight-night-127-mark-the-hand-of-godbeer-vs-dmitry-wicked-machine-sosnovskiy,13786-mark-godbeer-the-hand-of,56.9,2.3,40.8,21,1339
347688-ufc-fight-night-127-mark-the-hand-of-godbeer-vs-dmitry-wicked-machine-sosnovskiy,55324-dmitriy-sosnovskiy,87.8,6.5,5.7,79,1339
350229-ufc-fight-night-127-ragin-kajan-johnson-vs-stevie-braveheart-ray,kajan-johnson-ragin,16.0,9.2,74.7,23,1339
350229-ufc-fight-night-127-ragin-kajan-johnson-vs-stevie-braveheart-ray,14925-steven-ray,14.7,2.5,82.8,77,1339
336550-ufc-fight-night-129-magomed-ankalaev-vs-paul-bearjew-craig,25338-paul-craig,35.6,40.7,23.7,9,1358
336550-ufc-fight-night-129-magomed-ankalaev-vs-paul-bearjew-craig,83405-magomed-ankalaev,80.9,6.1,13.0,91,1358
346407-ufc-fight-night-127-mean-hakeem-dawodu-vs-danny-the-hatchet-henry,22498-danny-henry,17.6,18.7,63.7,15,1332
346407-ufc-fight-night-127-mean-hakeem-dawodu-vs-danny-the-hatchet-henry,62664-hakeem-dawodu,75.3,1.5,23.3,85,1332
347510-ufc-fight-night-127-danny-hot-chocolate-roberts-vs-oliver-the-future-enkamp,15517-danny-roberts,18.0,4.1,77.9,70,1334
347510-ufc-fight-night-127-danny-hot-chocolate-roberts-vs-oliver-the-future-enkamp,43843-oliver-enkamp,21.7,17.8,60.5,30,1334
346705-ufc-fight-night-127-john-the-white-mike-tyson-phillips-vs-charles-kid-dynamite-byrd,john-phillips-the-white-mike-tyson,83.7,3.3,13.1,74,1325
346705-ufc-fight-night-127-john-the-white-mike-tyson-phillips-vs-charles-kid-dynamite-byrd,charles-byrd,21.8,56.9,21.2,26,1325
