id,event_id,bout_order,red_fighter_id,blue_fighter_id,red_outcome,blue_outcome,weight_class,type_verbose,performance_bonus,outcome_method,outcome_method_details,end_round,end_round_time_seconds,round_time_format,total_time_seconds
760e3f292b834637,6bf5a7d3e081ade2,7,92a9aa9c93192871,2ebfbe72ed703925,W,L,Featherweight,Featherweight Bout,0,Decision - Unanimous,Mike Bell 27 - 30. Bryan Miner 27 - 30. Junichiro Kamijo 27 - 30.,3,300,3 Rnd (5-5-5),900
7c8701bb78cb4de8,6bf5a7d3e081ade2,8,7026eca45f65377b,99bd51917728c25d,L,W,Lightweight,Lightweight Bout,0,Submission,Rear Naked Choke,3,251,3 Rnd (5-5-5),851
632c2d4ed12f2bdf,6bf5a7d3e081ade2,9,8fd808923cffff82,791c8437b341fba5,L,W,Featherweight,Featherweight Bout,1,KO/TKO,Punch to Head At Distance,1,41,3 Rnd (5-5-5),41
eb277b5ea2a19124,6bf5a7d3e081ade2,10,3738e68d2261e60f,92fa1401b7927da3,W,L,Heavyweight,Heavyweight Bout,0,Decision - Split,Mike Bell 30 - 27. Doug Crosby 28 - 29. Sal D'amato 28 - 29.,3,300,3 Rnd (5-5-5),900
5ae5eb729c6bb169,6bf5a7d3e081ade2,11,05339613bf8e9808,7c7332319c14094c,L,W,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,Mike Bell 47 - 48. Sal D'amato 46 - 49. Junichiro Kamijo 46 - 49.,5,300,5 Rnd (5-5-5-5-5),1500
430309e0f8a315d5,253d3f9e97ca149a,1,78f485f851891d68,9e92e1ca498d7244,W,L,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,Junichiro Kamijo 27 - 30. Chris Lee 27 - 30. Brad Frank 28 - 29.,3,300,3 Rnd (5-5-5),900
88455c967a7ef6fc,253d3f9e97ca149a,2,c0d5c0c95c59050b,8e5d953bdb9ae5e7,L,W,Women's Strawweight,Women's Strawweight Bout,0,Decision - Unanimous,Eric Colon 26 - 30. Chris Lee 26 - 30. Chris Flores 27 - 30.,3,300,3 Rnd (5-5-5),900
8289033e03b4d9a3,253d3f9e97ca149a,3,102a8fdf8cbf7467,077e3ace32b72be9,L,W,Flyweight,Flyweight Bout,0,Decision - Split,Eric Colon 28 - 29. Junichiro Kamijo 29 - 28. Eric Curcio 28 - 29.,3,300,3 Rnd (5-5-5),900
60d9d50b763adc62,253d3f9e97ca149a,4,68d4a891e5cf2029,a4a80dd7336ffd59,W,L,Women's Flyweight,Women's Flyweight Bout,0,Decision - Unanimous,Chris Lee 28 - 29. Rick Winter 28 - 29. Brad Frank 28 - 29.,3,300,3 Rnd (5-5-5),900
397dd9a8694ef413,253d3f9e97ca149a,5,33efaf2d0941cfcf,87e2468b986ebb79,W,L,Welterweight,Welterweight Bout,1,KO/TKO,Punch to Head At Distance,1,155,3 Rnd (5-5-5),155
ff6c8dab41efcc09,253d3f9e97ca149a,6,1788eee370f077b7,ab943cd2c3c17825,W,L,Heavyweight,Heavyweight Bout,0,Decision - Unanimous,Junichiro Kamijo 28 - 29. Chris Lee 28 - 29. Eric Curcio 28 - 29.,3,300,3 Rnd (5-5-5),900
80ac36a9dbc4b1a1,253d3f9e97ca149a,7,6e15f63b6c2e2c15,67c1d46f4ed16f9e,W,L,Flyweight,Flyweight Bout,0,Submission,Guillotine Choke From Bottom Guard,1,134,3 Rnd (5-5-5),134
fc4939b3c9071e66,253d3f9e97ca149a,8,9cdd2da1a9104a0b,d3f5d33d61cd00c9,W,L,Women's Featherweight,Women's Featherweight Bout,0,Decision - Split,Eric Colon 27 - 30. Chris Flores 27 - 30. Junichiro Kamijo 29 - 28.,3,300,3 Rnd (5-5-5),900
6a902b97ac98c283,253d3f9e97ca149a,9,a8283a4f415e1eb9,a6cba6bb66c1a8c9,W,L,Welterweight,Welterweight Bout,0,Decision - Unanimous,Chris Flores 27 - 30. Junichiro Kamijo 26 - 30. Eric Colon 28 - 29.,3,300,3 Rnd (5-5-5),900
8390441d93736719,253d3f9e97ca149a,10,c6aee362c7a7d482,2558ae2e5671e318,W,L,Welterweight,Welterweight Bout,0,Decision - Split,Chris Lee 28 - 29. Rick Winter 29 - 28. Junichiro Kamijo 28 - 29.,3,300,3 Rnd (5-5-5),900
c020ccbd7cdefb6e,253d3f9e97ca149a,11,140745cbbcb023ac,50db8711c70196cd,L,W,Light Heavyweight,Light Heavyweight Bout,0,Decision - Split,Eric Colon 28 - 29. Junichiro Kamijo 29 - 28. Rick Winter 27 - 30.,3,300,3 Rnd (5-5-5),900
a2ebb5f86eb64f22,253d3f9e97ca149a,12,4b93a88f3b1de35b,22a92d7f62195791,W,L,Lightweight,Lightweight Bout,1,KO/TKO,Kick to Head At Distance Front kick,2,17,3 Rnd (5-5-5),317
9d61012a6020516e,253d3f9e97ca149a,13,47b63240018d5d86,d910665038efc639,L,W,Women's Strawweight,UFC Women's Strawweight Title Bout,0,Decision - Split,Brad Frank 47 - 48. Rick Winter 46 - 49. Eric Colon 48 - 47.,5,300,5 Rnd (5-5-5-5-5),1500
7d4e49d8a6678157,253d3f9e97ca149a,14,07225ba28ae309b6,9e8f6c728eb01124,W,L,Lightweight,Lightweight Bout,0,Submission,Rear Naked Choke,1,202,5 Rnd (5-5-5-5-5),202
afed0bac5ce5a2f3,60ba33c3f555a7a3,1,12585614e0ed2626,5f61780fe5e9b6d0,L,W,Middleweight,Middleweight Bout,0,Submission,Anaconda Choke On Ground,1,76,3 Rnd (5-5-5),76
22f1133d02700bb2,60ba33c3f555a7a3,2,4461d7e47375a895,760a55d5b6098cbe,W,L,Flyweight,Flyweight Bout,0,Decision - Unanimous,Derek Cleary 26 - 30. Ron McCarthy 27 - 30. Adalaide Byrd 27 - 30.,3,300,3 Rnd (5-5-5),900
f549164690d723bb,60ba33c3f555a7a3,3,7dda2cf308f24a02,f0feeb2192937424,W,L,Women's Strawweight,Women's Strawweight Bout,0,Decision - Unanimous,Sal D'amato 27 - 30. Chris Lee 27 - 30. Junichiro Kamijo 27 - 30.,3,300,3 Rnd (5-5-5),900
8a1aa64eb1f17913,60ba33c3f555a7a3,4,511e82663651438d,cd7763bcadb5d4c8,W,L,Lightweight,Lightweight Bout,0,KO/TKO,Punch to Head At Distance,2,202,3 Rnd (5-5-5),502
7e047b195135ef06,60ba33c3f555a7a3,5,36541f1e6c5d4955,05fa626cb33d15b8,W,L,Women's Flyweight,Women's Flyweight Bout,0,Decision - Unanimous,Derek Cleary 28 - 29. Sal D'amato 27 - 29. Junichiro Kamijo 27 - 29.,3,300,3 Rnd (5-5-5),900
b3248692dfb954b2,60ba33c3f555a7a3,6,60a42bf82447c919,253076a23d03dcd0,L,W,Flyweight,Flyweight Bout,0,Decision - Unanimous,Sal D'amato 27 - 30. Ron McCarthy 27 - 30. Adalaide Byrd 27 - 30.,3,300,3 Rnd (5-5-5),900
e240d6f77747ec46,60ba33c3f555a7a3,7,764342d39cdaa54a,2e7878927067fdca,L,W,Lightweight,Lightweight Bout,1,KO/TKO,Punches to Head At Distance,1,207,3 Rnd (5-5-5),207
fad150a0288efbd7,60ba33c3f555a7a3,8,e872e9a9a902c045,beecb672a279223e,W,L,Women's Flyweight,Women's Flyweight Bout,0,Decision - Split,Sal D'amato 28 - 29. Derek Cleary 29 - 28. Junichiro Kamijo 28 - 29.,3,300,3 Rnd (5-5-5),900
43543a2c1c7a7135,60ba33c3f555a7a3,9,113df4fde64735c6,d2bc285ead803db0,W,L,Bantamweight,Bantamweight Bout,0,KO/TKO,Punches to Head On Ground,3,49,3 Rnd (5-5-5),649
2fa88b72973478b6,60ba33c3f555a7a3,10,a67f5afa8d6a1b80,cd13728ae1151f46,W,L,Light Heavyweight,Light Heavyweight Bout,1,Submission,Guillotine Choke Standing,1,142,3 Rnd (5-5-5),142
5c281439d20184f1,60ba33c3f555a7a3,11,99df7d0a2a08a8a8,333b9e5c723ac873,W,L,Light Heavyweight,Light Heavyweight Bout,0,KO/TKO,to Injury,3,71,5 Rnd (5-5-5-5-5),671
bc7228d30ff5be46,a6c32678efd4f434,1,ac7c765882f2c68c,e94085e821bd81de,L,W,Women's Strawweight,Women's Strawweight Bout,0,KO/TKO,Elbows to Head From Mount,3,232,3 Rnd (5-5-5),832
5136dc566f46daf6,a6c32678efd4f434,2,971246648e162f0d,dbac0a413af64bbe,W,L,Featherweight,Featherweight Bout,1,KO/TKO,Punches to Head From Back Control,3,180,3 Rnd (5-5-5),780
3542f9f30926f364,a6c32678efd4f434,3,f2477cf43c4975cc,37098a6e6c27fb66,W,L,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,Derek Cleary 27 - 30. Ron McCarthy 27 - 30. Anthony Maness 27 - 30.,3,300,3 Rnd (5-5-5),900
534c07488396e124,a6c32678efd4f434,4,a0e6753c42698f13,681399317dbf4701,L,W,Lightweight,Lightweight Bout,0,KO/TKO,Punch to Head At Distance,2,185,3 Rnd (5-5-5),485
1b4d0c9e3c59b33b,a6c32678efd4f434,5,41e83a89929d1327,ac40f7e3cbecdda4,W,L,Heavyweight,Heavyweight Bout,0,Submission,Rear Naked Choke,1,275,3 Rnd (5-5-5),275
cbdfb3c648d7bada,a6c32678efd4f434,6,8d20d76af3f213ce,70fa1c64a2c439ef,W,L,Middleweight,Middleweight Bout,0,Submission,Rear Naked Choke,1,64,3 Rnd (5-5-5),64
4a789cdd5aaf4439,a6c32678efd4f434,7,cad24459b28592ca,285ae0b4a68221f4,L,W,Middleweight,Middleweight Bout,0,Decision - Split,Anthony Maness 28 - 29. Mike Bell 29 - 28. Sal D'amato 28 - 29.,3,300,3 Rnd (5-5-5),900
5eaff5c832430378,a6c32678efd4f434,8,9673a497a9da119a,d25240135aee03e5,L,W,Women's Strawweight,Women's Strawweight Bout,0,Decision - Unanimous,Mike Bell 28 - 29. Ron McCarthy 28 - 29. Adalaide Byrd 28 - 29.,3,300,3 Rnd (5-5-5),900
f682118709b4143e,a6c32678efd4f434,9,c68c68efaa5ca6ef,866fd7b1a6c90e7f,W,L,Middleweight,Middleweight Bout,1,KO/TKO,Elbow to Head In Clinch,1,288,3 Rnd (5-5-5),288
5d4fb748ad246269,a6c32678efd4f434,10,6d1bffff14897645,595db60957de51d3,L,W,Welterweight,Welterweight Bout,0,Decision - Split,Mike Bell 28 - 29. Ron McCarthy 27 - 30. Junichiro Kamijo 29 - 28.,3,300,3 Rnd (5-5-5),900
7a2c841693b54dd7,a6c32678efd4f434,11,634e2fb70bde3fd5,b9706f80d005036c,L,W,Women's Bantamweight,Women's Bantamweight Bout,0,Decision - Split,Mike Bell 47 - 48. Sal D'amato 48 - 47. Derek Cleary 47 - 48.,5,300,5 Rnd (5-5-5-5-5),1500
59b2bbb251968ca9,57591bbf1623574e,1,669970f7feba8ecd,6fd953151d981979,W,L,Women's Flyweight,Women's Flyweight Bout,0,Submission,Guillotine Choke Standing,2,158,3 Rnd (5-5-5),458
a09447d185a62251,57591bbf1623574e,2,8f765fd5775a8873,79325a3c1a5c3bf4,W,L,Welterweight,Welterweight Bout,0,Decision - Unanimous,Tony Weeks 26 - 30. Chris Lee 26 - 30. Doug Crosby 27 - 30.,3,300,3 Rnd (5-5-5),900
7e20b0536fbbd560,57591bbf1623574e,3,008ea710276c9606,55fa6ce3e522c8bb,W,L,Flyweight,Flyweight Bout,0,Decision - Split,Sal D'amato 28 - 29. Mike Bell 29 - 28. Anthony Maness 27 - 30.,3,300,3 Rnd (5-5-5),900
43d7d4b67be48553,57591bbf1623574e,4,f6bcbd91b114ff58,601964f9654f911a,L,W,Bantamweight,Bantamweight Bout,0,KO/TKO,Punch to Head In Clinch,1,68,3 Rnd (5-5-5),68
ed32da52aff68944,57591bbf1623574e,5,62f7097c04311193,c2299ec916bc7c56,L,W,Lightweight,Lightweight Bout,0,Submission,Rear Naked Choke,2,92,3 Rnd (5-5-5),392
04e6198326be4857,57591bbf1623574e,6,29af297d9f1de0f8,e4ba58725825412d,W,L,Featherweight,Featherweight Bout,0,Decision - Unanimous,Chris Lee 27 - 30. Anthony Maness 27 - 30. Mike Bell 28 - 29.,3,300,3 Rnd (5-5-5),900
e5e75d831670b401,57591bbf1623574e,7,af65aa688d13eedf,c3ded6f7155f9ea4,W,L,Lightweight,Lightweight Bout,0,Decision - Majority,Adalaide Byrd 28 - 28. Derek Cleary 27 - 28. Sal D'amato 27 - 29.,3,300,3 Rnd (5-5-5),900
4f2501e804c84abe,57591bbf1623574e,8,b6850671a008bf9a,d7c3816669784109,L,W,Women's Strawweight,Women's Strawweight Bout,0,Submission,Rear Naked Choke,2,241,3 Rnd (5-5-5),541
93969a7368dc2e14,57591bbf1623574e,9,a495f599e787614f,e92901944ce91909,W,L,Light Heavyweight,Light Heavyweight Bout,0,KO/TKO,Elbows to Head From Crucifix,1,280,3 Rnd (5-5-5),280
a679800d2e7c3be2,57591bbf1623574e,10,6d68c1afe954f121,79cb2a690b9ba5e8,W,L,Flyweight,Flyweight Bout,1,KO/TKO,Punch to Head At Distance,1,61,3 Rnd (5-5-5),61
3aa49ed298e4c34f,57591bbf1623574e,11,9d62c2d8ee151f08,5c126c6aac3ef364,W,L,Women's Flyweight,Women's Flyweight Bout,1,Submission,D'Arce Choke On Ground,1,295,3 Rnd (5-5-5),295
344d60564cd136ff,57591bbf1623574e,12,5bf31a46becc1204,710f0f8c5d5c9d41,L,W,Featherweight,Featherweight Bout,0,KO/TKO,Punches to Head From Half Guard,3,55,3 Rnd (5-5-5),655
aacb47949a572f25,57591bbf1623574e,13,82a5152216251682,76e2870ffafbe38f,L,W,Featherweight,Featherweight Bout,0,Decision - Unanimous,Doug Crosby 26 - 30. Mike Bell 27 - 30. Junichiro Kamijo 27 - 30.,3,300,3 Rnd (5-5-5),900
7a635063e5f1699b,57591bbf1623574e,14,279566840aa55bf2,2cd428e9606856fd,W,L,Heavyweight,Heavyweight Bout,0,KO/TKO,Punches to Head At Distance,1,132,5 Rnd (5-5-5-5-5),132
15ffd32d78c31b5f,99bd87a300079ed9,1,ea9bfe9c25037bba,1d76f07ffdd765c2,L,W,Flyweight,Flyweight Bout,0,Submission,Rear Naked Choke,1,206,3 Rnd (5-5-5),206
f99f3ffb50e1c215,99bd87a300079ed9,2,57186c150c645200,450bacdacd706bcd,W,L,Lightweight,Lightweight Bout,0,KO/TKO,Spinning Back Fist Head,3,144,3 Rnd + OT (5-5-5-5),744
4c1299b3b03e1e79,99bd87a300079ed9,3,126bdc1710a8cbf4,a62f85f6a6c19a4c,W,L,Flyweight,Flyweight Bout,0,Decision - Unanimous,Ben Cartlidge 27 - 30. Evan Field 27 - 30. Garth Harriman 27 - 30.,3,300,3 Rnd + OT (5-5-5-5),900
465971b89ae3954e,99bd87a300079ed9,4,b24666e26bd750a3,5ad226da6c74a48e,L,W,Featherweight,Featherweight Bout,0,Decision - Split,Anthony Dimitriou 27 - 30. Howard Hughes 27 - 30. David Lethaby 29 - 28.,3,300,3 Rnd + OT (5-5-5-5),900
967840bf71e9c4ab,701e057d63c124d9,1,8a65fd9ba31fd3f7,3e8118c1ab52f211,W,L,Light Heavyweight,Light Heavyweight Bout,0,KO/TKO,Punch to Head At Distance,1,237,3 Rnd (5-5-5),237
755229e0c09e863a,701e057d63c124d9,2,adccbc19b22e19af,6d537248fe7cccf1,W,L,Flyweight,Flyweight Bout,0,Decision - Unanimous,Anthony Dimitriou 27 - 30. Evan Field 27 - 30. Clemens Werner 27 - 30.,3,300,3 Rnd + OT (5-5-5-5),900
60300690969f06e4,701e057d63c124d9,3,772022b989534f0d,148bb103cfbf123e,L,W,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,Mike Bell 28 - 29. Garth Harriman 27 - 30. David Lethaby 27 - 30.,3,300,3 Rnd + OT (5-5-5-5),900
1f5cebb31f0ab6f3,701e057d63c124d9,4,4a9120fa47bafef0,aaeb55084b198a39,L,W,Lightweight,Lightweight Bout,0,KO/TKO,Elbows to Head From Side Control,1,285,3 Rnd + OT (5-5-5-5),285
ea3bd1bdf77ed6bd,701e057d63c124d9,5,3f11fd1751fa83b1,b7bcf6dfbbb7c16c,W,L,Featherweight,Featherweight Bout,0,Submission,Rear Naked Choke,1,134,3 Rnd + OT (5-5-5-5),134
99d0517adc67fc40,f903967fd320da38,1,989b85f6540c86b1,2bc47c7cc6c05bd7,L,W,Welterweight,Welterweight Bout,0,Submission,Triangle Armbar From Bottom Guard,1,277,3 Rnd (5-5-5),277
2acc732934e77c3f,f903967fd320da38,2,b671bdf981ad527d,a7ac3b1b0c4146db,W,L,Flyweight,Flyweight Bout,0,KO/TKO,Punches to Head From Back Control,1,236,3 Rnd + OT (5-5-5-5),236
1be49df19bc8ce25,f903967fd320da38,3,a2d23e684b3db732,d6a3e131ad4ba064,W,L,Featherweight,Featherweight Bout,0,KO/TKO,Punches to Head From Guard,2,273,3 Rnd + OT (5-5-5-5),573
9b30b9ddadb99365,f903967fd320da38,4,4eccb78d628b2238,5a9f7b5ffebdd6e7,L,W,Lightweight,Lightweight Bout,0,KO/TKO,Punch to Head At Distance,1,30,3 Rnd + OT (5-5-5-5),30
c070eaf8422de974,f903967fd320da38,5,6b0e83b094f816ac,2296125b6c362355,W,L,Bantamweight,Bantamweight Bout,0,KO/TKO,to,1,73,3 Rnd + OT (5-5-5-5),73
0161f74a492fa375,be5cfd73617a5b1a,1,762572d67204fadb,971dba22c622af12,L,W,Women's Strawweight,Women's Strawweight Bout,0,Decision - Unanimous,Anthony Dimitriou 26 - 30. Evan Field 27 - 30. Clemens Werner 27 - 30.,3,300,3 Rnd (5-5-5),900
44e0fca5baccd831,be5cfd73617a5b1a,2,d8c811df0386d5e8,e34e3b1fffa13a6a,W,L,Bantamweight,Bantamweight Bout,0,Submission,Keylock From Side Control,1,204,3 Rnd + OT (5-5-5-5),204
8e5123975a83a6b1,be5cfd73617a5b1a,3,f6c1ce7cfd600662,e065b4a42a6c2c79,L,W,Flyweight,Flyweight Bout,0,Decision - Unanimous,Anthony Dimitriou 27 - 29. David Lethaby 27 - 29. Clemens Werner 28 - 29.,3,300,3 Rnd + OT (5-5-5-5),900
c0f12fa7d1b6e969,be5cfd73617a5b1a,4,d008d785f6347dc2,e415ea6f8d41c917,W,L,Featherweight,Featherweight Bout,0,Submission,Armbar From Bottom Guard,1,36,3 Rnd + OT (5-5-5-5),36
5f4a107d930e4852,3a24769a4855040a,1,3eb4dc9a7d4ac906,f9ab66e67240db7b,L,W,Women's Featherweight,Women's Featherweight Bout,0,Decision - Unanimous,Anthony Dimitriou 27 - 30. Ben Cartlidge 28 - 29. Clemens Werner 28 - 29.,3,300,3 Rnd (5-5-5),900
f466cd99d02644e9,3a24769a4855040a,2,ec0dcceace7d25a3,b4880ef2f838d4e1,L,W,Women's Strawweight,Women's Strawweight Bout,1,KO/TKO,Punches to Head At Distance,1,82,3 Rnd (5-5-5),82
029f5c36820fdc09,3a24769a4855040a,3,a7897d200692ab64,3b0a516d2921e0d6,W,L,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,Ben Cartlidge 28 - 29. Anthony Dimitriou 28 - 29. Howard Hughes 28 - 29.,3,300,3 Rnd (5-5-5),900
50eed57ea1390e16,3a24769a4855040a,4,2f181c0467965b98,d4270315cbcf2569,W,L,Middleweight,Middleweight Bout,0,Decision - Unanimous,Evan Field 28 - 29. Garth Harriman 28 - 29. Howard Hughes 28 - 29.,3,300,3 Rnd (5-5-5),900
4a116a55ffaa0d64,3a24769a4855040a,5,8c1ca54b5089d199,97cf1a2c7c5e7889,W,L,Lightweight,Lightweight Bout,1,KO/TKO,Punch to Head At Distance,1,74,3 Rnd (5-5-5),74
c94b153951be7590,3a24769a4855040a,6,a68575214ecad140,6751eacd16bd59bc,L,W,Featherweight,Featherweight Bout,0,Decision - Split,Evan Field 28 - 29. Anthony Dimitriou 29 - 28. Howard Hughes 28 - 29.,3,300,3 Rnd (5-5-5),900
f115a91066a77ee7,3a24769a4855040a,7,6b453bc35a823c3f,abd5fb12437eda21,W,L,Welterweight,Welterweight Bout,1,KO/TKO,Punch to Body At Distance,1,152,3 Rnd (5-5-5),152
d7a7ba46c4f075d7,3a24769a4855040a,8,33efaf2d0941cfcf,a845f0735bc67405,L,W,Welterweight,Welterweight Bout,1,KO/TKO,Punch to Head At Distance,2,144,3 Rnd (5-5-5),444
4305cb30533dac77,3a24769a4855040a,9,1ebe20ebbfa15e29,3d6749c4267da18f,W,L,Women's Strawweight,Women's Strawweight Bout,1,KO/TKO,Spinning Back Fist Head,2,148,3 Rnd (5-5-5),448
049ad6d87b42eba8,3a24769a4855040a,10,132deb59abae64b1,f7467152fd9f18a2,W,L,Women's Flyweight,UFC Women's Flyweight Title Bout,0,Decision - Split,Howard Hughes 47 - 48. David Lethaby 48 - 47. Clemens Werner 46 - 49.,5,300,5 Rnd (5-5-5-5-5),1500
fd49f89b9d97566b,3a24769a4855040a,11,7ff97850e8c32bda,009341ed974bad72,L,W,Light Heavyweight,UFC Light Heavyweight Title Bout,0,Submission,Rear Naked Choke,5,272,5 Rnd (5-5-5-5-5),1472
e8a5e53ffd33c0f9,a0a680fe2f6cc8e6,1,327d5f279895110d,d6c0cdd7e467c440,W,L,Middleweight,Middleweight Bout,1,KO/TKO,Knee to Head In Clinch,1,73,3 Rnd (5-5-5),73
897d9e21c59d0633,a0a680fe2f6cc8e6,2,547afe1017e72dbe,483a953b18d73bb3,W,L,Middleweight,Middleweight Bout,1,KO/TKO,Elbows to Head At Distance,2,265,3 Rnd (5-5-5),565
8b5c760f34daafe0,a0a680fe2f6cc8e6,3,fc9a9559a05f2704,bf7ad5628363eec9,L,W,Bantamweight,Bantamweight Bout,1,KO/TKO,Punches to Head At Distance,1,59,3 Rnd (5-5-5),59
5b5d7f7ae712c6d8,a0a680fe2f6cc8e6,4,37d752ec41ed84bb,5dd180c8b3196786,W,L,Women's Strawweight,Women's Strawweight Bout,0,Decision - Split,Chris Lee 28 - 29. Jon Schorle 29 - 28. Joel Ojeda 28 - 29.,3,300,3 Rnd (5-5-5),900
1378fc2be3819b2b,a0a680fe2f6cc8e6,5,1ae8f3c723aacff4,0de720c0f1d4ab9c,W,L,Featherweight,Featherweight Bout,1,KO/TKO,Spinning Back Elbow to Head At Distance,1,72,3 Rnd (5-5-5),72
9a92d376fba2379d,a0a680fe2f6cc8e6,6,523fa774700d7d3f,d66a46de8d705353,L,W,Welterweight,Welterweight Bout,1,KO/TKO,Punch to Head At Distance,1,94,3 Rnd (5-5-5),94
2c7c7648e847f2e5,a0a680fe2f6cc8e6,7,a9e260472d321361,262d32ebda89efc4,L,W,Women's Flyweight,Women's Flyweight Bout,0,Decision - Unanimous,Chris Lee 26 - 30. Joel Ojeda 27 - 30. Jon Schorle 27 - 30.,3,300,3 Rnd (5-5-5),900
20cefe64f4b28be8,a0a680fe2f6cc8e6,8,0232cabbc30a2372,1a08b01fdabb6ae2,W,L,Bantamweight,Bantamweight Bout,1,KO/TKO,Punches to Head At Distance,1,229,3 Rnd (5-5-5),229
5095f6290670009d,a0a680fe2f6cc8e6,9,d0e1b42d41dab603,d1c65d2cf2925ddd,L,W,Middleweight,Middleweight Bout,1,KO/TKO,Punch to Head At Distance,1,198,3 Rnd (5-5-5),198
4e6218b6b892b017,a0a680fe2f6cc8e6,10,135d124172a0bea3,7772b283d288dbe2,W,L,Lightweight,Lightweight Bout,0,Decision - Split,Doug Crosby 29 - 28. Chris Lee 28 - 29. Jason Stafin 27 - 30.,3,300,3 Rnd (5-5-5),900
11e83902f5b8ff63,a0a680fe2f6cc8e6,11,b9437600497350f3,6b7c7460855dbbb9,W,L,Middleweight,Middleweight Bout,1,TKO - Doctor's Stoppage,,2,300,3 Rnd (5-5-5),600
1bc662949337a8c4,a0a680fe2f6cc8e6,12,4b47e71384a9522f,3a46b268013afede,L,W,Welterweight,Welterweight Bout,1,Submission,D'Arce Choke On Ground,2,88,3 Rnd (5-5-5),388
6e559181bfbc77e1,a0a680fe2f6cc8e6,13,751de04455cfaac0,fba03cd6cc28dc41,L,W,Featherweight,Featherweight Bout,0,Decision - Split,Chris Lee 47 - 48. Doug Crosby 48 - 47. Sal D'amato 47 - 48.,5,300,5 Rnd (5-5-5-5-5),1500
2c73bf152247f25a,eb42d4febfafefd1,1,2c483cf443f38ece,d05cb1e8d1b885d8,W,L,Women's Strawweight,Women's Strawweight Bout,0,Decision - Split,Ron McCarthy 28 - 29. Sal D'amato 29 - 28. Jerin Valel 27 - 30.,3,300,3 Rnd (5-5-5),900
24a9fc95a3112f51,eb42d4febfafefd1,2,7be14eaed4c74856,bc711b6dd95c1af6,L,W,Bantamweight,Bantamweight Bout,0,Submission,Rear Naked Choke,1,147,3 Rnd (5-5-5),147
8cc43d79b61efc25,eb42d4febfafefd1,3,0b362247806341e5,7f6ed67d3ed3c036,L,W,Flyweight,Flyweight Bout,0,KO/TKO,Punch to Head At Distance,1,68,3 Rnd (5-5-5),68
a457331c27bce6d5,eb42d4febfafefd1,4,82b4e942781b1046,2f6a993c7f547c13,L,W,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,Chris Lee 28 - 29. Junichiro Kamijo 28 - 29. Tony Weeks 28 - 29.,3,300,3 Rnd (5-5-5),900
21f79cd40513d075,eb42d4febfafefd1,5,0a73acff6325c1e2,d31cbcdd7d69536d,W,L,Featherweight,Featherweight Bout,0,Decision - Unanimous,Sal D'amato 28 - 29. Ron McCarthy 28 - 29. Adalaide Byrd 28 - 29.,3,300,3 Rnd (5-5-5),900
28be3fbe5c377380,eb42d4febfafefd1,6,9014c02eff8b3d62,6aae253467e8f9ce,W,L,Light Heavyweight,Light Heavyweight Bout,0,KO/TKO,Punches to Head At Distance,1,75,3 Rnd (5-5-5),75
3f38100fd8dae286,eb42d4febfafefd1,7,5442f1bc4b47eaf3,260e9e0d4954aea6,W,L,Middleweight,Middleweight Bout,0,Decision - Unanimous,Chris Lee 28 - 29. Anthony Maness 28 - 29. Junichiro Kamijo 28 - 29.,3,300,3 Rnd (5-5-5),900
28bd070f7ab0a0b9,eb42d4febfafefd1,8,6e9f40c706f91f32,2b6fc1c02736833d,L,W,Bantamweight,Bantamweight Bout,0,Decision - Unanimous,25 - 30. 26 - 30. Junichiro Kamijo 27 - 30.,3,300,3 Rnd (5-5-5),900
029a12d36a4687e1,eb42d4febfafefd1,9,d945aae53e3e54e6,de45aaae23dfa392,W,L,Lightweight,Lightweight Bout,1,Submission,Rear Naked Choke,1,185,3 Rnd (5-5-5),185
c57c8e22a3e8dde2,eb42d4febfafefd1,10,b5da8f7d05e85a55,c9a94278df042f46,W,L,Heavyweight,Heavyweight Bout,1,KO/TKO,Punches to Head From Back Control,2,184,3 Rnd (5-5-5),484
3c98739eb42f96bf,eb42d4febfafefd1,11,84b3e7d38f2d2ec5,01afe0916a40c7c5,L,W,Welterweight,Welterweight Bout,1,Submission,Guillotine Choke On Ground,2,298,3 Rnd (5-5-5),598
1f5f59924b59408b,eb42d4febfafefd1,12,eae48ff31db420c2,72db2a14ffa73ece,L,W,Lightweight,Lightweight Bout,0,Decision - Unanimous,Sal D'amato 47 - 48. Chris Lee 47 - 48. Ron McCarthy 47 - 48.,5,300,5 Rnd (5-5-5-5-5),1500
0e2c7ec02a095813,4a9e305633f3ef47,1,6c8072b61c276e67,a78a87d8c2bbb1cb,L,W,Women's Bantamweight,Women's Bantamweight Bout,1,Submission,Armbar From Side Control,1,42,3 Rnd (5-5-5),42
1c85003f6ec59c9d,4a9e305633f3ef47,2,f72465a784c1b084,6a740daf1b279661,L,W,Women's Flyweight,Women's Flyweight Bout,0,Decision - Unanimous,Sal D'amato 28 - 29. Ron McCarthy 28 - 29. Adalaide Byrd 27 - 30.,3,300,3 Rnd (5-5-5),900
