bout_id,round,judge_id,judge_order,fighter_1_score,fighter_2_score
654,Total,57,2,29,28
654,1,55,3,,
654,2,55,3,,
654,3,55,3,,
654,Total,55,3,28,29
655,1,57,1,,
655,2,57,1,,
655,3,57,1,,
655,Total,57,1,30,27
655,1,42,2,,
655,2,42,2,,
655,3,42,2,,
655,Total,42,2,30,27
655,1,49,3,,
655,2,49,3,,
655,3,49,3,,
655,Total,49,3,30,27
641,1,57,1,,
641,2,57,1,,
641,3,57,1,,
641,Total,57,1,30,27
641,1,12,2,,
641,2,12,2,,
641,3,12,2,,
641,Total,12,2,30,27
641,1,42,3,,
641,2,42,3,,
641,3,42,3,,
641,Total,42,3,30,27
644,1,57,1,,
644,2,57,1,,
644,3,57,1,,
644,Total,57,1,29,28
644,1,49,2,,
644,2,49,2,,
644,3,49,2,,
644,Total,49,2,29,28
644,1,47,3,,
644,2,47,3,,
644,3,47,3,,
644,Total,47,3,29,28
640,1,45,1,,
640,2,45,1,,
640,3,45,1,,
640,Total,45,1,30,27
640,1,42,2,,
640,2,42,2,,
640,3,42,2,,
640,Total,42,2,30,27
640,1,61,3,,
640,2,61,3,,
640,3,61,3,,
640,Total,61,3,29,28
621,1,57,1,,
621,2,57,1,,
621,3,57,1,,
621,Total,57,1,29,28
621,1,42,2,,
621,2,42,2,,
621,3,42,2,,
621,Total,42,2,29,28
621,1,61,3,,
621,2,61,3,,
621,3,61,3,,
621,Total,61,3,29,28
625,1,58,1,,
625,2,58,1,,
625,3,58,1,,
625,Total,58,1,29,25
625,1,12,2,,
625,2,12,2,,
625,3,12,2,,
625,Total,12,2,29,26
625,1,42,3,,
625,2,42,3,,
625,3,42,3,,
625,Total,42,3,29,26
626,1,58,1,,
626,2,58,1,,
626,3,58,1,,
626,Total,58,1,29,28
626,1,47,2,,
626,2,47,2,,
626,3,47,2,,
626,Total,47,2,29,28
626,1,55,3,,
626,2,55,3,,
626,3,55,3,,
626,Total,55,3,30,27
615,1,56,1,,
615,2,56,1,,
615,3,56,1,,
615,Total,56,1,29,28
615,1,42,2,,
615,2,42,2,,
615,3,42,2,,
615,Total,42,2,29,28
615,1,47,3,,
615,2,47,3,,
615,3,47,3,,
615,Total,47,3,28,29
617,1,56,1,,
617,2,56,1,,
617,3,56,1,,
617,Total,56,1,30,27
617,1,49,2,,
617,2,49,2,,
617,3,49,2,,
617,Total,49,2,30,27
617,1,47,3,,
617,2,47,3,,
617,3,47,3,,
617,Total,47,3,30,27
618,1,57,1,,
618,2,57,1,,
618,3,57,1,,
618,Total,57,1,29,28
618,1,42,2,,
618,2,42,2,,
618,3,42,2,,
618,Total,42,2,28,29
618,1,49,3,,
618,2,49,3,,
618,3,49,3,,
618,Total,49,3,29,28
620,1,57,1,,
620,2,57,1,,
620,3,57,1,,
620,4,57,1,,
620,5,57,1,,
620,Total,57,1,50,43
620,1,12,2,,
620,2,12,2,,
620,3,12,2,,
620,4,12,2,,
620,5,12,2,,
620,Total,12,2,50,43
620,1,61,3,,
620,2,61,3,,
620,3,61,3,,
620,4,61,3,,
620,5,61,3,,
620,Total,61,3,50,42
1871,1,58,1,10,9
1871,2,58,1,10,9
1871,3,58,1,10,9
1871,Total,58,1,30,27
1871,1,63,2,,
1871,2,63,2,,
1871,3,63,2,,
1871,Total,63,2,29,28
1871,1,62,3,10,9
1871,2,62,3,10,9
1871,3,62,3,10,9
1871,Total,62,3,30,27
1873,1,,1,,
1873,2,,1,,
1873,3,,1,,
1873,Total,,1,29,28
1873,1,,2,,
1873,2,,2,,
1873,3,,2,,
1873,Total,,2,29,28
1873,1,,3,,
1873,2,,3,,
1873,3,,3,,
1873,Total,,3,29,28
1874,1,63,1,,
1874,2,63,1,,
1874,3,63,1,,
1874,4,63,1,,
1874,5,63,1,,
1874,Total,63,1,49,46
1874,1,166,2,,
1874,2,166,2,,
1874,3,166,2,,
1874,4,166,2,,
1874,5,166,2,,
1874,Total,166,2,49,45
1874,1,62,3,,
1874,2,62,3,,
1874,3,62,3,,
1874,4,62,3,,
1874,5,62,3,,
1874,Total,62,3,49,45
604,1,57,1,,
604,2,57,1,,
604,3,57,1,,
604,Total,57,1,30,27
604,1,42,2,,
604,2,42,2,,
604,3,42,2,,
604,Total,42,2,30,27
604,1,49,3,,
604,2,49,3,,
604,3,49,3,,
604,Total,49,3,30,27
608,1,58,1,,
608,2,58,1,,
608,3,58,1,,
608,Total,58,1,30,27
608,1,59,2,,
608,2,59,2,,
608,3,59,2,,
608,Total,59,2,30,26
608,1,47,3,,
608,2,47,3,,
608,3,47,3,,
608,Total,47,3,30,27
609,1,42,1,,
609,2,42,1,,
609,3,42,1,,
609,Total,42,1,30,27
609,1,60,2,,
609,2,60,2,,
609,3,60,2,,
609,Total,60,2,30,27
609,1,49,3,,
609,2,49,3,,
609,3,49,3,,
609,Total,49,3,30,27
610,1,58,1,,
610,2,58,1,,
610,3,58,1,,
610,Total,58,1,29,28
610,1,59,2,,
610,2,59,2,,
610,3,59,2,,
610,Total,59,2,29,28
610,1,57,3,,
610,2,57,3,,
610,3,57,3,,
610,Total,57,3,29,28
611,1,60,1,,
611,2,60,1,,
611,3,60,1,,
611,Total,60,1,28,29
611,1,49,2,,
611,2,49,2,,
611,3,49,2,,
611,Total,49,2,30,27
611,1,47,3,,
611,2,47,3,,
611,3,47,3,,
611,Total,47,3,29,28
612,1,58,1,,
612,2,58,1,,
612,3,58,1,,
612,Total,58,1,29,28
612,1,57,2,,
612,2,57,2,,
612,3,57,2,,
612,Total,57,2,29,28
612,1,42,3,,
612,2,42,3,,
612,3,42,3,,
612,Total,42,3,29,28
599,1,58,1,,
599,2,58,1,,
599,3,58,1,,
599,Total,58,1,30,27
599,1,63,2,,
599,2,63,2,,
599,3,63,2,,
599,Total,63,2,29,28
599,1,62,3,,
599,2,62,3,,
599,3,62,3,,
599,Total,62,3,28,29
601,1,58,1,,
601,2,58,1,,
601,3,58,1,,
601,Total,58,1,30,27
601,1,63,2,,
601,2,63,2,,
601,3,63,2,,
601,Total,63,2,28,29
601,1,42,3,,
601,2,42,3,,
601,3,42,3,,
601,Total,42,3,29,27
602,1,58,1,,
602,2,58,1,,
602,3,58,1,,
602,Total,58,1,30,27
602,1,42,2,,
602,2,42,2,,
602,3,42,2,,
602,Total,42,2,30,27
602,1,62,3,,
602,2,62,3,,
602,3,62,3,,
602,Total,62,3,30,27
592,1,51,1,,
592,2,51,1,,
592,3,51,1,,
592,Total,51,1,30,27
592,1,42,2,,
592,2,42,2,,
592,3,42,2,,
592,Total,42,2,29,28
592,1,62,3,,
592,2,62,3,,
592,3,62,3,,
592,Total,62,3,29,28
1886,1,167,1,10,9
1886,2,167,1,10,9
1886,3,167,1,10,9
1886,4,167,1,10,9
1886,5,167,1,10,9
1886,Total,167,1,50,45
1886,1,64,2,,
1886,2,64,2,,
1886,3,64,2,,
1886,4,64,2,,
1886,5,64,2,,
1886,Total,64,2,46,48
1886,1,103,3,10,9
1886,2,103,3,10,9
1886,3,103,3,10,9
1886,4,103,3,10,9
1886,5,103,3,10,9
1886,Total,103,3,50,45
1888,1,167,1,,
1888,2,167,1,,
1888,3,167,1,,
1888,Total,167,1,29,28
1888,1,136,2,,
1888,2,136,2,,
1888,3,136,2,,
1888,Total,136,2,29,28
1888,1,103,3,10,9
1888,2,103,3,10,9
1888,3,103,3,10,9
1888,Total,103,3,30,27
582,1,56,1,,
582,2,56,1,,
582,3,56,1,,
582,Total,56,1,29,28
582,1,57,2,,
582,2,57,2,,
582,3,57,2,,
582,Total,57,2,29,28
582,1,47,3,,
582,2,47,3,,
582,3,47,3,,
582,Total,47,3,29,28
583,1,56,1,,
583,2,56,1,,
583,3,56,1,,
583,Total,56,1,29,28
583,1,12,2,,
583,2,12,2,,
583,3,12,2,,
583,Total,12,2,29,28
583,1,49,3,,
583,2,49,3,,
583,3,49,3,,
583,Total,49,3,29,28
572,1,57,1,,
572,2,57,1,,
572,3,57,1,,
572,Total,57,1,30,27
572,1,60,2,,
572,2,60,2,,
572,3,60,2,,
572,Total,60,2,29,28
572,1,61,3,,
572,2,61,3,,
572,3,61,3,,
572,Total,61,3,30,27
573,1,45,1,,
573,2,45,1,,
573,3,45,1,,
573,Total,45,1,29,28
573,1,59,2,,
573,2,59,2,,
573,3,59,2,,
573,Total,59,2,29,28
573,1,47,3,,
573,2,47,3,,
573,3,47,3,,
573,Total,47,3,29,28
574,1,57,1,,
574,2,57,1,,
574,3,57,1,,
574,Total,57,1,30,27
574,1,42,2,,
574,2,42,2,,
574,3,42,2,,
574,Total,42,2,29,28
574,1,61,3,,
574,2,61,3,,
574,3,61,3,,
574,Total,61,3,29,29
576,1,59,1,,
576,2,59,1,,
576,3,59,1,,
576,Total,59,1,30,27
576,1,60,2,,
576,2,60,2,,
576,3,60,2,,
576,Total,60,2,29,29
576,1,47,3,,
576,2,47,3,,
576,3,47,3,,
576,Total,47,3,30,27
563,1,58,1,,
563,2,58,1,,
563,3,58,1,,
563,Total,58,1,29,28
563,1,45,2,,
563,2,45,2,,
563,3,45,2,,
563,Total,45,2,29,28
563,1,47,3,,
563,2,47,3,,
563,3,47,3,,
563,Total,47,3,29,28
565,1,58,1,,
565,2,58,1,,
565,3,58,1,,
565,Total,58,1,29,28
565,1,53,2,,
565,2,53,2,,
565,3,53,2,,
565,Total,53,2,30,27
565,1,55,3,,
565,2,55,3,,
565,3,55,3,,
565,Total,55,3,29,28
566,1,59,1,,
566,2,59,1,,
566,3,59,1,,
566,4,59,1,,
566,5,59,1,,
566,Total,59,1,49,46
566,1,57,2,,
566,2,57,2,,
566,3,57,2,,
566,4,57,2,,
566,5,57,2,,
566,Total,57,2,48,47
566,1,47,3,,
566,2,47,3,,
566,3,47,3,,
566,4,47,3,,
566,5,47,3,,
566,Total,47,3,48,47
550,1,45,1,,
550,2,45,1,,
550,3,45,1,,
550,Total,45,1,30,27
550,1,57,2,,
550,2,57,2,,
550,3,57,2,,
550,Total,57,2,30,26
550,1,49,3,,
550,2,49,3,,
550,3,49,3,,
550,Total,49,3,30,23
555,1,58,1,,
555,2,58,1,,
555,3,58,1,,
555,Total,58,1,30,27
555,1,57,2,,
555,2,57,2,,
555,3,57,2,,
555,Total,57,2,30,27
555,1,49,3,,
555,2,49,3,,
555,3,49,3,,
555,Total,49,3,30,27
557,1,57,1,,
557,2,57,1,,
557,3,57,1,,
557,Total,57,1,29,28
557,1,49,2,,
557,2,49,2,,
557,3,49,2,,
557,Total,49,2,29,28
557,1,47,3,,
557,2,47,3,,
557,3,47,3,,
557,Total,47,3,30,26
530,1,45,1,,
530,2,45,1,,
530,3,45,1,,
530,Total,45,1,29,28
530,1,56,2,,
530,2,56,2,,
530,3,56,2,,
530,Total,56,2,30,27
530,1,42,3,,
530,2,42,3,,
530,3,42,3,,
530,Total,42,3,30,27
537,1,57,1,,
537,2,57,1,,
537,3,57,1,,
537,Total,57,1,30,27
537,1,42,2,,
537,2,42,2,,
537,3,42,2,,
537,Total,42,2,30,27
537,1,47,3,,
537,2,47,3,,
537,3,47,3,,
537,Total,47,3,30,27
526,1,57,1,,
526,2,57,1,,
526,3,57,1,,
526,Total,57,1,29,28
526,1,42,2,,
526,2,42,2,,
526,3,42,2,,
526,Total,42,2,29,28
526,1,62,3,,
526,2,62,3,,
526,3,62,3,,
526,Total,62,3,29,28
520,1,51,1,,
520,2,51,1,,
520,3,51,1,,
520,Total,51,1,30,27
520,1,62,2,,
520,2,62,2,,
520,3,62,2,,
520,Total,62,2,30,27
520,1,,3,,
520,2,,3,,
520,3,,3,,
520,Total,,3,30,27
529,1,51,1,,
529,2,51,1,,
529,3,51,1,,
529,Total,51,1,29,28
529,1,57,2,,
529,2,57,2,,
529,3,57,2,,
529,Total,57,2,29,28
529,1,62,3,,
529,2,62,3,,
529,3,62,3,,
529,Total,62,3,29,28
510,1,76,1,,
510,2,76,1,,
510,3,76,1,,
510,Total,76,1,30,27
510,1,52,2,,
510,2,52,2,,
510,3,52,2,,
510,Total,52,2,30,27
510,1,54,3,,
510,2,54,3,,
510,3,54,3,,
510,Total,54,3,30,27
511,1,12,1,,
511,2,12,1,,
511,3,12,1,,
511,Total,12,1,29,28
511,1,52,2,,
511,2,52,2,,
511,3,52,2,,
511,Total,52,2,29,28
511,1,74,3,,
511,2,74,3,,
511,3,74,3,,
511,Total,74,3,29,28
514,1,12,1,,
514,2,12,1,,
514,3,12,1,,
514,Total,12,1,30,27
514,1,52,2,,
514,2,52,2,,
514,3,52,2,,
514,Total,52,2,29,28
514,1,54,3,,
514,2,54,3,,
514,3,54,3,,
514,Total,54,3,29,28
505,1,56,1,,
505,2,56,1,,
505,3,56,1,,
505,Total,56,1,29,28
505,1,57,2,,
505,2,57,2,,
505,3,57,2,,
505,Total,57,2,29,28
505,1,55,3,,
505,2,55,3,,
505,3,55,3,,
505,Total,55,3,28,29
506,1,58,1,,
506,2,58,1,,
506,3,58,1,,
506,Total,58,1,30,25
506,1,56,2,,
506,2,56,2,,
506,3,56,2,,
506,Total,56,2,30,27
506,1,47,3,,
506,2,47,3,,
506,3,47,3,,
506,Total,47,3,30,27
507,1,12,1,,
507,2,12,1,,
507,3,12,1,,
507,4,12,1,,
507,5,12,1,,
507,Total,12,1,49,46
507,1,42,2,10,9
507,2,42,2,10,9
507,3,42,2,10,9
507,4,42,2,10,9
507,5,42,2,10,9
507,Total,42,2,50,45
507,1,55,3,,
507,2,55,3,,
507,3,55,3,,
507,4,55,3,,
507,5,55,3,,
507,Total,55,3,49,46
491,1,45,1,,
491,2,45,1,,
491,3,45,1,,
491,Total,45,1,29,27
491,1,49,2,,
491,2,49,2,,
491,3,49,2,,
491,Total,49,2,29,28
491,1,47,3,,
491,2,47,3,,
491,3,47,3,,
491,Total,47,3,29,27
497,1,56,1,10,9
497,2,56,1,10,9
497,3,56,1,10,9
497,Total,56,1,30,27
497,1,49,2,10,9
497,2,49,2,10,9
497,3,49,2,10,9
497,Total,49,2,30,27
497,1,47,3,9,10
497,2,47,3,9,10
497,3,47,3,9,10
497,Total,47,3,27,30
481,1,63,1,,
481,2,63,1,,
481,3,63,1,,
481,Total,63,1,30,27
481,1,62,2,,
481,2,62,2,,
481,3,62,2,,
481,Total,62,2,30,27
481,1,,3,,
481,2,,3,,
481,3,,3,,
481,Total,,3,30,27
489,1,51,1,,
489,2,51,1,,
489,3,51,1,,
489,4,51,1,,
489,5,51,1,,
489,Total,51,1,49,46
489,1,63,2,,
489,2,63,2,,
489,3,63,2,,
489,4,63,2,,
489,5,63,2,,
489,Total,63,2,50,45
489,1,62,3,,
489,2,62,3,,
489,3,62,3,,
489,4,62,3,,
489,5,62,3,,
489,Total,62,3,49,46
1889,1,57,1,,
1889,2,57,1,,
1889,3,57,1,,
1889,Total,57,1,30,27
1889,1,49,2,,
1889,2,49,2,,
1889,3,49,2,,
1889,Total,49,2,29,28
1889,1,136,3,,
1889,2,136,3,,
1889,3,136,3,,
1889,Total,136,3,29,28
1890,1,,1,,
1890,2,,1,,
1890,3,,1,,
1890,Total,,1,30,27
1890,1,,2,,
1890,2,,2,,
1890,3,,2,,
1890,Total,,2,30,27
1890,1,,3,,
1890,2,,3,,
1890,3,,3,,
1890,Total,,3,30,27
1891,1,57,1,,
1891,2,57,1,,
1891,3,57,1,,
1891,4,57,1,,
1891,5,57,1,,
1891,Total,57,1,49,46
1891,1,49,2,10,9
1891,2,49,2,10,9
1891,3,49,2,10,9
1891,4,49,2,10,9
1891,5,49,2,10,9
1891,Total,49,2,50,45
1891,1,136,3,,
1891,2,136,3,,
1891,3,136,3,,
1891,4,136,3,,
1891,5,136,3,,
1891,Total,136,3,50,46
1892,1,57,1,,
1892,2,57,1,,
1892,3,57,1,,
1892,Total,57,1,29,28
1892,1,42,2,,
1892,2,42,2,,
1892,3,42,2,,
1892,Total,42,2,29,28
1892,1,,3,,
1892,2,,3,,
1892,3,,3,,
1892,Total,,3,29,28
1893,1,,1,,
1893,2,,1,,
1893,3,,1,,
1893,Total,,1,30,27
1893,1,,2,,
1893,2,,2,,
1893,3,,2,,
1893,Total,,2,30,27
1893,1,,3,,
1893,2,,3,,
1893,3,,3,,
1893,Total,,3,30,27
472,1,42,1,,
472,2,42,1,,
472,3,42,1,,
472,Total,42,1,30,27
472,1,62,2,,
472,2,62,2,,
472,3,62,2,,
472,Total,62,2,30,27
472,1,,3,,
472,2,,3,,
472,3,,3,,
472,Total,,3,29,28
473,1,51,1,,
473,2,51,1,,
473,3,51,1,,
473,Total,51,1,29,28
473,1,42,2,,
473,2,42,2,,
473,3,42,2,,
473,Total,42,2,29,28
473,1,62,3,,
473,2,62,3,,
473,3,62,3,,
473,Total,62,3,29,28
476,1,57,1,,
476,2,57,1,,
476,3,57,1,,
476,Total,57,1,29,28
476,1,42,2,,
476,2,42,2,,
476,3,42,2,,
476,Total,42,2,28,29
476,1,62,3,,
476,2,62,3,,
476,3,62,3,,
476,Total,62,3,29,28
477,1,51,1,,
477,2,51,1,,
477,3,51,1,,
477,Total,51,1,30,26
477,1,57,2,,
477,2,57,2,,
477,3,57,2,,
477,Total,57,2,30,27
477,1,62,3,,
477,2,62,3,,
477,3,62,3,,
477,Total,62,3,29,28
478,1,57,1,,
478,2,57,1,,
478,3,57,1,,
478,Total,57,1,30,27
478,1,42,2,,
478,2,42,2,,
478,3,42,2,,
478,Total,42,2,30,27
478,1,62,3,,
478,2,62,3,,
478,3,62,3,,
478,Total,62,3,30,27
479,1,51,1,,
479,2,51,1,,
479,3,51,1,,
479,Total,51,1,30,27
479,1,42,2,,
479,2,42,2,,
479,3,42,2,,
479,Total,42,2,30,27
479,1,62,3,,
479,2,62,3,,
479,3,62,3,,
479,Total,62,3,30,27
462,1,56,1,,
462,2,56,1,,
462,3,56,1,,
462,Total,56,1,29,28
462,1,12,2,,
462,2,12,2,,
462,3,12,2,,
462,Total,12,2,29,27
462,1,49,3,,
462,2,49,3,,
462,3,49,3,,
462,Total,49,3,29,28
1560,1,59,1,,
1560,2,59,1,,
1560,3,59,1,,
1560,Total,59,1,30,26
1560,1,50,2,,
1560,2,50,2,,
1560,3,50,2,,
1560,Total,50,2,30,27
1560,1,42,3,,
1560,2,42,3,,
1560,3,42,3,,
1560,Total,42,3,30,27
1563,1,46,1,,
1563,2,46,1,,
1563,3,46,1,,
1563,Total,46,1,30,27
1563,1,59,2,,
1563,2,59,2,,
1563,3,59,2,,
1563,Total,59,2,30,27
1563,1,44,3,,
1563,2,44,3,,
1563,3,44,3,,
1563,Total,44,3,30,27
453,1,75,1,,
453,2,75,1,,
453,3,75,1,,
453,Total,75,1,29,28
453,1,12,2,,
453,2,12,2,,
453,3,12,2,,
453,Total,12,2,29,28
453,1,74,3,,
453,2,74,3,,
453,3,74,3,,
453,Total,74,3,29,28
455,1,12,1,,
455,2,12,1,,
455,3,12,1,,
455,Total,12,1,29,28
455,1,74,2,,
455,2,74,2,,
455,3,74,2,,
455,Total,74,2,29,28
455,1,54,3,,
455,2,54,3,,
455,3,54,3,,
455,Total,54,3,30,27
457,1,75,1,,
457,2,75,1,,
457,3,75,1,,
457,Total,75,1,30,25
457,1,53,2,,
457,2,53,2,,
457,3,53,2,,
457,Total,53,2,30,27
457,1,74,3,,
457,2,74,3,,
457,3,74,3,,
457,Total,74,3,30,25
459,1,12,1,,
459,2,12,1,,
459,3,12,1,,
459,Total,12,1,30,27
459,1,74,2,,
459,2,74,2,,
459,3,74,2,,
459,Total,74,2,30,27
459,1,54,3,,
459,2,54,3,,
459,3,54,3,,
459,Total,54,3,29,28
442,1,59,1,,
442,2,59,1,,
442,3,59,1,,
442,Total,59,1,30,27
442,1,49,2,,
442,2,49,2,,
442,3,49,2,,
442,Total,49,2,30,27
442,1,55,3,,
442,2,55,3,,
442,3,55,3,,
442,Total,55,3,30,27
444,1,53,1,,
444,2,53,1,,
444,3,53,1,,
444,Total,53,1,30,27
444,1,42,2,,
444,2,42,2,,
444,3,42,2,,
444,Total,42,2,30,27
444,1,49,3,,
444,2,49,3,,
444,3,49,3,,
444,Total,49,3,30,27
445,1,59,1,,
445,2,59,1,,
445,3,59,1,,
445,Total,59,1,29,28
445,1,47,2,,
445,2,47,2,,
445,3,47,2,,
445,Total,47,2,30,27
445,1,55,3,,
445,2,55,3,,
445,3,55,3,,
445,Total,55,3,29,28
447,1,49,1,,
447,2,49,1,,
447,3,49,1,,
447,Total,49,1,30,27
447,1,47,2,,
447,2,47,2,,
447,3,47,2,,
447,Total,47,2,30,27
447,1,55,3,,
447,2,55,3,,
447,3,55,3,,
447,Total,55,3,29,28
3885,1,,1,,
3885,2,,1,,
3885,3,,1,,
3885,Total,,1,1,0
3885,1,,2,,
3885,2,,2,,
3885,3,,2,,
3885,Total,,2,1,0
3885,1,,3,,
3885,2,,3,,
3885,3,,3,,
3885,Total,,3,1,0
3887,1,,1,,
3887,2,,1,,
3887,3,,1,,
3887,Total,,1,1,0
3887,1,,2,,
3887,2,,2,,
3887,3,,2,,
3887,Total,,2,1,0
3887,1,,3,,
3887,2,,3,,
3887,3,,3,,
3887,Total,,3,1,0
3888,1,,1,,
3888,2,,1,,
3888,3,,1,,
3888,Total,,1,1,0
3888,1,,2,,
3888,2,,2,,
3888,3,,2,,
3888,Total,,2,1,0
3888,1,,3,,
3888,2,,3,,
3888,3,,3,,
3888,Total,,3,1,0
3891,1,,1,,
3891,2,,1,,
3891,3,,1,,
3891,Total,,1,1,0
3891,1,,2,,
3891,2,,2,,
3891,3,,2,,
3891,Total,,2,1,0
3891,1,,3,,
3891,2,,3,,
3891,3,,3,,
3891,Total,,3,1,0
3892,1,,1,,
3892,2,,1,,
3892,3,,1,,
3892,Total,,1,1,0
3892,1,,2,,
3892,2,,2,,
3892,3,,2,,
3892,Total,,2,1,0
3892,1,,3,,
3892,2,,3,,
3892,3,,3,,
3892,Total,,3,1,0
3893,1,,1,,
3893,2,,1,,
3893,3,,1,,
3893,Total,,1,1,0
3893,1,,2,,
3893,2,,2,,
3893,3,,2,,
3893,Total,,2,1,0
3893,1,,3,,
3893,2,,3,,
3893,3,,3,,
3893,Total,,3,1,0
431,1,39,1,,
431,2,39,1,,
431,3,39,1,,
431,Total,39,1,30,27
431,1,273,2,,
431,2,273,2,,
431,3,273,2,,
431,Total,273,2,30,27
431,1,42,3,,
431,2,42,3,,
431,3,42,3,,
431,Total,42,3,30,27
436,1,273,1,,
436,2,273,1,,
436,3,273,1,,
436,Total,273,1,30,27
436,1,42,2,,
436,2,42,2,,
436,3,42,2,,
436,Total,42,2,30,27
436,1,,3,,
436,2,,3,,
436,3,,3,,
436,Total,,3,30,27
441,1,39,1,,
441,2,39,1,,
441,3,39,1,,
441,4,39,1,,
441,5,39,1,,
441,Total,39,1,50,45
441,1,57,2,,
441,2,57,2,,
441,3,57,2,,
441,4,57,2,,
441,5,57,2,,
441,Total,57,2,50,45
441,1,42,3,,
441,2,42,3,,
441,3,42,3,,
441,4,42,3,,
441,5,42,3,,
441,Total,42,3,50,45
1575,1,45,1,,
1575,2,45,1,,
1575,3,45,1,,
1575,4,45,1,,
1575,5,45,1,,
1575,Total,45,1,48,46
1575,1,57,2,,
1575,2,57,2,,
1575,3,57,2,,
1575,4,57,2,,
1575,5,57,2,,
1575,Total,57,2,48,46
1575,1,47,3,,
1575,2,47,3,,
1575,3,47,3,,
1575,4,47,3,,
1575,5,47,3,,
1575,Total,47,3,48,47
393,1,39,1,,
393,2,39,1,,
393,3,39,1,,
393,Total,39,1,30,27
393,1,19,2,,
393,2,19,2,,
393,3,19,2,,
393,Total,19,2,30,27
393,1,55,3,,
393,2,55,3,,
393,3,55,3,,
393,Total,55,3,30,27
394,1,56,1,,
394,2,56,1,,
394,3,56,1,,
394,Total,56,1,30,27
394,1,53,2,,
394,2,53,2,,
394,3,53,2,,
394,Total,53,2,30,27
394,1,12,3,,
394,2,12,3,,
394,3,12,3,,
394,Total,12,3,30,27
395,1,45,1,,
395,2,45,1,,
395,3,45,1,,
395,Total,45,1,29,28
395,1,39,2,,
395,2,39,2,,
395,3,39,2,,
395,Total,39,2,30,27
395,1,47,3,,
395,2,47,3,,
395,3,47,3,,
395,Total,47,3,30,27
401,1,56,1,,
401,2,56,1,,
401,3,56,1,,
401,Total,56,1,30,26
401,1,53,2,,
401,2,53,2,,
401,3,53,2,,
401,Total,53,2,29,27
401,1,47,3,,
401,2,47,3,,
401,3,47,3,,
401,Total,47,3,29,27
404,1,45,1,,
404,2,45,1,,
404,3,45,1,,
404,Total,45,1,30,27
404,1,56,2,,
404,2,56,2,,
404,3,56,2,,
404,Total,56,2,30,27
404,1,47,3,,
404,2,47,3,,
404,3,47,3,,
404,Total,47,3,30,27
419,1,134,1,,
419,2,134,1,,
419,3,134,1,,
419,Total,134,1,30,27
419,1,133,2,,
419,2,133,2,,
419,3,133,2,,
419,Total,133,2,30,27
419,1,132,3,,
419,2,132,3,,
419,3,132,3,,
419,Total,132,3,30,26
421,1,133,1,,
421,2,133,1,,
421,3,133,1,,
421,Total,133,1,30,27
421,1,39,2,,
421,2,39,2,,
421,3,39,2,,
421,Total,39,2,29,28
421,1,132,3,,
421,2,132,3,,
421,3,132,3,,
421,Total,132,3,30,25
424,1,39,1,,
424,2,39,1,,
424,3,39,1,,
424,Total,39,1,30,27
424,1,57,2,,
424,2,57,2,,
424,3,57,2,,
424,Total,57,2,29,28
424,1,12,3,,
424,2,12,3,,
424,3,12,3,,
424,Total,12,3,29,28
425,1,39,1,,
425,2,39,1,,
425,3,39,1,,
425,Total,39,1,30,27
425,1,57,2,,
425,2,57,2,,
425,3,57,2,,
425,Total,57,2,30,27
425,1,12,3,,
425,2,12,3,,
425,3,12,3,,
425,Total,12,3,30,27
426,1,39,1,,
426,2,39,1,,
426,3,39,1,,
426,Total,39,1,30,27
426,1,57,2,,
426,2,57,2,,
426,3,57,2,,
426,Total,57,2,30,27
426,1,12,3,,
426,2,12,3,,
426,3,12,3,,
426,Total,12,3,30,27
412,1,39,1,,
412,2,39,1,,
412,3,39,1,,
412,Total,39,1,28,28
412,1,12,2,,
412,2,12,2,,
412,3,12,2,,
412,Total,12,2,29,28
412,1,41,3,,
412,2,41,3,,
412,3,41,3,,
412,Total,41,3,29,28
413,1,39,1,10,9
413,2,39,1,10,9
413,3,39,1,10,9
413,Total,39,1,30,27
413,1,42,2,10,9
413,2,42,2,10,9
413,3,42,2,10,8
413,Total,42,2,30,26
413,1,43,3,10,9
413,2,43,3,10,9
413,3,43,3,10,9
413,Total,43,3,30,27
415,1,39,1,10,9
415,2,39,1,10,9
415,3,39,1,10,9
415,Total,39,1,30,27
415,1,12,2,10,9
415,2,12,2,10,9
415,3,12,2,10,9
415,Total,12,2,30,27
415,1,42,3,10,9
415,2,42,3,10,9
415,3,42,3,10,9
415,Total,42,3,30,27
1578,1,44,1,,
1578,2,44,1,,
1578,3,44,1,,
1578,Total,44,1,29,28
1578,1,65,2,,
1578,2,65,2,,
1578,3,65,2,,
1578,Total,65,2,30,27
1578,1,55,3,,
1578,2,55,3,,
1578,3,55,3,,
1578,Total,55,3,30,27
1584,1,45,1,,
1584,2,45,1,,
1584,3,45,1,,
1584,Total,45,1,28,29
1584,1,94,2,,
1584,2,94,2,,
1584,3,94,2,,
1584,Total,94,2,29,28
1584,1,44,3,,
1584,2,44,3,,
1584,3,44,3,,
1584,Total,44,3,29,28
1585,1,50,1,,
1585,2,50,1,,
1585,3,50,1,,
1585,Total,50,1,29,28
1585,1,65,2,,
1585,2,65,2,,
1585,3,65,2,,
1585,Total,65,2,29,28
1585,1,55,3,,
1585,2,55,3,,
1585,3,55,3,,
1585,Total,55,3,29,28
388,1,46,1,,
388,2,46,1,,
388,3,46,1,,
388,Total,46,1,29,28
388,1,53,2,,
388,2,53,2,,
