bout_id,fighter_last_name,ko_tko_percentage,submission_percentage,decision_percentage,overall_percentage,num_picks
34287-ufc-on-versus-5-ed-short-fuse-herman-vs-kyle-ko-noke,Herman,40.1,15.2,44.7,40.0,772
34287-ufc-on-versus-5-ed-short-fuse-herman-vs-kyle-ko-noke,Noke,23.7,34.9,41.4,60.0,772
32260-ufc-on-versus-5-joseph-the-beefcake-benavidez-vs-eddie-wineland,Wineland,38.6,2.6,58.8,15.0,828
32260-ufc-on-versus-5-joseph-the-beefcake-benavidez-vs-eddie-wineland,Benavidez,7.9,16.3,75.8,85.0,828
32206-ufc-on-versus-5-jared-the-messenger-hamman-vs-cb-the-doberman-dollaway,Dollaway,17.1,35.9,47.0,87.0,814
32206-ufc-on-versus-5-jared-the-messenger-hamman-vs-cb-the-doberman-dollaway,Hamman,25.5,14.7,59.8,13.0,814
30743-ufc-on-versus-5-duane-bang-ludwig-vs-amir-sadollah,Ludwig,63.8,3.8,32.4,12.0,877
30743-ufc-on-versus-5-duane-bang-ludwig-vs-amir-sadollah,Sadollah,29.7,23.1,47.2,88.0,877
34243-ufc-on-versus-5-donald-cowboy-cerrone-vs-charles-do-bronx-oliveira,Oliveira,10.9,60.5,28.6,40.0,856
34243-ufc-on-versus-5-donald-cowboy-cerrone-vs-charles-do-bronx-oliveira,Cerrone,26.1,14.0,59.9,60.0,856
31323-ufc-on-versus-5-smooth-benson-henderson-vs-jim-miller,Henderson,9.9,16.8,73.3,30.0,900
31323-ufc-on-versus-5-smooth-benson-henderson-vs-jim-miller,Miller,9.8,15.5,74.8,70.0,900
31329-ufc-on-versus-5-chris-lights-out-lytle-vs-dan-the-outlaw-hardy,Lytle,23.2,20.0,56.9,53.0,909
31329-ufc-on-versus-5-chris-lights-out-lytle-vs-dan-the-outlaw-hardy,Hardy,39.3,1.0,59.8,47.0,909
32963-ufc-134-yves-tiger-jabouin-vs-ian-the-barn-owl-loveland,Loveland,17.9,9.9,72.2,46.0,1107
32963-ufc-134-yves-tiger-jabouin-vs-ian-the-barn-owl-loveland,Jabouin,48.2,4.0,47.9,54.0,1107
34801-ufc-134-iuri-maraj-alcntara-vs-felipe-sertanejo-arantes,Arantes,20.8,22.8,56.4,14.0,1056
34801-ufc-134-iuri-maraj-alcntara-vs-felipe-sertanejo-arantes,Alcântara,32.2,30.3,37.5,86.0,1056
36137-ufc-134-erick-indio-silva-vs-luis-beio-ramos,Silva,27.0,34.9,38.1,91.0,1043
36137-ufc-134-erick-indio-silva-vs-luis-beio-ramos,Ramos,37.1,15.7,47.2,9.0,1043
34947-ufc-134-raphael-assuno-vs-johnny-eduardo,Eduardo,25.2,20.2,54.7,31.0,1064
34947-ufc-134-raphael-assuno-vs-johnny-eduardo,Assunção,16.3,29.3,54.4,69.0,1064
30913-ufc-134-paulo-thiago-vs-david-bulletproof-mitchell,Thiago,25.2,45.4,29.4,95.0,1210
30913-ufc-134-paulo-thiago-vs-david-bulletproof-mitchell,Mitchell,20.0,23.6,56.4,5.0,1210
34236-ufc-134-rousimar-toquinho-palhares-vs-dan-miller,Palhares,3.9,68.7,27.4,81.0,1205
34236-ufc-134-rousimar-toquinho-palhares-vs-dan-miller,Miller,14.2,11.9,73.9,19.0,1205
30109-ufc-134-thiago-tavares-vs-spencer-the-king-fisher,Fisher,23.1,4.8,72.1,36.0,1174
30109-ufc-134-thiago-tavares-vs-spencer-the-king-fisher,Tavares,12.7,20.0,67.4,64.0,1174
30166-ufc-134-stanislav-staki-nedkov-vs-luiz-banha-can,Cané,75.0,4.4,20.6,71.0,1174
30166-ufc-134-stanislav-staki-nedkov-vs-luiz-banha-can,Nedkov,54.6,7.4,38.0,29.0,1174
31699-ufc-134-antnio-rodrigo-minotauro-nogueira-vs-brendan-big-brown-schaub,Schaub,84.3,0.2,15.4,68.0,1285
31699-ufc-134-antnio-rodrigo-minotauro-nogueira-vs-brendan-big-brown-schaub,Nogueira,8.5,72.2,19.3,32.0,1285
30312-ufc-134-edson-junior-barboza-vs-ross-the-real-deal-pearson,Pearson,37.2,8.4,54.5,16.0,1233
30312-ufc-134-edson-junior-barboza-vs-ross-the-real-deal-pearson,Barboza,45.3,10.1,44.6,84.0,1233
30082-ufc-134-maurcio-shogun-rua-vs-forrest-griffin-ii,Griffin,8.8,8.1,83.1,36.0,1301
30082-ufc-134-maurcio-shogun-rua-vs-forrest-griffin-ii,Rua,68.9,1.8,29.3,64.0,1301
30081-ufc-134-anderson-the-spider-silva-vs-yushin-thunder-okami-ii,Silva,89.0,4.6,6.4,88.0,1324
30081-ufc-134-anderson-the-spider-silva-vs-yushin-thunder-okami-ii,Okami,18.0,9.6,72.4,12.0,1324
36381-ufc-fight-night-25-justin-fast-eddie-edwards-vs-jorge-lil-monster-lopez,Edwards,36.9,24.6,38.5,11.0,627
36381-ufc-fight-night-25-justin-fast-eddie-edwards-vs-jorge-lil-monster-lopez,Lopez,55.9,4.4,39.7,89.0,627
37372-ufc-fight-night-25-robbie-problems-peralta-vs-mike-lullo,Lullo,15.1,34.9,50.0,39.0,541
37372-ufc-fight-night-25-robbie-problems-peralta-vs-mike-lullo,Peralta,37.9,4.3,57.8,61.0,541
37613-ufc-fight-night-25-tj-waldburger-vs-mike-stumpf,Waldburger,9.0,22.9,68.0,81.0,491
37613-ufc-fight-night-25-tj-waldburger-vs-mike-stumpf,Stumpf,29.8,19.2,51.1,19.0,491
37202-ufc-fight-night-25-seth-polish-pistola-baczynski-vs-clay-heavy-metal-harvison,Harvison,42.0,7.8,50.2,46.0,573
37202-ufc-fight-night-25-seth-polish-pistola-baczynski-vs-clay-heavy-metal-harvison,Baczynski,38.6,10.5,51.0,54.0,573
34353-ufc-fight-night-25-ken-stone-vs-donny-eagle-eye-walker,Stone,17.0,20.1,62.9,65.0,617
34353-ufc-fight-night-25-ken-stone-vs-donny-eagle-eye-walker,Walker,36.7,12.4,50.9,35.0,617
35496-ufc-fight-night-25-lance-benoist-vs-matt-deep-waters-riddle,Riddle,24.0,6.4,69.6,79.0,656
35496-ufc-fight-night-25-lance-benoist-vs-matt-deep-waters-riddle,Benoist,22.4,38.1,39.6,21.0,656
34943-ufc-fight-night-25-evan-dunham-vs-shamar-bailey,Bailey,39.7,3.2,57.1,9.0,750
34943-ufc-fight-night-25-evan-dunham-vs-shamar-bailey,Dunham,21.8,43.9,34.3,91.0,750
35201-ufc-fight-night-25-vagner-cear-rocha-vs-cody-ak-kid-mckenzie,Rocha,18.0,48.9,33.0,47.0,720
35201-ufc-fight-night-25-vagner-cear-rocha-vs-cody-ak-kid-mckenzie,McKenzie,2.7,77.1,20.2,53.0,720
32364-ufc-fight-night-25-alan-the-talent-belcher-vs-jason-the-athlete-macdonald,Belcher,56.2,5.2,38.6,83.0,780
32364-ufc-fight-night-25-alan-the-talent-belcher-vs-jason-the-athlete-macdonald,MacDonald,15.3,58.9,25.8,17.0,780
32962-ufc-fight-night-25-erik-new-breed-koch-vs-jonathan-brookins,Brookins,11.9,42.0,46.1,40.0,772
32962-ufc-fight-night-25-erik-new-breed-koch-vs-jonathan-brookins,Koch,63.3,2.9,33.8,60.0,772
32365-ufc-fight-night-25-court-the-crusher-mcgee-vs-dongi-the-ox-yang,McGee,23.7,23.1,53.2,80.0,769
32365-ufc-fight-night-25-court-the-crusher-mcgee-vs-dongi-the-ox-yang,Yang,48.7,3.3,48.1,20.0,769
33726-ufc-fight-night-25-jake-the-juggernaut-ellenberger-vs-jake-shields,Ellenberger,43.8,1.3,54.9,29.0,819
33726-ufc-fight-night-25-jake-the-juggernaut-ellenberger-vs-jake-shields,Shields,2.1,29.0,68.9,71.0,819
35021-ufc-135-james-te-huna-vs-ricardo-romero,Romero,13.0,56.5,30.4,49.0,911
35021-ufc-135-james-te-huna-vs-ricardo-romero,Te Huna,61.8,5.2,33.0,51.0,911
35471-ufc-135-takeya-mizugaki-vs-cole-the-apache-kid-escovedo,Escovedo,32.3,14.8,52.9,35.0,933
35471-ufc-135-takeya-mizugaki-vs-cole-the-apache-kid-escovedo,Mizugaki,8.5,10.4,81.2,65.0,933
37192-ufc-135-jnior-assuno-vs-eddie-the-filipino-phenom-yagin,Assunção,9.4,34.5,56.1,64.0,852
37192-ufc-135-jnior-assuno-vs-eddie-the-filipino-phenom-yagin,Yagin,16.9,14.5,68.6,36.0,852
35046-ufc-135-tim-the-barbarian-boetsch-vs-nick-the-promise-ring,Boetsch,44.7,1.8,53.6,64.0,995
35046-ufc-135-tim-the-barbarian-boetsch-vs-nick-the-promise-ring,Ring,11.9,21.1,67.1,36.0,995
33721-ufc-135-tony-el-cucuy-ferguson-vs-aaron-riley,Riley,9.0,14.2,76.9,22.0,991
33721-ufc-135-tony-el-cucuy-ferguson-vs-aaron-riley,Ferguson,62.5,3.6,33.9,78.0,991
33423-ufc-135-nate-diaz-vs-the-fireball-kid-takanori-gomi,Gomi,55.0,4.3,40.7,33.0,1110
33423-ufc-135-nate-diaz-vs-the-fireball-kid-takanori-gomi,Diaz,6.7,62.8,30.5,67.0,1110
33215-ufc-135-travis-hapa-browne-vs-rob-the-bear-broughton,Broughton,54.8,14.3,31.0,4.0,1070
33215-ufc-135-travis-hapa-browne-vs-rob-the-bear-broughton,Browne,87.1,1.0,11.9,96.0,1070
33015-ufc-135-mark-super-samoan-hunt-vs-ben-rothwell,Rothwell,30.4,33.9,35.7,71.0,1087
33015-ufc-135-mark-super-samoan-hunt-vs-ben-rothwell,Hunt,94.0,0.7,5.3,29.0,1087
37373-ufc-135-josh-kos-koscheck-vs-matt-hughes,Hughes,14.2,29.4,56.4,19.0,1055
37373-ufc-135-josh-kos-koscheck-vs-matt-hughes,Koscheck,62.6,1.4,36.0,81.0,1055
32671-ufc-135-jon-bones-jones-vs-quinton-rampage-jackson,Jackson,94.7,0.3,5.0,28.0,1162
32671-ufc-135-jon-bones-jones-vs-quinton-rampage-jackson,Jones,76.3,10.3,13.4,72.0,1162
36909-ufc-on-versus-6-walel-the-gazelle-watson-vs-joseph-sandoval,Sandoval,26.7,9.0,64.3,43.0,654
36909-ufc-on-versus-6-walel-the-gazelle-watson-vs-joseph-sandoval,Watson,22.6,33.0,44.4,57.0,654
36858-ufc-on-versus-6-josh-the-dentist-neer-vs-keith-the-polish-connection-wisniewski,Neer,35.5,22.4,42.1,92.0,731
36858-ufc-on-versus-6-josh-the-dentist-neer-vs-keith-the-polish-connection-wisniewski,Wisniewski,25.9,27.6,46.6,8.0,731
35733-ufc-on-versus-6-tj-grant-vs-shane-roller,Grant,20.2,20.9,59.0,19.0,761
35733-ufc-on-versus-6-tj-grant-vs-shane-roller,Roller,19.5,16.1,64.4,81.0,761
38506-ufc-on-versus-6-mike-the-hulk-easton-vs-byron-bloodworth,Bloodworth,30.6,16.7,52.8,14.0,547
38506-ufc-on-versus-6-mike-the-hulk-easton-vs-byron-bloodworth,Easton,31.0,17.0,52.0,86.0,547
35368-ufc-on-versus-6-paul-sassangle-sass-vs-michael-the-menace-johnson,Sass,9.9,78.6,11.4,46.0,765
35368-ufc-on-versus-6-paul-sassangle-sass-vs-michael-the-menace-johnson,Johnson,48.1,2.5,49.4,54.0,765
35697-ufc-on-versus-6-yves-thugjitsu-master-edwards-vs-rafaello-tractor-oliveira,Oliveira,23.2,29.0,47.8,19.0,755
35697-ufc-on-versus-6-yves-thugjitsu-master-edwards-vs-rafaello-tractor-oliveira,Edwards,33.4,13.7,53.0,81.0,755
34940-ufc-on-versus-6-handsome-matt-wiman-vs-mac-danzig-ii,Wiman,14.8,12.7,72.6,70.0,830
34940-ufc-on-versus-6-handsome-matt-wiman-vs-mac-danzig-ii,Danzig,16.4,22.7,60.9,30.0,830
34937-ufc-on-versus-6-anthony-rumble-johnson-vs-charlie-the-spaniard-brenneman,Johnson,71.3,0.3,28.4,80.0,869
34937-ufc-on-versus-6-anthony-rumble-johnson-vs-charlie-the-spaniard-brenneman,Brenneman,1.7,9.1,89.1,20.0,869
35560-ufc-on-versus-6-stefan-skyscraper-struve-vs-pat-hd-barry,Struve,30.3,63.2,6.5,27.0,887
35560-ufc-on-versus-6-stefan-skyscraper-struve-vs-pat-hd-barry,Barry,98.4,0.2,1.4,73.0,887
35376-ufc-on-versus-6-dominick-the-dominator-cruz-vs-demetrious-mighty-mouse-johnson,Johnson,10.0,12.5,77.5,9.0,905
35376-ufc-on-versus-6-dominick-the-dominator-cruz-vs-demetrious-mighty-mouse-johnson,Cruz,10.8,4.5,84.7,91.0,905
36138-ufc-136-the-master-of-disaster-mike-massenzio-vs-steve-the-robot-cantwell,Massenzio,21.8,12.2,66.0,32.0,956
36138-ufc-136-the-master-of-disaster-mike-massenzio-vs-steve-the-robot-cantwell,Cantwell,37.9,6.5,55.6,68.0,956
37567-ufc-136-aaron-a-train-simpson-vs-eric-red-schafer,Schafer,25.0,45.5,29.6,14.0,963
37567-ufc-136-aaron-a-train-simpson-vs-eric-red-schafer,Simpson,18.9,3.5,77.6,86.0,963
36528-ufc-136-darren-the-damage-elkins-vs-the-wolf-tie-quan-zhang,Elkins,11.6,9.2,79.2,26.0,968
36528-ufc-136-darren-the-damage-elkins-vs-the-wolf-tie-quan-zhang,Zhang,9.3,65.2,25.4,74.0,968
35200-ufc-136-stipe-miocic-vs-joey-mexicutioner-beltran,Beltran,60.9,0.8,38.3,37.0,999
35200-ufc-136-stipe-miocic-vs-joey-mexicutioner-beltran,Miocic,58.2,2.1,39.7,63.0,999
34938-ufc-136-anthony-showtime-pettis-vs-jeremy-lil-heathen-stephens,Pettis,25.5,27.6,47.0,89.0,1120
34938-ufc-136-anthony-showtime-pettis-vs-jeremy-lil-heathen-stephens,Stephens,54.9,3.3,41.8,11.0,1120
34857-ufc-136-demian-maia-vs-jorge-the-sandman-santiago,Maia,10.4,54.2,35.4,89.0,1111
34857-ufc-136-demian-maia-vs-jorge-the-sandman-santiago,Santiago,47.9,4.2,47.9,11.0,1111
34859-ufc-136-joe-j-lau-lauzon-vs-melvin-the-young-assassin-guillard,Lauzon,4.9,89.6,5.5,15.0,1138
34859-ufc-136-joe-j-lau-lauzon-vs-melvin-the-young-assassin-guillard,Guillard,93.3,1.3,5.5,85.0,1138
37417-ufc-136-nam-phan-vs-leonard-bad-boy-garcia-ii,Phan,13.2,13.6,73.2,80.0,1074
37417-ufc-136-nam-phan-vs-leonard-bad-boy-garcia-ii,Garcia,27.0,2.0,71.1,20.0,1074
34235-ufc-136-chael-sonnen-vs-all-american-brian-stann,Stann,76.9,10.8,12.4,23.0,1141
34235-ufc-136-chael-sonnen-vs-all-american-brian-stann,Sonnen,7.0,3.7,89.3,77.0,1141
34875-ufc-136-jos-aldo-junior-vs-kenny-kenflo-florian,Aldo,74.5,5.7,19.8,87.0,1154
34875-ufc-136-jos-aldo-junior-vs-kenny-kenflo-florian,Florian,18.0,41.3,40.7,13.0,1154
34858-ufc-136-frankie-the-answer-edgar-vs-gray-the-bully-maynard-iii,Maynard,39.5,0.5,60.0,37.0,1151
34858-ufc-136-frankie-the-answer-edgar-vs-gray-the-bully-maynard-iii,Edgar,5.3,5.7,89.0,63.0,1151
39548-ufc-137-clifford-big-cat-starks-vs-dustin-jacoby,Starks,45.9,3.7,50.4,35.0,787
39548-ufc-137-clifford-big-cat-starks-vs-dustin-jacoby,Jacoby,58.8,4.2,37.1,65.0,787
37612-ufc-137-francis-limitless-carmont-vs-chris-camozzi,Camozzi,10.1,12.8,77.1,57.0,952
37612-ufc-137-francis-limitless-carmont-vs-chris-camozzi,Carmont,39.5,17.2,43.3,43.0,952
35364-ufc-137-ramsey-nijem-vs-danny-boy-downes,Downes,32.6,11.6,55.8,42.0,1039
35364-ufc-137-ramsey-nijem-vs-danny-boy-downes,Nijem,8.7,21.5,69.7,58.0,1039
34941-ufc-137-brandon-the-truth-vera-vs-eliot-the-fire-marshall,Vera,63.2,3.7,33.1,91.0,1124
34941-ufc-137-brandon-the-truth-vera-vs-eliot-the-fire-marshall,Marshall,26.1,8.7,65.2,9.0,1124
35197-ufc-137-bart-bartimus-palaszewski-vs-tyson-griffin,Palaszewski,24.2,9.6,66.2,15.0,1103
35197-ufc-137-bart-bartimus-palaszewski-vs-tyson-griffin,Griffin,14.4,3.7,81.9,85.0,1103
37069-ufc-137-donald-cowboy-cerrone-vs-dennis-siver,Cerrone,14.7,41.1,44.2,85.0,1145
37069-ufc-137-donald-cowboy-cerrone-vs-dennis-siver,Siver,36.7,3.0,60.4,15.0,1145
34331-ufc-137-hatsu-hioki-vs-george-roop,Roop,38.4,10.8,50.8,23.0,1117
34331-ufc-137-hatsu-hioki-vs-george-roop,Hioki,6.5,62.7,30.8,77.0,1117
35559-ufc-137-scott-young-guns-jorgensen-vs-jeff-the-big-frog-curran,Curran,9.9,27.0,63.1,10.0,1092
35559-ufc-137-scott-young-guns-jorgensen-vs-jeff-the-big-frog-curran,Jorgensen,27.3,5.8,66.9,90.0,1092
34552-ufc-137-roy-big-country-nelson-vs-mirko-cro-cop-filipovic,Filipović,59.1,0.0,40.9,24.0,1198
34552-ufc-137-roy-big-country-nelson-vs-mirko-cro-cop-filipovic,Nelson,73.4,7.3,19.2,76.0,1198
34800-ufc-137-cheick-kongo-vs-matt-meathead-mitrione,Mitrione,73.4,2.7,23.9,64.0,1193
34800-ufc-137-cheick-kongo-vs-matt-meathead-mitrione,Kongo,63.7,1.7,34.6,36.0,1193
37509-ufc-137-nick-diaz-vs-bj-the-prodigy-penn,Diaz,35.0,6.9,58.1,43.0,1172
37509-ufc-137-nick-diaz-vs-bj-the-prodigy-penn,Penn,32.3,11.2,56.5,57.0,1172
35619-ufc-138-chris-kamikaze-cariaso-vs-vaughan-lee,Cariaso,15.5,11.1,73.4,82.0,677
35619-ufc-138-chris-kamikaze-cariaso-vs-vaughan-lee,Lee,20.3,28.5,51.2,18.0,677
35750-ufc-138-beautiful-che-mills-vs-chris-c-murder-cope,Mills,48.3,2.6,49.1,56.0,705
35750-ufc-138-beautiful-che-mills-vs-chris-c-murder-cope,Cope,14.0,5.3,80.7,44.0,705
35366-ufc-138-michihiro-michi-omigawa-vs-jason-shotgun-young,Omigawa,5.9,20.3,73.7,72.0,744
35366-ufc-138-michihiro-michi-omigawa-vs-jason-shotgun-young,Young,22.9,2.4,74.6,28.0,744
39278-ufc-138-phil-f-11-de-fries-vs-rob-the-bear-broughton,Broughton,40.8,6.1,53.1,34.0,644
39278-ufc-138-phil-f-11-de-fries-vs-rob-the-bear-broughton,De Fries,13.2,55.6,31.2,66.0,644
38852-ufc-138-john-the-one-maguire-vs-justin-fast-eddie-edwards,Maguire,18.1,23.3,58.6,18.0,655
38852-ufc-138-john-the-one-maguire-vs-justin-fast-eddie-edwards,Edwards,10.3,9.9,79.8,82.0,655
35202-ufc-138-terry-etim-vs-edward-falo-faaloloto,Faaloloto,38.7,12.9,48.4,4.0,776
35202-ufc-138-terry-etim-vs-edward-falo-faaloloto,Etim,29.1,47.3,23.6,96.0,776
36925-ufc-138-anthony-the-hippo-perosh-vs-cyrille-the-snake-diabate,Perosh,6.0,65.0,29.0,14.0,762
36925-ufc-138-anthony-the-hippo-perosh-vs-cyrille-the-snake-diabate,Diabate,82.4,1.9,15.7,86.0,762
35133-ufc-138-thiago-pitbull-alves-vs-papy-makambo-abedi,Abedi,51.1,4.4,44.4,17.0,839
35133-ufc-138-thiago-pitbull-alves-vs-papy-makambo-abedi,Alves,62.4,1.2,36.4,83.0,839
35049-ufc-138-renan-the-baron-baro-vs-brad-one-punch-pickett,Pickett,18.3,2.6,79.1,47.0,773
35049-ufc-138-renan-the-baron-baro-vs-brad-one-punch-pickett,Barão,5.7,42.9,51.4,53.0,773
35048-ufc-138-mark-the-filipino-wrecking-machine-muoz-vs-chris-the-crippler-leben,Muñoz,42.8,2.8,54.4,59.0,878
35048-ufc-138-mark-the-filipino-wrecking-machine-muoz-vs-chris-the-crippler-leben,Leben,90.1,2.8,7.1,41.0,878
38929-ufc-on-fox-1-aaron-rosa-vs-matt-luke-duke-lucas,Rosa,36.9,14.2,48.9,72.0,830
38929-ufc-on-fox-1-aaron-rosa-vs-matt-luke-duke-lucas,Lucas,47.1,3.6,49.3,28.0,830
38928-ufc-on-fox-1-mike-pierce-vs-paul-the-gentleman-bradley-ii,Bradley,32.8,5.2,61.9,16.0,892
38928-ufc-on-fox-1-mike-pierce-vs-paul-the-gentleman-bradley-ii,Pierce,18.3,4.3,77.5,84.0,892
38986-ufc-on-fox-1-alex-bruce-leroy-caceres-vs-cole-the-apache-kid-escovedo,Caceres,22.4,32.9,44.7,9.0,894
38986-ufc-on-fox-1-alex-bruce-leroy-caceres-vs-cole-the-apache-kid-escovedo,Escovedo,33.8,49.9,16.2,91.0,894
38927-ufc-on-fox-1-robbie-problems-peralta-vs-mackens-mack-da-menace-semerzier-i,Peralta,17.9,6.1,76.0,38.0,837
38927-ufc-on-fox-1-robbie-problems-peralta-vs-mackens-mack-da-menace-semerzier-i,Semerzier,25.3,18.9,55.8,62.0,837
37388-ufc-on-fox-1-darren-bc-uyenoyama-vs-norifumi-kid-yamamoto,Uyenoyama,13.5,24.3,62.2,4.0,926
37388-ufc-on-fox-1-darren-bc-uyenoyama-vs-norifumi-kid-yamamoto,Yamamoto,67.2,4.3,28.5,96.0,926
38926-ufc-on-fox-1-damarques-darkness-johnson-vs-clay-heavy-metal-harvison,Harvison,37.8,14.6,47.7,18.0,885
38926-ufc-on-fox-1-damarques-darkness-johnson-vs-clay-heavy-metal-harvison,Johnson,20.2,45.9,33.9,82.0,885
37360-ufc-on-fox-1-ricardo-the-bully-lamas-vs-cub-swanson,Lamas,21.6,7.5,70.9,37.0,888
37360-ufc-on-fox-1-ricardo-the-bully-lamas-vs-cub-swanson,Swanson,34.1,8.4,57.4,63.0,888
36725-ufc-on-fox-1-dustin-the-diamond-poirier-vs-pablo-the-scarecrow-garza,Poirier,24.3,5.0,70.7,70.0,912
36725-ufc-on-fox-1-dustin-the-diamond-poirier-vs-pablo-the-scarecrow-garza,Garza,16.1,59.2,24.7,30.0,912
37387-ufc-on-fox-1-smooth-benson-henderson-vs-clay-the-carpenter-guida,Henderson,6.0,27.3,66.7,83.0,1064
37387-ufc-on-fox-1-smooth-benson-henderson-vs-clay-the-carpenter-guida,Guida,5.7,5.7,88.7,17.0,1064
37304-ufc-on-fox-1-junior-cigano-dos-santos-vs-cain-velasquez,Velasquez,74.0,1.1,24.9,50.0,1076
37304-ufc-on-fox-1-junior-cigano-dos-santos-vs-cain-velasquez,dos Santos,89.7,1.1,9.1,50.0,1076
39286-ufc-139-danny-last-call-castillo-vs-shamar-bailey,Castillo,15.2,8.2,76.6,69.0,946
39286-ufc-139-danny-last-call-castillo-vs-shamar-bailey,Bailey,19.1,2.1,78.8,31.0,946
39277-ufc-139-seth-polish-pistola-baczynski-vs-matt-the-immortal-brown,Baczynski,24.9,37.3,37.8,44.0,935
39277-ufc-139-seth-polish-pistola-baczynski-vs-matt-the-immortal-brown,Brown,30.2,17.3,52.4,56.0,935
38345-ufc-139-miguel-torres-vs-nick-pace,Pace,12.5,12.5,75.0,4.0,1054
38345-ufc-139-miguel-torres-vs-nick-pace,Torres,12.2,49.0,38.8,96.0,1054
36686-ufc-139-gleison-tibau-vs-rafael-dos-anjos,Tibau,18.4,11.5,70.1,64.0,1022
36686-ufc-139-gleison-tibau-vs-rafael-dos-anjos,dos Anjos,24.2,27.0,48.8,36.0,1022
34942-ufc-139-chris-all-american-weidman-vs-filthy-tom-lawlor,Lawlor,16.8,20.7,62.5,24.0,1018
34942-ufc-139-chris-all-american-weidman-vs-filthy-tom-lawlor,Weidman,10.5,23.6,65.9,76.0,1018
40179-ufc-139-michael-mayday-mcdonald-vs-alex-extremo-soto,McDonald,27.9,12.0,60.1,92.0,901
40179-ufc-139-michael-mayday-mcdonald-vs-alex-extremo-soto,Soto,36.8,25.0,38.2,8.0,901
36861-ufc-139-ryan-darth-bader-vs-jason-the-hitman-brilz,Bader,51.8,2.9,45.3,93.0,1100
36861-ufc-139-ryan-darth-bader-vs-jason-the-hitman-brilz,Brilz,24.2,27.3,48.5,7.0,1100
36862-ufc-139-the-american-psycho-stephan-bonnar-vs-kyle-kingsbu-kingsbury,Bonnar,18.0,8.6,73.4,54.0,1090
36862-ufc-139-the-american-psycho-stephan-bonnar-vs-kyle-kingsbu-kingsbury,Kingsbury,15.4,2.4,82.2,46.0,1090
36702-ufc-139-martin-hitman-kampmann-vs-rick-the-horror-story,Story,17.9,1.1,80.9,41.0,1110
36702-ufc-139-martin-hitman-kampmann-vs-rick-the-horror-story,Kampmann,20.9,16.9,62.3,59.0,1110
35375-ufc-139-the-california-kid-urijah-faber-vs-brian-bowles,Faber,3.3,12.0,84.6,75.0,1138
35375-ufc-139-the-california-kid-urijah-faber-vs-brian-bowles,Bowles,25.9,5.8,68.3,25.0,1138
38216-ufc-139-the-axe-murderer-wanderlei-silva-vs-cung-le,Silva,84.0,2.8,13.2,46.0,1118
38216-ufc-139-the-axe-murderer-wanderlei-silva-vs-cung-le,Le,86.2,0.5,13.3,54.0,1118
38085-ufc-139-dan-hendo-henderson-vs-maurcio-shogun-rua,Henderson,80.0,0.3,19.7,56.0,1133
38085-ufc-139-dan-hendo-henderson-vs-maurcio-shogun-rua,Rua,64.9,8.2,26.9,44.0,1133
42040-the-ultimate-fighter-14-finale-bryan-kid-lightning-caraway-vs-dustin-the-beast-neace,Neace,20.0,20.0,60.0,11.0,600
42040-the-ultimate-fighter-14-finale-bryan-kid-lightning-caraway-vs-dustin-the-beast-neace,Caraway,4.8,35.1,60.1,89.0,600
42039-the-ultimate-fighter-14-finale-super-steven-siler-vs-josh-the-gentleman-clopton,Siler,5.6,23.2,71.2,69.0,546
42039-the-ultimate-fighter-14-finale-super-steven-siler-vs-josh-the-gentleman-clopton,Clopton,21.5,14.1,64.4,31.0,546
42041-the-ultimate-fighter-14-finale-stunning-roland-delorme-vs-josh-taz-ferguson,Delorme,11.1,39.1,49.8,47.0,553
42041-the-ultimate-fighter-14-finale-stunning-roland-delorme-vs-josh-taz-ferguson,Ferguson,51.2,9.8,39.0,53.0,553
41988-the-ultimate-fighter-14-finale-john-prince-albert-vs-dustin-the-disciple-pague,Albert,19.1,14.7,66.2,12.0,606
41988-the-ultimate-fighter-14-finale-john-prince-albert-vs-dustin-the-disciple-pague,Pague,21.0,21.6,57.4,88.0,606
41999-the-ultimate-fighter-14-finale-marcus-the-bama-beast-brimage-vs-stephen-bigfish-bass,Bass,9.8,50.0,40.2,50.0,588
41999-the-ultimate-fighter-14-finale-marcus-the-bama-beast-brimage-vs-stephen-bigfish-bass,Brimage,70.6,1.7,27.7,50.0,588
41990-the-ultimate-fighter-14-finale-brutal-johnny-bedford-vs-louis-goodnight-gaudinot,Bedford,10.1,10.5,79.3,74.0,627
41990-the-ultimate-fighter-14-finale-brutal-johnny-bedford-vs-louis-goodnight-gaudinot,Gaudinot,27.0,17.6,55.4,26.0,627
39546-the-ultimate-fighter-14-finale-tony-el-cucuy-ferguson-vs-yves-thugjitsu-master-edwards,Ferguson,83.9,1.5,14.6,77.0,866
39546-the-ultimate-fighter-14-finale-tony-el-cucuy-ferguson-vs-yves-thugjitsu-master-edwards,Edwards,44.7,26.8,28.5,23.0,866
42001-the-ultimate-fighter-14-finale-john-the-magician-dodson-vs-tj-dillashaw,Dodson,41.3,2.7,56.0,46.0,669
42001-the-ultimate-fighter-14-finale-john-the-magician-dodson-vs-tj-dillashaw,Dillashaw,7.3,6.4,86.3,54.0,669
42000-the-ultimate-fighter-14-finale-diego-cear-brando-vs-dennis-the-menace-bermudez,Brandão,91.4,3.8,4.9,80.0,682
42000-the-ultimate-fighter-14-finale-diego-cear-brando-vs-dennis-the-menace-bermudez,Bermudez,25.2,25.9,48.9,20.0,682
