bout_id,round_number,fighter_id,round_time_seconds,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,submissions_attempted,reversals_scored,control_time_seconds,significant_strikes_landed,significant_strikes_attempted,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_distance_landed,significant_strikes_distance_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
ff098f3cef1c30d6,1,fb37795db81f93f3,300,0,32,72,1,1,0,0,10,32,72,14,44,10,13,8,15,32,72,0,0,0,0
ff098f3cef1c30d6,1,01c9e4013afce141,300,0,47,87,0,0,0,0,12,47,86,38,76,7,8,2,2,47,86,0,0,0,0
ff098f3cef1c30d6,2,fb37795db81f93f3,300,0,37,68,1,2,0,0,41,34,65,19,43,9,15,6,7,32,63,2,2,0,0
ff098f3cef1c30d6,2,01c9e4013afce141,300,0,56,103,0,0,0,0,0,48,95,41,83,6,10,1,2,43,90,5,5,0,0
ff098f3cef1c30d6,3,fb37795db81f93f3,300,0,36,78,1,4,0,0,41,36,78,27,62,9,15,0,1,34,72,2,6,0,0
ff098f3cef1c30d6,3,01c9e4013afce141,300,0,81,148,0,0,0,0,20,60,126,49,108,10,17,1,1,55,117,3,6,2,3
596cefaf23f9444c,1,22e07d3da1aa3475,300,0,53,68,0,0,0,0,0,38,53,24,38,9,10,5,5,37,52,1,1,0,0
596cefaf23f9444c,1,b03a0c78ca45facf,300,0,23,40,0,1,0,0,123,19,36,6,17,3,8,10,11,19,36,0,0,0,0
596cefaf23f9444c,2,22e07d3da1aa3475,300,0,47,64,0,1,0,0,8,37,53,26,41,10,11,1,1,25,38,10,13,2,2
596cefaf23f9444c,2,b03a0c78ca45facf,300,0,22,44,1,2,0,0,156,19,38,15,33,2,2,2,3,7,18,3,5,9,15
596cefaf23f9444c,3,22e07d3da1aa3475,300,0,37,59,1,1,0,1,155,23,38,22,36,1,1,0,1,8,17,5,9,10,12
596cefaf23f9444c,3,b03a0c78ca45facf,300,0,18,26,0,2,0,1,88,7,12,6,10,1,2,0,0,5,8,2,4,0,0
0c418b9cdfd525c9,1,641ca2c2ed91b93c,300,0,10,12,0,0,1,2,105,6,8,5,7,1,1,0,0,2,3,4,5,0,0
0c418b9cdfd525c9,1,a2d342ffc83913ed,300,0,34,41,3,4,0,0,148,13,19,12,17,0,1,1,1,6,7,0,0,7,12
0c418b9cdfd525c9,2,641ca2c2ed91b93c,74,0,2,4,0,0,0,0,6,0,2,0,1,0,1,0,0,0,2,0,0,0,0
0c418b9cdfd525c9,2,a2d342ffc83913ed,74,0,6,6,1,2,1,0,42,1,1,1,1,0,0,0,0,0,0,0,0,1,1
f734b497add754af,1,5f61780fe5e9b6d0,300,0,15,27,1,1,0,0,166,8,17,5,13,3,4,0,0,5,12,0,0,3,5
f734b497add754af,1,a817e238b2747404,300,0,7,19,0,0,0,0,0,4,16,3,15,1,1,0,0,4,16,0,0,0,0
f734b497add754af,2,5f61780fe5e9b6d0,300,0,36,46,1,2,0,0,227,7,12,5,9,2,3,0,0,6,11,1,1,0,0
f734b497add754af,2,a817e238b2747404,300,0,9,19,0,0,0,0,0,8,18,6,15,2,2,0,1,7,17,1,1,0,0
f734b497add754af,3,5f61780fe5e9b6d0,300,0,27,36,1,2,0,0,167,8,17,6,14,0,1,2,2,6,15,0,0,2,2
f734b497add754af,3,a817e238b2747404,300,0,7,21,0,0,0,0,0,5,19,5,18,0,0,0,1,2,16,3,3,0,0
f1613b372748c8bb,1,bc7d1ad49fcb2d08,208,0,12,16,1,1,1,0,185,2,3,1,1,1,2,0,0,1,2,0,0,1,1
f1613b372748c8bb,1,2c483cf443f38ece,208,0,3,7,0,0,0,0,0,2,6,0,3,2,3,0,0,2,6,0,0,0,0
6e9876d2be2bbd02,1,3f11fd1751fa83b1,300,0,23,41,0,0,0,0,0,23,41,14,31,3,4,6,6,23,40,0,0,0,1
6e9876d2be2bbd02,1,f2f140ce7532e327,300,1,46,73,0,0,0,0,11,46,73,23,48,12,13,11,12,34,57,4,4,8,12
6e9876d2be2bbd02,2,3f11fd1751fa83b1,300,0,23,51,0,2,0,0,4,15,40,11,33,3,6,1,1,15,40,0,0,0,0
6e9876d2be2bbd02,2,f2f140ce7532e327,300,0,32,41,1,1,0,0,143,19,27,12,20,5,5,2,2,15,23,1,1,3,3
6e9876d2be2bbd02,3,3f11fd1751fa83b1,300,0,50,68,0,2,0,0,0,3,11,1,7,2,3,0,1,2,10,0,0,1,1
6e9876d2be2bbd02,3,f2f140ce7532e327,300,0,32,36,1,1,0,0,241,11,12,10,11,0,0,1,1,4,5,0,0,7,7
69bde5bae0d6ec4f,1,5cdf5339728f580d,300,0,30,53,0,6,0,0,41,25,47,7,26,11,13,7,8,21,41,4,5,0,1
69bde5bae0d6ec4f,1,b1f21ce050035d58,300,0,13,26,0,0,0,0,47,10,23,2,13,1,1,7,9,9,22,1,1,0,0
69bde5bae0d6ec4f,2,5cdf5339728f580d,300,0,16,28,0,1,0,0,0,8,17,4,11,3,4,1,2,7,15,1,2,0,0
69bde5bae0d6ec4f,2,b1f21ce050035d58,300,0,20,30,1,1,0,0,246,6,9,3,5,3,4,0,0,3,6,3,3,0,0
69bde5bae0d6ec4f,3,5cdf5339728f580d,300,0,23,41,0,1,0,0,0,5,12,3,8,0,2,2,2,5,12,0,0,0,0
69bde5bae0d6ec4f,3,b1f21ce050035d58,300,0,10,14,1,1,2,0,247,2,5,0,3,2,2,0,0,2,5,0,0,0,0
abfd5ac6cf186d8a,1,a57cb948c4c70a47,300,0,57,94,1,1,1,0,297,39,54,39,54,0,0,0,0,2,4,0,0,37,50
abfd5ac6cf186d8a,1,d7fe8c6b7d2872e5,300,0,9,13,0,0,0,0,0,2,6,2,6,0,0,0,0,1,5,0,0,1,1
abfd5ac6cf186d8a,2,a57cb948c4c70a47,259,0,45,53,1,1,1,0,255,2,2,2,2,0,0,0,0,0,0,0,0,2,2
abfd5ac6cf186d8a,2,d7fe8c6b7d2872e5,259,0,13,14,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
b80c6eba11c54778,1,a13d755965a4ec9f,300,0,27,54,0,0,0,0,0,27,54,15,38,4,5,8,11,27,54,0,0,0,0
b80c6eba11c54778,1,06626b6287e1ae1e,300,0,35,53,0,0,0,0,0,35,53,16,22,4,7,15,24,35,53,0,0,0,0
b80c6eba11c54778,2,a13d755965a4ec9f,254,0,22,34,0,0,0,0,12,22,34,11,23,8,8,3,3,16,27,6,7,0,0
b80c6eba11c54778,2,06626b6287e1ae1e,254,0,38,57,0,1,0,0,0,33,52,20,29,4,5,9,18,27,45,6,7,0,0
75fa9c0bb31caaa3,1,0bc697c5936a2d0a,300,0,18,35,0,0,0,0,4,16,33,6,21,4,6,6,6,15,31,1,2,0,0
75fa9c0bb31caaa3,1,c739c2995a275314,300,0,12,23,1,3,0,0,149,4,11,4,9,0,2,0,0,3,8,1,3,0,0
75fa9c0bb31caaa3,2,0bc697c5936a2d0a,300,0,23,34,0,1,0,0,22,22,33,11,21,9,10,2,2,17,28,5,5,0,0
75fa9c0bb31caaa3,2,c739c2995a275314,300,0,36,48,6,9,0,0,161,10,16,7,13,2,2,1,1,4,10,6,6,0,0
75fa9c0bb31caaa3,3,0bc697c5936a2d0a,300,0,22,46,0,0,0,0,4,17,41,12,36,5,5,0,0,16,40,1,1,0,0
75fa9c0bb31caaa3,3,c739c2995a275314,300,0,37,53,2,6,0,0,186,28,39,15,26,7,7,6,6,12,23,11,11,5,5
fe59646ebad8b6e4,1,67c1d46f4ed16f9e,300,0,40,80,0,0,0,0,0,40,80,32,71,3,3,5,6,38,78,2,2,0,0
fe59646ebad8b6e4,1,7f6ed67d3ed3c036,300,0,36,80,0,0,0,0,0,33,77,30,72,3,5,0,0,33,77,0,0,0,0
fe59646ebad8b6e4,2,67c1d46f4ed16f9e,29,0,0,3,0,1,0,0,0,0,3,0,2,0,0,0,1,0,3,0,0,0,0
fe59646ebad8b6e4,2,7f6ed67d3ed3c036,29,0,1,1,0,0,1,0,10,1,1,1,1,0,0,0,0,1,1,0,0,0,0
453e6f2665c85fd7,1,97cf1a2c7c5e7889,239,0,39,62,0,0,0,1,96,22,37,20,35,1,1,1,1,2,3,0,0,20,34
453e6f2665c85fd7,1,31f8081c7600da93,239,0,31,36,0,0,0,0,133,1,2,0,1,0,0,1,1,1,2,0,0,0,0
bcfaf1dd78f12f97,1,6a1901c62ab3870f,300,0,24,56,0,0,0,0,4,24,56,16,46,7,9,1,1,23,54,1,2,0,0
bcfaf1dd78f12f97,1,262d32ebda89efc4,300,0,33,74,0,0,0,0,0,33,74,14,53,12,14,7,7,32,73,1,1,0,0
bcfaf1dd78f12f97,2,6a1901c62ab3870f,300,0,17,44,0,0,0,0,55,11,37,9,31,1,4,1,2,10,35,1,2,0,0
bcfaf1dd78f12f97,2,262d32ebda89efc4,300,0,37,70,0,0,0,0,46,37,69,20,47,15,20,2,2,32,64,5,5,0,0
bcfaf1dd78f12f97,3,6a1901c62ab3870f,300,0,21,53,0,1,0,0,72,15,47,8,37,5,7,2,3,15,47,0,0,0,0
bcfaf1dd78f12f97,3,262d32ebda89efc4,300,0,49,67,0,1,0,0,3,47,65,33,51,11,11,3,3,42,60,3,3,2,2
ee9ade72b44dfa06,1,23024fdfc966410a,300,0,7,15,0,1,0,0,40,6,14,2,9,4,5,0,0,2,9,4,5,0,0
ee9ade72b44dfa06,1,45f7cb591c3ab00b,300,0,58,79,1,4,0,0,135,23,42,17,36,2,2,4,4,20,39,3,3,0,0
ee9ade72b44dfa06,2,23024fdfc966410a,300,0,12,24,1,1,0,0,45,8,20,5,17,3,3,0,0,6,18,2,2,0,0
ee9ade72b44dfa06,2,45f7cb591c3ab00b,300,0,59,81,0,2,0,0,86,33,54,24,43,6,8,3,3,29,50,4,4,0,0
ee9ade72b44dfa06,3,23024fdfc966410a,300,0,29,39,0,3,0,0,28,17,27,9,19,7,7,1,1,9,19,8,8,0,0
ee9ade72b44dfa06,3,45f7cb591c3ab00b,300,0,77,97,1,3,0,0,146,19,38,16,32,2,4,1,2,15,32,4,6,0,0
ee9ade72b44dfa06,4,23024fdfc966410a,300,0,10,19,0,1,0,0,50,7,16,5,12,1,2,1,2,6,14,1,2,0,0
ee9ade72b44dfa06,4,45f7cb591c3ab00b,300,0,44,54,2,4,0,0,108,24,34,17,27,1,1,6,6,24,34,0,0,0,0
ee9ade72b44dfa06,5,23024fdfc966410a,300,0,18,29,0,0,0,0,0,9,20,4,15,4,4,1,1,9,20,0,0,0,0
ee9ade72b44dfa06,5,45f7cb591c3ab00b,300,0,36,57,3,4,0,0,159,31,49,23,41,1,1,7,7,30,47,0,0,1,2
b13564224e299f91,1,fbe9f4efc2153be2,285,0,25,32,1,1,0,0,112,15,22,15,22,0,0,0,0,4,11,0,0,11,11
b13564224e299f91,1,fc0a4053eb8a3a59,285,0,11,20,2,3,2,0,106,9,17,6,12,2,4,1,1,6,12,2,4,1,1
37bfb2497072e7c1,1,723b64c0e9a8f348,300,0,23,48,0,0,0,0,29,18,41,6,26,10,12,2,3,9,31,9,10,0,0
37bfb2497072e7c1,1,b9124c308671e303,300,0,30,40,2,8,0,0,112,25,35,11,21,14,14,0,0,15,25,10,10,0,0
37bfb2497072e7c1,2,723b64c0e9a8f348,300,0,37,59,0,0,0,0,108,19,41,14,33,4,6,1,2,13,31,6,10,0,0
37bfb2497072e7c1,2,b9124c308671e303,300,0,25,31,1,3,0,0,51,22,27,17,22,4,4,1,1,15,19,7,8,0,0
37bfb2497072e7c1,3,723b64c0e9a8f348,300,0,27,46,1,1,1,0,109,13,31,8,24,4,4,1,3,5,18,5,8,3,5
37bfb2497072e7c1,3,b9124c308671e303,300,0,30,43,1,5,0,0,68,21,32,8,16,12,15,1,1,9,16,12,16,0,0
216607cb1a08c3aa,1,5b08af4fbc987f9c,300,0,11,34,0,1,0,0,35,11,34,6,26,3,6,2,2,8,29,3,5,0,0
216607cb1a08c3aa,1,7674b836ce0698a0,300,0,38,51,0,0,0,0,0,36,49,17,28,14,16,5,5,28,40,8,9,0,0
216607cb1a08c3aa,2,5b08af4fbc987f9c,300,0,11,28,0,2,0,0,114,8,24,4,20,3,3,1,1,6,20,2,4,0,0
216607cb1a08c3aa,2,7674b836ce0698a0,300,0,35,49,0,0,0,0,30,27,40,14,24,9,12,4,4,17,26,10,14,0,0
216607cb1a08c3aa,3,5b08af4fbc987f9c,154,0,8,19,0,0,0,0,34,6,17,3,13,3,4,0,0,5,16,1,1,0,0
216607cb1a08c3aa,3,7674b836ce0698a0,154,1,27,44,0,0,0,0,0,26,43,20,35,6,8,0,0,22,39,4,4,0,0
61d03495aca66c24,1,b4b496ec2197ee3e,300,0,28,48,0,5,0,0,52,27,47,6,18,8,15,13,14,27,45,0,2,0,0
61d03495aca66c24,1,09224b76d27007ee,300,0,12,32,0,0,0,0,0,11,31,4,23,4,4,3,4,9,29,2,2,0,0
61d03495aca66c24,2,b4b496ec2197ee3e,141,1,25,29,0,0,0,0,4,25,29,10,14,7,7,8,8,22,25,3,4,0,0
61d03495aca66c24,2,09224b76d27007ee,141,0,14,18,0,2,0,0,0,14,18,10,14,3,3,1,1,14,17,0,1,0,0
3cdc6fea724be133,1,fe2babf95de24fb1,300,0,41,55,1,2,0,0,193,11,22,5,10,1,7,5,5,6,16,0,0,5,6
3cdc6fea724be133,1,7d420039bbfe7c1a,300,0,18,25,0,0,0,0,0,4,10,1,6,3,4,0,0,4,10,0,0,0,0
3cdc6fea724be133,2,fe2babf95de24fb1,300,0,17,49,0,3,0,0,0,17,49,9,35,2,6,6,8,17,49,0,0,0,0
3cdc6fea724be133,2,7d420039bbfe7c1a,300,0,17,42,0,0,0,0,0,17,42,11,36,6,6,0,0,17,42,0,0,0,0
3cdc6fea724be133,3,fe2babf95de24fb1,300,0,40,54,2,2,0,0,259,13,23,7,14,4,7,2,2,4,5,0,0,9,18
3cdc6fea724be133,3,7d420039bbfe7c1a,300,0,45,51,0,0,0,0,0,1,2,0,1,1,1,0,0,1,2,0,0,0,0
dae8ad2e03aa4a9a,1,5ef94841c4bc3f86,300,0,40,81,0,0,0,0,0,40,81,15,52,6,8,19,21,39,80,1,1,0,0
dae8ad2e03aa4a9a,1,17e97649403ba428,300,0,23,48,0,0,0,0,0,23,48,12,37,4,4,7,7,23,48,0,0,0,0
dae8ad2e03aa4a9a,2,5ef94841c4bc3f86,300,0,33,78,0,1,1,0,0,28,73,21,62,6,8,1,3,27,72,1,1,0,0
dae8ad2e03aa4a9a,2,17e97649403ba428,300,0,101,144,2,2,0,0,134,71,108,52,85,14,18,5,5,67,104,4,4,0,0
dae8ad2e03aa4a9a,3,5ef94841c4bc3f86,300,0,14,38,0,1,0,0,27,11,35,10,31,0,2,1,2,11,35,0,0,0,0
dae8ad2e03aa4a9a,3,17e97649403ba428,300,0,59,84,1,1,0,0,132,24,44,15,33,6,8,3,3,19,35,0,0,5,9
c60a317c7767abb7,1,40cb680ae1cd331f,182,0,35,73,0,2,0,0,0,35,73,18,52,8,10,9,11,29,66,5,5,1,2
c60a317c7767abb7,1,8bd4200561c77a62,182,1,21,35,0,0,1,0,15,21,35,12,25,6,7,3,3,16,30,4,4,1,1
3733d100f7bd5590,1,2e7878927067fdca,242,0,20,43,0,0,0,0,20,20,43,9,30,10,10,1,3,12,35,8,8,0,0
3733d100f7bd5590,1,e4a47b07044ddd72,242,2,36,63,0,0,0,0,38,31,58,25,46,3,4,3,8,11,25,4,4,16,29
2397e2a92710705a,1,578ef12674df1e6a,300,0,12,46,0,0,0,0,0,12,46,7,30,1,9,4,7,12,46,0,0,0,0
2397e2a92710705a,1,d3f5d33d61cd00c9,300,0,32,75,0,0,0,0,0,32,75,14,54,4,5,14,16,31,74,1,1,0,0
2397e2a92710705a,2,578ef12674df1e6a,300,0,25,59,0,0,0,0,0,25,59,16,46,4,6,5,7,25,59,0,0,0,0
2397e2a92710705a,2,d3f5d33d61cd00c9,300,0,58,114,0,2,0,0,0,58,114,28,80,16,20,14,14,58,114,0,0,0,0
2397e2a92710705a,3,578ef12674df1e6a,300,0,32,78,0,0,0,0,5,32,78,24,69,7,8,1,1,30,75,2,3,0,0
2397e2a92710705a,3,d3f5d33d61cd00c9,300,0,69,120,0,3,0,0,0,69,120,47,95,14,17,8,8,67,117,2,3,0,0
78b506e5092a27fd,1,f2900678e98f6d6a,300,0,25,37,0,0,0,1,254,6,14,4,11,1,1,1,2,1,6,0,0,5,8
78b506e5092a27fd,1,6d68c1afe954f121,300,1,30,45,0,0,1,0,8,18,32,15,29,2,2,1,1,6,14,0,0,12,18
78b506e5092a27fd,2,f2900678e98f6d6a,300,0,29,40,1,1,0,0,250,19,24,18,23,0,0,1,1,1,2,0,0,18,22
78b506e5092a27fd,2,6d68c1afe954f121,300,0,6,10,0,0,1,1,22,6,10,5,9,0,0,1,1,3,6,0,0,3,4
78b506e5092a27fd,3,f2900678e98f6d6a,300,0,14,40,0,1,0,0,50,10,31,7,27,0,1,3,3,8,23,0,0,2,8
78b506e5092a27fd,3,6d68c1afe954f121,300,0,19,38,1,3,0,0,37,13,26,8,21,2,2,3,3,13,26,0,0,0,0
27d98a8ee6608e27,1,4148802ae4a50768,300,0,27,76,0,0,0,0,0,27,76,13,59,11,14,3,3,26,75,1,1,0,0
27d98a8ee6608e27,1,323d4ca260dfa0ba,300,0,24,65,0,0,0,0,0,24,65,7,41,9,16,8,8,24,65,0,0,0,0
27d98a8ee6608e27,2,4148802ae4a50768,300,0,51,116,0,0,0,0,0,51,116,33,93,16,21,2,2,50,115,1,1,0,0
27d98a8ee6608e27,2,323d4ca260dfa0ba,300,0,40,89,0,0,0,0,0,40,89,23,68,9,13,8,8,40,89,0,0,0,0
27d98a8ee6608e27,3,4148802ae4a50768,300,1,43,116,0,1,0,0,15,43,116,37,103,6,13,0,0,41,114,2,2,0,0
27d98a8ee6608e27,3,323d4ca260dfa0ba,300,0,92,191,0,0,0,0,0,92,191,73,167,14,19,5,5,90,188,2,3,0,0
2335e75ce63805b6,1,def8166ff24bd237,300,0,21,51,0,0,0,0,0,15,45,11,41,1,1,3,3,14,43,0,0,1,2
2335e75ce63805b6,1,f166e93d04a8c274,300,0,34,63,1,1,0,0,123,29,57,24,50,2,3,3,4,14,31,0,0,15,26
2335e75ce63805b6,2,def8166ff24bd237,300,0,16,48,0,1,0,0,0,16,48,12,42,1,3,3,3,16,48,0,0,0,0
2335e75ce63805b6,2,f166e93d04a8c274,300,0,22,46,0,0,0,0,7,22,46,11,35,1,1,10,10,20,43,2,3,0,0
2335e75ce63805b6,3,def8166ff24bd237,300,0,32,102,0,1,0,0,6,32,102,29,97,2,4,1,1,31,101,1,1,0,0
2335e75ce63805b6,3,f166e93d04a8c274,300,0,57,105,0,0,0,0,35,55,103,40,87,10,11,5,5,41,87,4,4,10,12
6f83cfae0c800ef8,1,e8b731feff72294b,300,0,14,33,0,0,0,0,0,2,19,1,16,0,0,1,3,2,19,0,0,0,0
6f83cfae0c800ef8,1,132deb59abae64b1,300,0,36,45,1,1,0,0,208,10,18,8,16,0,0,2,2,9,17,0,0,1,1
6f83cfae0c800ef8,2,e8b731feff72294b,300,0,41,56,0,0,1,0,0,2,13,1,8,1,5,0,0,1,12,0,0,1,1
6f83cfae0c800ef8,2,132deb59abae64b1,300,0,29,36,2,2,0,0,237,3,8,3,7,0,1,0,0,3,6,0,0,0,2
6f83cfae0c800ef8,3,e8b731feff72294b,300,0,21,51,0,0,0,0,0,5,35,2,24,1,3,2,8,5,35,0,0,0,0
6f83cfae0c800ef8,3,132deb59abae64b1,300,0,35,46,1,2,0,0,140,16,26,13,23,3,3,0,0,12,22,1,1,3,3
6f83cfae0c800ef8,4,e8b731feff72294b,300,0,23,34,0,0,1,0,24,1,12,1,10,0,1,0,1,1,12,0,0,0,0
6f83cfae0c800ef8,4,132deb59abae64b1,300,0,65,69,1,1,0,0,236,2,5,2,5,0,0,0,0,2,5,0,0,0,0
6f83cfae0c800ef8,5,e8b731feff72294b,300,0,54,71,1,4,0,0,25,8,21,3,16,1,1,4,4,7,20,1,1,0,0
6f83cfae0c800ef8,5,132deb59abae64b1,300,0,28,37,3,6,0,0,143,14,23,12,20,0,1,2,2,13,22,1,1,0,0
3146e5a47a922976,1,b50a426a33da0012,300,0,14,28,0,0,0,0,0,14,28,6,16,6,10,2,2,14,27,0,1,0,0
3146e5a47a922976,1,c03520b5c88ed6b4,300,0,25,41,2,3,0,0,80,16,30,13,25,1,2,2,3,7,18,3,5,6,7
3146e5a47a922976,2,b50a426a33da0012,300,0,6,11,0,0,0,0,0,5,10,3,5,2,5,0,0,4,9,0,0,1,1
3146e5a47a922976,2,c03520b5c88ed6b4,300,0,65,92,1,1,0,0,192,18,38,14,33,1,2,3,3,0,7,0,0,18,31
3146e5a47a922976,3,b50a426a33da0012,300,0,11,21,0,0,0,0,0,11,21,7,13,4,8,0,0,11,21,0,0,0,0
3146e5a47a922976,3,c03520b5c88ed6b4,300,0,25,46,0,5,0,0,52,17,38,6,24,2,2,9,12,11,29,5,8,1,1
3146e5a47a922976,4,b50a426a33da0012,300,0,7,10,0,0,0,0,0,6,9,4,6,2,3,0,0,5,8,0,0,1,1
3146e5a47a922976,4,c03520b5c88ed6b4,300,0,74,89,1,1,0,0,217,21,32,20,31,0,0,1,1,6,13,0,0,15,19
3146e5a47a922976,5,b50a426a33da0012,300,0,11,21,0,0,0,0,0,11,21,2,8,9,13,0,0,11,20,0,0,0,1
3146e5a47a922976,5,c03520b5c88ed6b4,300,0,25,42,2,5,0,0,62,10,26,2,17,0,0,8,9,5,18,0,1,5,7
a8c9e8728b458fb8,1,bf7a64d9ae343e86,300,0,31,64,1,4,0,0,190,17,49,11,40,4,7,2,2,16,48,0,0,1,1
a8c9e8728b458fb8,1,e192ebb85b68fa9e,300,0,29,41,0,0,0,0,0,12,24,7,18,5,6,0,0,11,23,1,1,0,0
a8c9e8728b458fb8,2,bf7a64d9ae343e86,300,0,11,21,0,4,1,0,97,11,21,5,15,3,3,3,3,10,20,1,1,0,0
a8c9e8728b458fb8,2,e192ebb85b68fa9e,300,1,43,59,0,0,0,0,131,32,46,30,44,2,2,0,0,10,21,14,14,8,11
a8c9e8728b458fb8,3,bf7a64d9ae343e86,161,0,34,55,1,4,1,0,85,19,39,12,31,5,6,2,2,18,37,1,2,0,0
a8c9e8728b458fb8,3,e192ebb85b68fa9e,161,0,12,17,0,0,0,0,2,12,17,9,13,3,4,0,0,10,15,2,2,0,0
bec2637f9d7d7fba,1,2f815ed5f8278ba6,300,0,35,43,0,0,0,0,0,12,18,10,16,2,2,0,0,4,8,8,10,0,0
bec2637f9d7d7fba,1,50c469e0cb73be10,300,0,14,30,1,6,0,0,244,11,24,11,23,0,1,0,0,1,5,0,0,10,19
bec2637f9d7d7fba,2,2f815ed5f8278ba6,240,1,51,70,0,0,0,0,145,36,49,31,43,5,6,0,0,7,13,3,3,26,33
bec2637f9d7d7fba,2,50c469e0cb73be10,240,0,0,1,0,5,0,0,63,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00aa55793349d161,1,6412da484125716b,300,0,16,37,0,0,0,0,0,13,34,10,29,1,3,2,2,13,33,0,1,0,0
00aa55793349d161,1,7030c27fc9778964,300,0,25,36,3,5,0,0,172,15,22,13,20,2,2,0,0,12,19,1,1,2,2
00aa55793349d161,2,6412da484125716b,300,0,35,66,0,0,0,0,0,22,49,14,39,4,6,4,4,22,49,0,0,0,0
00aa55793349d161,2,7030c27fc9778964,300,0,37,55,3,4,0,0,174,14,25,11,21,2,3,1,1,14,25,0,0,0,0
00aa55793349d161,3,6412da484125716b,300,0,33,114,0,0,0,0,0,33,114,23,98,8,12,2,4,32,113,1,1,0,0
00aa55793349d161,3,7030c27fc9778964,300,0,39,77,0,1,0,0,0,39,77,31,64,3,8,5,5,36,73,3,4,0,0
78d0951ab350a25a,1,17923f676f100e16,117,1,29,53,0,0,0,0,2,29,53,20,42,2,4,7,7,27,48,1,3,1,2
78d0951ab350a25a,1,2aa481e98185e261,117,0,19,47,0,0,0,0,0,19,46,16,43,2,2,1,1,17,44,2,2,0,0
8de77d642da0c799,1,7abf7f8778472b7b,300,0,3,12,0,1,0,0,8,2,11,1,7,1,2,0,2,2,11,0,0,0,0
8de77d642da0c799,1,7478b7f959ba61f5,300,0,28,53,3,4,0,0,64,25,50,17,41,5,5,3,4,15,38,5,5,5,7
8de77d642da0c799,2,7abf7f8778472b7b,300,0,19,31,0,1,0,0,37,18,30,13,22,4,7,1,1,17,29,1,1,0,0
8de77d642da0c799,2,7478b7f959ba61f5,300,0,24,48,2,4,1,0,67,19,43,17,40,1,2,1,1,18,41,1,2,0,0
8de77d642da0c799,3,7abf7f8778472b7b,300,0,57,95,0,0,0,0,15,56,94,41,75,14,18,1,1,56,94,0,0,0,0
8de77d642da0c799,3,7478b7f959ba61f5,300,0,31,87,0,3,0,0,3,31,87,28,82,3,5,0,0,30,86,1,1,0,0
72f7308efde27dd0,1,545092d13c67aa49,300,0,30,59,2,2,1,0,102,21,50,5,23,6,13,10,14,16,41,5,8,0,1
72f7308efde27dd0,1,a76c07e8e4c76e9a,300,0,13,37,0,0,0,0,0,6,30,4,26,2,4,0,0,5,27,1,3,0,0
72f7308efde27dd0,2,545092d13c67aa49,300,0,43,89,1,1,0,0,39,42,86,18,42,11,27,13,17,40,82,0,1,2,3
72f7308efde27dd0,2,a76c07e8e4c76e9a,300,0,26,59,0,0,0,0,10,23,56,16,47,5,6,2,3,22,55,1,1,0,0
72f7308efde27dd0,3,545092d13c67aa49,300,0,38,118,0,0,0,0,2,38,118,22,80,6,22,10,16,38,117,0,1,0,0
72f7308efde27dd0,3,a76c07e8e4c76e9a,300,0,17,78,0,0,0,0,7,17,78,14,71,2,6,1,1,17,76,0,2,0,0
9632b74a1c97e41f,1,239d8e5359022f3b,143,1,48,74,0,0,0,0,0,48,74,24,47,18,21,6,6,47,71,0,2,1,1
9632b74a1c97e41f,1,b47c9ea5f2895d6e,143,0,14,51,0,0,0,0,1,14,51,9,45,1,1,4,5,12,48,2,3,0,0
9282ef7a9d52443b,1,7e9b36a9847db116,300,0,9,13,0,0,0,0,7,3,6,1,4,0,0,2,2,2,5,0,0,1,1
9282ef7a9d52443b,1,7b3c13fe33556a21,300,0,24,41,1,2,0,0,231,8,21,6,19,0,0,2,2,2,8,0,0,6,13
9282ef7a9d52443b,2,7e9b36a9847db116,257,0,7,17,0,0,2,0,20,4,14,3,13,1,1,0,0,4,14,0,0,0,0
9282ef7a9d52443b,2,7b3c13fe33556a21,257,0,11,22,1,2,0,0,51,9,17,4,12,2,2,3,3,7,15,2,2,0,0
1ea0387129e8ea33,1,7cec3c4a5e7b6d68,300,0,30,55,0,0,0,0,0,8,29,5,23,0,3,3,3,7,27,0,0,1,2
1ea0387129e8ea33,1,aeb2bcd4371f40d5,300,1,56,97,2,2,0,0,197,28,57,22,50,3,3,3,4,13,29,1,3,14,25
1ea0387129e8ea33,2,7cec3c4a5e7b6d68,210,0,39,71,0,0,0,0,25,34,66,27,54,6,10,1,2,22,48,2,4,10,14
1ea0387129e8ea33,2,aeb2bcd4371f40d5,210,0,19,40,0,3,0,0,18,19,40,14,35,4,4,1,1,18,39,1,1,0,0
5645926958858f47,1,b0353e7f5038dd09,73,0,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,11,0,0,0,0
5645926958858f47,1,d73a7c36746fbc5b,73,1,12,26,0,0,1,0,9,12,26,5,19,0,0,7,7,12,25,0,0,0,1
