bout_id,fighter_id,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_slams_landed,takedowns_attempted,reversals_scored,significant_strikes_distance_head_landed,significant_strikes_distance_head_attempted,significant_strikes_distance_body_landed,significant_strikes_distance_body_attempted,significant_strikes_distance_leg_landed,significant_strikes_distance_leg_attempted,significant_strikes_clinch_head_landed,significant_strikes_clinch_head_attempted,significant_strikes_clinch_body_landed,significant_strikes_clinch_body_attempted,significant_strikes_clinch_leg_landed,significant_strikes_clinch_leg_attempted,significant_strikes_ground_head_landed,significant_strikes_ground_head_attempted,significant_strikes_ground_body_landed,significant_strikes_ground_body_attempted,significant_strikes_ground_leg_landed,significant_strikes_ground_leg_attempted,advances,advances_to_back,advances_to_half_guard,advances_to_mount,advances_to_side,submissions_attempted
401422234,4944080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422235,4944080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422310,4684776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422310,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422311,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422312,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422313,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422320,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422321,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422322,4359655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422322,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422323,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422324,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422325,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422326,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422327,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422329,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422332,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422334,4969973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422433,4503229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422758,2517087,0,2,12,0,0,0,0,0,5,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401422758,3154389,1,9,17,0,0,0,0,8,14,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
401422888,4869702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401422888,4903365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401423287,4292760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401423330,2559934,0,30,133,2,0,11,0,14,106,2,8,11,14,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401423330,3032973,0,38,137,1,0,1,0,29,121,6,12,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401423650,2504169,0,25,46,0,0,1,0,5,17,5,8,0,1,1,2,6,6,0,0,1,4,1,1,0,0,0,0,0,0,0,0
401423650,3332412,1,72,86,2,0,3,0,21,30,0,1,0,0,0,0,5,5,0,0,4,5,0,0,0,0,0,0,0,0,0,1
401423812,4683892,0,141,260,0,0,2,0,96,204,22,30,20,21,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401423812,4875506,0,91,216,0,0,2,0,34,141,14,24,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401423813,4195518,0,90,229,0,0,0,0,51,171,22,39,10,10,0,0,4,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0
401423813,4348673,0,151,257,2,0,5,0,51,144,8,12,0,0,3,4,1,3,0,0,13,19,0,0,0,0,0,0,0,0,0,0
401424255,4332765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424274,4332765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424275,3146349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424325,4409557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424713,4396359,0,155,221,0,0,0,0,23,63,11,16,11,13,1,2,6,8,0,0,18,24,1,1,0,0,0,0,0,0,0,0
401424713,4875509,0,93,156,2,0,7,2,29,80,31,39,10,12,5,6,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,1
401424714,4565903,0,23,35,0,0,1,0,2,11,1,1,1,1,3,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
401424714,4700617,0,130,173,8,0,8,0,9,15,2,4,0,0,4,8,4,4,0,0,23,26,4,4,0,0,0,0,0,0,0,2
401424715,4251462,0,63,150,2,0,3,0,18,87,21,30,13,21,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
401424715,4880596,0,38,104,0,0,0,0,24,82,6,12,7,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401424870,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424871,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424871,5001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424872,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424872,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424873,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424874,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424875,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424876,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424876,5001017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424877,4997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401424961,4701186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401425551,4891678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401425758,5007635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401425763,3028404,0,188,263,0,0,6,0,13,63,29,34,34,36,13,16,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0
401425763,4039865,0,122,190,1,0,7,0,37,94,5,8,7,8,8,11,24,26,0,0,4,4,0,0,0,0,0,0,0,0,0,1
401425764,4082125,0,75,155,3,0,24,0,40,105,13,21,3,5,5,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401425764,4275043,0,108,187,0,0,1,1,66,141,4,5,15,15,8,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401426291,2504929,0,159,212,5,0,17,2,37,75,7,10,1,1,5,6,1,1,0,0,56,64,4,4,0,0,0,0,0,0,0,1
401426291,3156612,0,157,245,0,0,0,4,62,127,12,13,2,2,8,11,0,0,0,0,36,52,0,0,0,0,0,0,0,0,0,1
401426292,2554705,0,234,309,3,0,5,0,38,88,8,14,19,21,3,6,4,4,0,0,5,6,0,0,0,0,0,0,0,0,0,1
401426294,4025699,0,89,122,2,0,2,2,19,43,2,4,7,8,0,1,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0
401426294,4687434,0,66,96,7,0,14,0,26,44,3,4,0,0,0,0,0,0,1,1,3,6,0,0,0,0,0,0,0,0,0,0
401426295,2504566,0,100,155,0,0,2,0,81,132,2,4,16,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401426295,4389093,0,110,286,0,0,1,0,62,215,19,36,22,25,5,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401426431,4319785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426650,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426651,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426652,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426653,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426654,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426655,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426656,5007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401426731,2506250,0,53,94,0,0,0,0,8,29,9,21,14,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401426731,4079314,0,61,125,1,0,4,0,4,45,2,9,11,16,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0
401426732,3070984,1,84,200,0,0,1,0,29,124,23,35,16,21,1,2,5,6,0,0,6,8,1,1,0,0,0,0,0,0,0,0
401426732,3087023,0,75,145,0,0,3,0,42,95,19,31,6,7,1,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
401426733,3020408,0,36,69,2,0,4,3,2,11,4,12,4,4,0,1,1,1,0,0,5,20,3,3,0,0,0,0,0,0,0,0
401426733,4705600,0,26,47,0,0,0,1,2,18,1,2,0,0,0,0,1,1,0,0,3,7,1,1,0,0,0,0,0,0,0,1
401426912,4064999,1,10,14,0,0,0,0,6,9,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401426912,4295932,0,4,17,0,0,2,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401427264,3151934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427265,3151934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427267,3151934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427268,3151934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427278,4305514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427306,4336757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427700,3971496,1,125,140,2,0,5,0,11,21,4,5,10,11,3,4,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0
401427701,3104720,0,109,210,1,0,1,0,53,131,3,3,3,3,6,9,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401427701,3157441,1,64,113,0,0,3,0,27,71,3,5,1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401427702,4079621,2,77,109,2,0,3,0,21,36,1,1,5,5,23,31,15,15,0,0,11,20,0,0,0,0,0,0,0,0,0,0
401427704,4294378,0,130,182,1,0,4,1,8,44,22,28,8,15,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2
401427704,4686565,0,124,170,0,0,3,0,6,19,11,24,52,59,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401427743,4835137,0,63,86,1,0,1,1,5,14,3,9,3,3,0,0,1,1,0,0,18,21,0,0,1,1,0,0,0,0,0,0
401427743,4896529,0,61,90,1,0,2,0,5,27,2,5,1,2,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
401427744,4423448,0,24,58,0,0,0,0,15,48,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401427961,2335674,0,4,6,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401427961,4070701,0,11,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
401427962,4046629,0,41,57,1,0,2,1,3,13,0,0,0,0,3,5,7,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401427962,4246307,0,80,101,1,0,4,1,3,6,0,1,1,1,22,28,16,17,2,2,6,8,0,0,0,0,0,0,0,0,0,0
401427964,4038105,0,121,160,4,0,6,1,24,48,3,3,6,7,2,4,5,7,0,0,34,42,1,1,0,0,0,0,0,0,0,5
401427964,5037883,0,34,67,0,0,2,2,12,42,10,11,4,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401427965,4415883,0,17,21,0,0,0,1,2,5,0,0,0,0,7,8,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1
401427966,4289873,2,49,125,1,0,1,0,33,104,13,15,1,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
401427966,4339149,1,47,115,1,0,1,0,31,98,5,5,2,2,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
401427967,2959588,0,96,142,4,0,11,0,29,70,16,18,7,8,5,6,3,3,1,1,2,3,1,1,0,0,0,0,0,0,0,0
401427967,3998068,0,116,159,0,0,1,0,12,41,19,21,16,19,0,7,25,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0
401427968,3127966,1,39,93,0,0,0,0,17,64,8,9,1,1,6,10,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0
401427990,4684135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427992,4294378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401427993,3127966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429830,5027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429831,5027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429832,5027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429833,5027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429834,5027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429835,5027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429964,4294378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401429965,4294378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430125,3106617,0,44,86,0,0,0,0,18,54,7,7,14,20,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401430125,4350762,1,94,130,3,0,6,0,12,37,12,15,5,7,5,5,0,0,0,0,35,38,0,0,0,0,0,0,0,0,0,0
401430132,5028019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430134,5028019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430135,4815973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430150,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430151,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430152,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430153,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430154,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430155,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430156,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430157,5016786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430170,4026490,0,71,230,0,0,2,0,42,172,13,35,1,3,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401430170,4221863,0,84,204,3,0,6,0,24,113,6,21,19,22,1,5,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0
401430386,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430387,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430388,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430389,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430410,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430411,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430412,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430413,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430414,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430415,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430416,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430417,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430418,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430419,4054605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430422,3043484,0,106,221,1,0,4,0,76,182,13,18,14,17,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
401430422,4418962,0,110,216,0,0,0,0,51,142,41,55,16,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401430458,2993650,0,21,37,0,0,0,0,10,26,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401430458,4410084,0,6,18,0,0,0,0,3,15,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401430459,4029275,0,144,213,9,0,16,0,34,91,12,14,5,5,1,1,0,0,1,1,15,17,0,0,0,0,0,0,0,0,0,0
401430459,4074001,0,47,114,0,0,0,0,22,82,13,17,3,3,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0
401430510,5032015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430631,4698417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430919,4405109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401430920,4405109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431630,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431631,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431632,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431633,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431634,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431635,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431636,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431637,4070674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431637,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431638,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431639,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431640,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431641,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431642,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431643,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431644,4812389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431781,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431782,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431783,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431784,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431785,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431786,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401431787,5037883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401432070,2354269,0,105,178,0,0,0,0,64,132,8,10,10,10,1,4,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401432071,3074464,0,6,15,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401432071,4422355,1,14,20,0,0,0,0,3,4,0,0,2,2,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0
401432141,3894823,0,111,153,0,0,0,0,35,67,16,21,8,10,12,14,2,2,0,0,1,2,3,3,0,0,0,0,0,0,0,0
401432141,3931156,0,98,163,7,0,17,0,35,89,4,7,1,1,2,2,7,7,0,0,5,5,0,0,0,0,0,0,0,0,0,2
401432142,2553261,0,46,101,1,0,4,0,14,66,2,2,12,12,3,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401432143,4708819,0,5,5,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401432143,4895772,0,5,7,1,0,1,0,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401432144,4684468,0,115,221,3,0,4,0,52,137,36,47,1,1,10,18,3,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0
401432144,4702563,0,99,150,9,0,16,0,62,106,13,13,5,5,1,3,3,5,0,0,5,6,3,3,0,0,0,0,0,0,0,0
401432862,3952937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401432862,4421473,0,11,17,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,1
401433203,5044361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433222,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433223,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433224,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433225,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433226,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433227,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433228,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433229,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433230,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433231,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433232,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433233,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433234,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433235,4695485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433260,4425763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433339,4078243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433345,5032015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433346,5032015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433347,5032015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433370,5057023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433507,4425763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401433631,4835137,0,49,83,4,0,5,0,4,14,5,7,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401433631,4894791,0,72,132,0,0,0,1,2,18,3,9,11,13,0,0,0,0,0,0,0,1,0,0,15,20,0,0,0,0,0,0
401434090,3922557,0,4,10,0,0,0,0,2,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434090,4010976,0,3,5,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434091,2500771,0,5,9,0,0,0,0,4,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401434091,3026263,2,26,45,0,0,0,0,13,26,1,1,1,2,4,5,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0
401434147,4879763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434148,4879763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434149,4879763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434590,4879763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434591,4879763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434592,4879763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434593,5044438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434595,5044438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434596,5044438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434597,5044438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434598,5044438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434602,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434603,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434604,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434605,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434606,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434607,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434608,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434609,4410698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434610,4013049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434750,3887606,0,5,12,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401434750,3994033,0,2,9,3,0,3,0,1,4,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
401434751,4697476,0,1,10,0,0,0,0,0,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401434751,4700964,0,4,11,0,0,1,0,2,7,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434752,2488476,1,40,61,1,0,1,0,15,32,7,7,3,4,0,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0
401434752,3060122,0,30,56,0,0,5,0,7,28,7,8,6,6,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434753,3115931,0,44,86,1,0,2,1,13,40,6,12,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
401434753,4289516,0,92,151,3,0,8,0,13,51,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434754,3153106,1,64,103,1,0,2,0,25,50,7,10,4,4,5,8,2,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0
401434754,4379362,0,96,160,3,0,5,0,18,50,9,11,5,5,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,2
401434755,3115841,0,24,40,0,0,5,0,10,24,0,0,4,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434755,4896616,1,34,64,0,0,1,0,27,56,2,3,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401434870,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434871,5050129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434872,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434873,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434875,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434876,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434877,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434878,4565641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434879,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434880,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434882,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434883,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434884,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434885,4358252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401434886,4013049,0,21,47,2,0,5,3,6,27,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
