id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6MjA4Mw==,2083,sam-alvey-2083,Sam Alvey,Smilin,1986-05-06,188.0,74.0,42.0,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MjA4ODY=,20886,javid-basharat-20886,Javid Basharat,The Snow Leopard,,175.0,69.0,,Striker / Grappler,Orthodox,Afghanistan
RmlnaHRlck5vZGU6MjA5,209,houston-alexander-209,Houston Alexander,The Assassin,1972-03-22,183.0,72.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjA5MjI=,20922,daichi-abe-20922,Daichi Abe,,1991-11-27,180.3,71.5,,,,Japan
RmlnaHRlck5vZGU6MjA5Mjg=,20928,liana-jojua-20928,Liana Jojua,Mgeli,1995-03-22,162.6,62.0,,Striker,Orthodox,Georgia
RmlnaHRlck5vZGU6MjA5MzM=,20933,bassil-hafez-20933,Bassil Hafez,The Habibi,1992-01-31,180.3,72.0,,Grappler,Southpaw,United States
RmlnaHRlck5vZGU6MjA5OTQ=,20994,na-liang-20994,Na Liang,Dragon Girl,1996-07-27,175.0,67.3,,Grappler,Orthodox,China
RmlnaHRlck5vZGU6MjA=,20,ben-rothwell-20,Ben Rothwell,Big Ben,1981-10-17,196.0,80.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjAwMw==,2003,parker-porter-2003,Parker Porter,,1985-04-22,182.9,74.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjAwNzU=,20075,jennifer-gonzalez-araneda-20075,Jennifer Gonzalez Araneda,Jefa,1986-03-22,157.5,64.0,,,,Chile
RmlnaHRlck5vZGU6MjAwNzY=,20076,polyana-viana-20076,Polyana Viana,Poly,1992-06-14,170.2,67.0,38.0,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjAwODc=,20087,long-xiao-20087,Long Xiao,,1998-02-25,172.7,67.7,,Striker,Orthodox,China
RmlnaHRlck5vZGU6MjAxNjI=,20162,nassourdine-imavov-20162,Nassourdine Imavov,Russian Sniper,1995-03-01,190.5,75.6,,Striker,Orthodox,"Marseille, France"
RmlnaHRlck5vZGU6MjAxODM=,20183,daniel-teymur-20183,Daniel Teymur,Kid Dynamite,1988-02-03,165.0,67.0,,Striker,Orthodox,Sweden
RmlnaHRlck5vZGU6MjAxODQ=,20184,danny-henry-20184,Danny Henry,The Hatchet,1988-07-17,183.0,70.9,,Striker / Bjj Grappler,Orthodox,"Edinburgh, Scotland"
RmlnaHRlck5vZGU6MjAy,202,eric-shelton-202,Eric Shelton,Showtime,1991-02-02,168.0,66.0,39.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjAyMA==,2020,przemyslaw-mysiala-2020,Przemyslaw Mysiala,Misiek,1982-09-08,178.0,73.0,,Striker,Orthodox,Poland
RmlnaHRlck5vZGU6MjAzMzM=,20333,zhenhong-lu-20333,Zhenhong Lu,,,172.0,,,,,China
RmlnaHRlck5vZGU6MjE0,214,james-krause-214,James Krause,The,1986-06-04,188.0,75.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjE0Mzg=,21438,jeff-molina-21438,Jeff Molina,El Jefe,1997-07-17,167.6,69.0,,BJJ Grappler,Southpaw,United States
RmlnaHRlck5vZGU6MjE2MTE=,21611,jp-buys-21611,JP Buys,Young Savage,1996-04-30,168.0,66.1,,Wrestler,Orthodox,"Brakpan, Gauteng, South Africa"
RmlnaHRlck5vZGU6MjE2MzU=,21635,william-knight-21635,William Knight,Knightmare,1988-04-03,178.0,73.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjE3MA==,2170,vince-murdock-2170,Vince Murdock,,1991-03-21,167.6,64.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjE3NDE=,21741,maria-oliveira-21741,Maria Oliveira,Neta,1996-12-09,167.6,69.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjE3NDI=,21742,mariya-agapova-21742,Mariya Agapova,Demonslayer,,168.0,68.5,,Striker,Southpaw,Kazakhstan
RmlnaHRlck5vZGU6MjE4MA==,2180,will-brooks-2180,Will Brooks,Ill Will,1986-10-08,180.3,71.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MjE4MDg=,21808,zhalgas-zhumagulov-21808,Zhalgas Zhumagulov,Zhako,1988-08-29,162.6,66.0,,Striker,Orthodox,Kazakhstan
RmlnaHRlck5vZGU6MjE4NTI=,21852,denis-tiuliulin-21852,Denis Tiuliulin,,1988-05-17,185.0,77.0,,Striker,Orthodox,Russia
RmlnaHRlck5vZGU6MjE4NzM=,21873,journey-newson-21873,Journey Newson,,1989-03-07,165.0,67.5,,Boxer / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjE4OA==,2188,willie-gates-2188,Willie Gates,,,172.7,,,,,United States
RmlnaHRlck5vZGU6MjE5,219,jeff-curran-219,Jeff Curran,Big Frog,1977-09-02,168.0,71.0,,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjE5NDA=,21940,liliya-shakirov-21940,Liliya Shakirov,,1991-10-20,162.6,65.0,,Grappler,Orthodox,Uzbekistan
RmlnaHRlck5vZGU6MjE5NDU=,21945,charles-johnson-21945,Charles Johnson,InnerG,1991-01-10,175.0,70.5,,Striker,Switch,United States
RmlnaHRlck5vZGU6MjE5NQ==,2195,zach-makovsky-2195,Zach Makovsky,Fun Size,1982-06-30,163.0,63.0,36.0,Well Rounded,Southpaw,United States
RmlnaHRlck5vZGU6MjE5NzQ=,21974,talita-de-oliveira-21974,Talita de Oliveira,,1987-03-04,163.0,68.0,,,,Brazil
RmlnaHRlck5vZGU6MjE=,21,bobby-green-21,Bobby Green,King,1986-09-09,178.0,74.0,40.0,Striker / Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjEwNzI=,21072,jesus-pinedo-21072,Jesus Pinedo,El Mudo,1996-06-22,177.8,74.0,,,,Peru
RmlnaHRlck5vZGU6MjEwOA==,2108,shane-howell-2108,Shane Howell,Insane,1983-11-28,172.7,69.5,,,,United States
RmlnaHRlck5vZGU6MjExOTk=,21199,angel-pacheco-21199,Angel Pacheco,,,173.0,70.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjEy,212,james-moontasri-212,James Moontasri,,1988-04-10,177.8,71.0,41.0,Striker,Orthodox,
RmlnaHRlck5vZGU6MjEyNw==,2127,steven-peterson-2127,Steven Peterson,Ocho,1990-05-29,176.0,70.0,,Pressure Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjEyOQ==,2129,sultan-aliev-2129,Sultan Aliev,,1984-09-17,182.9,71.0,,Striker,Orthodox,Russia
RmlnaHRlck5vZGU6MjEzMQ==,2131,tateki-matsuda-2131,Tateki Matsuda,Tech,1986-02-27,170.2,65.5,,,,United States
RmlnaHRlck5vZGU6MjEzMTQ=,21314,carlos-felipe-21314,Carlos Felipe,Boi,1995-01-12,180.0,75.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjEzMTY=,21316,jonathan-pearce-21316,Jonathan Pearce,JSP,1992-05-01,180.3,71.5,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjEzMjE=,21321,tai-tuivasa-21321,Tai Tuivasa,Bam Bam,1993-03-16,188.0,75.0,,Striker,Orthodox,Australia
RmlnaHRlck5vZGU6MjEzMzE=,21331,igor-poteria-21331,Igor Poteria,Belomirov,1996-05-29,190.5,75.0,,Striker,Southpaw,Ukraine
RmlnaHRlck5vZGU6MjEzMzQ=,21334,markus-perez-21334,Markus Perez,Maluko,1990-06-22,185.4,73.5,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjEzMzk=,21339,oscar-askar-21339,Oscar Askar,Ak-47,1994-08-19,168.0,69.5,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjI0,224,jessamyn-duke-224,Jessamyn Duke,The Gun,1986-06-24,180.0,70.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjI0MzE=,22431,kevin-natividad-22431,Kevin Natividad,Quicksand,1993-04-02,168.0,70.5,,Striker / Wrestler,Orthodox,"Ewa Beach, Hawaii"
RmlnaHRlck5vZGU6MjI1MzI=,22532,weili-zhang-22532,Weili Zhang,Magnum,1989-08-13,162.6,63.0,,Striker,Switch,China
RmlnaHRlck5vZGU6MjI1NjU=,22565,marcelo-golm-22565,Marcelo Golm,,1992-09-15,193.0,75.5,,,,"Santos, Sao Paulo, Brazil"
RmlnaHRlck5vZGU6MjI2NDI=,22642,roque-martinez-22642,Roque Martinez,,1986-03-04,178.0,72.0,,Striker,Orthodox,Guam
RmlnaHRlck5vZGU6MjI2NjY=,22666,fernando-garcia-22666,Fernando Garcia,Fernie,1992-04-12,170.2,68.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjI3Mjk=,22729,josh-parisian-22729,Josh Parisian,,1989-06-28,193.0,80.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjI3NjU=,22765,priscila-cachoeira-22765,Priscila Cachoeira,Pedrita,1988-08-19,170.0,65.0,,Striker,Orthodox,"Rio de Janeiro, Rio de Janeiro, Brazil"
RmlnaHRlck5vZGU6MjI4MTM=,22813,da-woon-jung-22813,Da Woon Jung,Sseda,1993-12-18,190.5,78.5,,Striker,Orthodox,South Korea
RmlnaHRlck5vZGU6MjI4MjE=,22821,kai-asakura-22821,Kai Asakura,,1993-10-31,172.7,69.0,,,,"Aichi, Japan"
RmlnaHRlck5vZGU6MjI5MTk=,22919,kiru-singh-sahota-22919,Kiru Singh Sahota,Kiru,1995-05-28,178.0,73.0,,,,England
RmlnaHRlck5vZGU6MjI5Mjk=,22929,nathan-fletcher-22929,Nathan Fletcher,,1998-01-03,173.0,70.0,,,,England
RmlnaHRlck5vZGU6MjI5NjI=,22962,karol-rosa-22962,Karol Rosa,Karol,1994-12-30,167.6,67.5,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjIw,220,jens-pulver-220,Jens Pulver,Lil' Evil,1974-12-06,170.0,70.0,,,Southpaw,United States
RmlnaHRlck5vZGU6MjIwNTk=,22059,diego-lopes-22059,Diego Lopes,,1994-12-30,180.0,72.0,,Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjIwNjU=,22065,jay-cucciniello-22065,Jay Cucciniello,,,168.0,,,,,England
RmlnaHRlck5vZGU6MjIx,221,jeremy-kimball-221,Jeremy Kimball,Grizzly,1991-03-01,183.0,72.0,41.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjIxMTM=,22113,jack-della-maddalena-22113,Jack Della Maddalena,,1996-09-10,180.0,73.0,,Striker,Orthodox,Australia
RmlnaHRlck5vZGU6MjIxMTk=,22119,felipe-bunes-22119,Felipe Bunes,Felipinho,1989-10-26,170.2,71.0,,Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjIyNzI=,22272,victoria-leonardo-22272,Victoria Leonardo,Fury,,163.0,63.0,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjIyNzc=,22277,carlos-motta-22277,Carlos Motta,Tiziu,1995-04-15,167.6,69.5,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjIzMDM=,22303,jordan-vucenic-22303,Jordan Vucenic,The epidemic,1996-03-02,175.0,72.0,,,,England
RmlnaHRlck5vZGU6MjIzMDk=,22309,mason-jones-22309,Mason Jones,The Dragon,1995-04-26,178.0,72.0,,Striker,Orthodox,Wales
RmlnaHRlck5vZGU6MjIzMzU=,22335,jesus-aguilar-22335,Jesus Aguilar,,1996-03-13,160.0,62.5,,Striker / Grappler,Orthodox,Mexico
RmlnaHRlck5vZGU6MjIzNjQ=,22364,michel-pereira-22364,Michel Pereira,Demolidor,1993-10-06,186.0,73.0,,Striker,Southpaw,Brazil
RmlnaHRlck5vZGU6MjM0MzI=,23432,shavkat-rakhmonov-23432,Shavkat Rakhmonov,Nomad,1994-10-23,185.4,77.0,,Well Rounded,Orthodox,Kazakhstan
RmlnaHRlck5vZGU6MjM0NDc=,23447,rinat-fakhretdinov-23447,Rinat Fakhretdinov,Gladiator,1991-09-28,182.9,74.0,,Wrestler,Orthodox,"Moscow, Russia"
RmlnaHRlck5vZGU6MjM1MTI=,23512,yanal-ashmuz-23512,Yanal Ashmuz,Red Fox,,175.3,69.0,38.0,Striker / Wrestler,Orthodox,Israel
RmlnaHRlck5vZGU6MjM1NDM=,23543,rafael-alves-23543,Rafael Alves,Rafa Thai,1990-10-11,170.2,70.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjM1NQ==,2355,tatsuya-kawajiri-2355,Tatsuya Kawajiri,Crusher,1978-05-08,170.0,69.0,,Wrestler,Orthodox,Japan
RmlnaHRlck5vZGU6MjM2MDY=,23606,bharat-khandare-23606,Bharat Khandare,Daring,1989-06-20,170.0,72.0,,,,India
RmlnaHRlck5vZGU6MjM2MTE=,23611,drex-zamboanga-23611,Drex Zamboanga,T-Rex,1989-06-07,173.0,,,,,Philippines
RmlnaHRlck5vZGU6MjM2MTk=,23619,kenan-song-23619,Kenan Song,The Assassin,1990-03-10,182.0,71.5,,Striker,Orthodox,China
RmlnaHRlck5vZGU6MjM2MjY=,23626,pingyuan-liu-23626,Pingyuan Liu,,1993-02-13,173.0,72.0,,,,China
RmlnaHRlck5vZGU6MjM2MzM=,23633,virna-jandiroba-23633,Virna Jandiroba,Carcara,1988-05-30,157.5,64.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjM2MzQ=,23634,wuliji-buren-23634,Wuliji Buren,The Beastmaster,1990-03-01,174.0,69.0,,,,China
RmlnaHRlck5vZGU6MjM2NTc=,23657,ramiz-brahimaj-23657,Ramiz Brahimaj,,1992-11-17,177.8,73.0,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjM3,237,john-case-237,John Case,Hollywood,1989-06-28,186.0,72.0,42.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MjM4MTY=,23816,israel-adesanya-23816,Israel Adesanya,The Style Bender,1989-07-22,188.0,80.0,,Striker,Switch,Nigeria
RmlnaHRlck5vZGU6MjM4ODQ=,23884,sasha-palatnikov-23884,Sasha Palatnikov,,1989-03-15,185.0,72.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjM5ODA=,23980,yaozong-hu-23980,Yaozong Hu,Bad Boy,1995-04-07,187.0,72.0,,Striker,Orthodox,China
RmlnaHRlck5vZGU6MjM5ODE=,23981,yorgan-decastro-23981,Yorgan Decastro,The Mad Titan,1987-12-20,180.0,74.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjMx,231,joe-jordan-231,Joe Jordan,Porkchop,1978-07-28,168.0,67.0,,,,United States
RmlnaHRlck5vZGU6MjMxNDk=,23149,joshua-fremd-23149,Joshua Fremd,The Big Yinz,1994-01-15,193.0,76.5,,Striker,Orthodox,"Connellsville, Pennsylvania"
RmlnaHRlck5vZGU6MjMxNTM=,23153,michael-trizano-23153,Michael Trizano,The Lone Wolf,1991-12-31,180.0,71.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjMxOTA=,23190,tucker-lutz-23190,Tucker Lutz,Top Gun,1994-07-12,170.0,71.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjMy,232,joe-stevenson-232,Joe Stevenson,Daddy,1982-06-15,171.0,70.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MjMzNDQ=,23344,kleydson-rodrigues-23344,Kleydson Rodrigues,K.R.,1995-10-22,168.0,67.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjQ0Mjk=,24429,brendan-marotte-24429,Brendan Marotte,The Kid,1997-01-13,178.0,72.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjQ0MzE=,24431,brogan-walker-24431,Brogan Walker,Killer Bee,1988-08-02,163.0,67.0,,Striker,Southpaw,California
RmlnaHRlck5vZGU6MjQ0MzI=,24432,fabio-cherant-24432,Fabio Cherant,Water Buffalo,1994-11-25,185.0,74.0,,Striker / Grappler,Southpaw,United States
RmlnaHRlck5vZGU6MjQ0NDA=,24440,roosevelt-roberts-24440,Roosevelt Roberts,GoGetta,1994-02-11,185.0,73.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjQ2MDM=,24603,rodrigo-vargas-24603,Rodrigo Vargas,Kazula,1985-08-15,170.2,71.0,,Striker,Southpaw,Mexico
RmlnaHRlck5vZGU6MjQ2MTE=,24611,hector-aldana-24611,Hector Aldana,El Charro,1988-08-17,175.0,72.5,,,,Mexico
RmlnaHRlck5vZGU6MjQ2NDU=,24645,victor-hugo-silva-24645,Victor Hugo Silva,Striker,1992-11-22,170.2,71.5,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjQ3NDg=,24748,andre-ewell-24748,Andre Ewell,Afro Monkey,1988-01-21,180.3,76.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MjQ3NjQ=,24764,kai-kamaka-iii-24764,Kai Kamaka III,Da Fighting Hawaiian,1995-01-05,170.0,69.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjQ4OTE=,24891,hailey-cowan-24891,Hailey Cowan,All Hail,1992-02-12,174.0,70.5,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MjQ4OTc=,24897,khadis-ibragimov-24897,Khadis Ibragimov,,1995-05-21,190.0,78.5,,Striker,Orthodox,St.Petersburg
RmlnaHRlck5vZGU6MjQ5NTk=,24959,chelsea-chandler-24959,Chelsea Chandler,,,173.0,69.0,,Grappler,Southpaw,United States
RmlnaHRlck5vZGU6MjQwNTE=,24051,mohammad-yahya-24051,Mohammad Yahya,The UAE Warrior,,175.0,73.0,,,,United Arab Emirates
RmlnaHRlck5vZGU6MjQwNTM=,24053,shana-dobson-24053,Shana Dobson,Danger,1989-03-30,168.0,69.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjQxNDk=,24149,lerone-murphy-24149,Lerone Murphy,The Miracle,1991-07-22,178.0,73.5,,Striker,Orthodox,England
RmlnaHRlck5vZGU6MjQxNTU=,24155,michel-batista-24155,Michel Batista,,1984-04-20,190.5,80.5,,,,United States
RmlnaHRlck5vZGU6MjQxODQ=,24184,suman-mokhtarian-24184,Suman Mokhtarian,,1992-06-13,177.8,67.0,,,,Australia
RmlnaHRlck5vZGU6MjQy,242,jordan-rinaldi-242,Jordan Rinaldi,All Day,1987-09-25,178.0,72.0,40.0,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjQyOTQ=,24294,morgan-charriere-24294,Morgan Charriere,luffy,1995-10-26,170.0,69.0,,Striker,Orthodox,France
RmlnaHRlck5vZGU6MjQyOTY=,24296,william-gomis-24296,William Gomis,The Punisher,1997-06-13,183.0,74.0,,Striker,Southpaw,France
RmlnaHRlck5vZGU6MjQzMDc=,24307,darko-stosic-24307,Darko Stosic,The Hammer,1992-02-09,182.9,76.0,,Striker,Southpaw,Serbia
RmlnaHRlck5vZGU6MjQzNTg=,24358,greg-hardy-24358,Greg Hardy,The Prince of War,1988-07-28,195.6,80.5,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjQzNjI=,24362,jordan-wright-24362,Jordan Wright,The Beverly Hills Ninja,1991-10-07,185.4,77.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjQzNjY=,24366,loma-lookboonmee-24366,Loma Lookboonmee,Loma Lookboonmee,1996-01-18,155.0,62.0,,Striker,Orthodox,Thailand
RmlnaHRlck5vZGU6MjQzNzM=,24373,mario-bautista-24373,Mario Bautista,,1993-07-01,175.0,69.0,,Striker / BJJ Grappler,Switch,United States
RmlnaHRlck5vZGU6MjQzOA==,2438,leandro-issa-2438,Leandro Issa,Brodinho,1983-09-19,170.2,69.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjU0,254,justin-mccully-254,Justin McCully,The Insane One,1976-02-18,188.0,72.8,,,Orthodox,United States
RmlnaHRlck5vZGU6MjU0MQ==,2541,sarah-moras-2541,Sarah Moras,Cheesecake,1988-04-30,170.0,67.0,,Striker / Bjj Grappler,Orthodox,Canada
RmlnaHRlck5vZGU6MjU0MTg=,25418,natan-levy-25418,Natan Levy,Lethal,1991-09-30,175.0,72.0,,Well Rounded,Southpaw,"Herzliya, Israel"
RmlnaHRlck5vZGU6MjU0MzU=,25435,cory-mckenna-25435,Cory McKenna,The Hobbit,1999-07-11,160.0,58.5,,Striker / Wrestler,Orthodox,England
RmlnaHRlck5vZGU6MjU0NA==,2544,rose-namajunas-2544,Rose Namajunas,Thug,1992-06-29,165.1,65.0,39.0,Striker / Bjj Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjU0NDY=,25446,brendson-ribeiro-25446,Brendson Ribeiro,Touro,1996-08-09,190.5,81.0,,BJJ Grappler,Orthodox,"Marituba, Para, Brazil"
RmlnaHRlck5vZGU6MjU0Nw==,2547,raquel-pennington-2547,Raquel Pennington,Rocky,1988-09-05,170.2,69.0,37.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjU0ODc=,25487,hyder-amil-25487,Hyder Amil,The Hurricane,1990-05-28,173.0,71.0,,Striker,Southpaw,"San Rafael, California"
RmlnaHRlck5vZGU6MjU1,255,justine-kish-255,Justine Kish,The Machine,1988-04-13,166.0,64.0,36.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjU1Mzc=,25537,jair-rozenstruik-25537,Jair Rozenstruik,Bigi Boy,1988-03-17,188.0,78.0,,Striker,Orthodox,Holland
RmlnaHRlck5vZGU6MjU1NTQ=,25554,ilia-topuria-25554,Ilia Topuria,El Matador,1997-01-21,170.0,69.0,,Grappler,Orthodox,Spain
RmlnaHRlck5vZGU6MjU1NjE=,25561,luana-carolina-25561,Luana Carolina,Dread,1993-06-11,170.0,69.0,,Striker,Southpaw,Brazil
RmlnaHRlck5vZGU6MjU2,256,kamaru-usman-256,Kamaru Usman,Marty,1988-05-11,183.0,76.0,41.0,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjU2MQ==,2561,lauren-murphy-2561,Lauren Murphy,All-In,1983-07-27,172.7,68.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjU2Mg==,2562,tecia-torres-2562,Tecia Torres,The Tiny Tornado,1989-08-16,155.0,61.0,35.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjU2MjQ=,25624,macy-chiasson-25624,Macy Chiasson,,1991-07-27,175.0,72.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjU2Mw==,2563,paige-vanzant-2563,Paige VanZant,12 Gauge,1994-03-26,158.0,65.0,37.0,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjU2NQ==,2565,michelle-waterson-2565,Michelle Waterson,Karate Hottie,1986-01-06,160.0,62.0,35.0,Striker / Bjj Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjU3OQ==,2579,angela-magana-2579,Angela Magana,,1983-08-02,163.0,66.0,,,,United States
RmlnaHRlck5vZGU6MjU4MQ==,2581,anthony-christodoulou-2581,Anthony Christodoulou,Tony,1987-07-30,175.3,,,,,United States
RmlnaHRlck5vZGU6MjU4NTU=,25855,kyle-daukaus-25855,Kyle Daukaus,The D'Arce Knight,1993-02-27,185.4,76.0,,Striker / BJJ Grappler,Southpaw,United States
RmlnaHRlck5vZGU6MjU4NzQ=,25874,austin-hubbard-25874,Austin Hubbard,Thud,1991-12-22,178.0,72.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjU4Nzg=,25878,cole-williams-25878,Cole Williams,,1983-12-15,182.9,73.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjU5NDk=,25949,charles-radtke-25949,Charles Radtke,Chuck Buffalo,1990-07-09,177.8,72.0,,Striker / Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjU=,25,brian-cobb-25,Brian Cobb,The Bandit,1980-09-03,180.0,72.0,,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjUw,250,julian-marquez-250,Julian Marquez,The Cuban Missile Crisis,1990-05-08,182.9,72.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MjUwMQ==,2501,shayna-baszler-2501,Shayna Baszler,The Queen of Spades,1980-08-08,170.0,67.5,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MjUwNDE=,25041,claudio-ribeiro-25041,Claudio Ribeiro,,1992-07-17,182.9,77.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjUwNQ==,2505,joanne-wood-2505,Joanne Wood,JoJo,1986-12-23,167.6,65.0,38.0,Striker,Orthodox,Scotland
RmlnaHRlck5vZGU6MjUwNjI=,25062,cheyanne-buys-25062,Cheyanne Buys,The Warrior Princess,1995-06-25,163.0,63.5,,Well Rounded,Orthodox,"Saint Petersburg, Florida"
RmlnaHRlck5vZGU6MjUwNzM=,25073,rodolfo-vieira-25073,Rodolfo Vieira,The Black Belt Hunter,1989-09-25,185.0,74.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjUwOA==,2508,alex-chambers-2508,Alex Chambers,Astro Girl,1978-10-28,160.0,64.0,,,,Australia
RmlnaHRlck5vZGU6MjUwODc=,25087,lauren-mueller-25087,Lauren Mueller,Princess Tiger,1991-11-15,165.1,67.0,,,,United States
RmlnaHRlck5vZGU6MjUwODk=,25089,puja-tomar-25089,Puja Tomar,The Cyclone,,152.0,59.0,,,,India
RmlnaHRlck5vZGU6MjUx,251,justin-lawrence-251,Justin Lawrence,The American Kid,1990-05-15,173.0,69.0,,Striker,Orthodox,"Pacific, Missouri, United States"
RmlnaHRlck5vZGU6MjUxNw==,2517,jodie-esquibel-2517,Jodie Esquibel,,1986-05-07,154.9,62.0,,,,United States
RmlnaHRlck5vZGU6MjUxOQ==,2519,claudia-gadelha-2519,Claudia Gadelha,Claudinha,1988-12-07,160.0,63.0,32.0,Well Rounded,Orthodox,Brazil
RmlnaHRlck5vZGU6MjUy,252,justin-frazier-252,Justin Frazier,The Grizzly Bear,1989-06-15,183.0,,,,,United States
RmlnaHRlck5vZGU6MjUyMw==,2523,barb-honchak-2523,Barb Honchak,Little Warrior,1979-08-30,163.0,,,,,United States
RmlnaHRlck5vZGU6MjUyNQ==,2525,mizuki-inoue-2525,Mizuki Inoue,,1994-08-19,162.6,64.0,,Striker,Orthodox,Japan
RmlnaHRlck5vZGU6MjUyNg==,2526,cristiane-justino-2526,Cristiane Justino,Cyborg,1985-07-09,172.7,69.0,39.0,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MjUyNjU=,25265,kay-hansen-25265,Kay Hansen,,1999-08-14,160.0,63.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MjUyNw==,2527,emily-kagen-2527,Emily Kagen,Emily Kagan,1981-07-14,161.0,,,,,United States
RmlnaHRlck5vZGU6MjUzMA==,2530,juliana-lima-2530,Juliana Lima,Ju Thai,1982-03-15,170.0,65.0,39.0,Striker / Bjj Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjUzMg==,2532,jennifer-maia-2532,Jennifer Maia,,1988-10-06,162.6,64.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MjY0,264,kevin-croom-264,Kevin Croom,The Kremlin,1987-07-15,180.3,73.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MjY0Nw==,2647,dhiego-lima-2647,Dhiego Lima,,1990-01-31,183.0,77.0,,Striker,Orthodox,Brazil
