id,name,date,location,is_ufc_event,event_order
3c6976f8182d9527,UFC 288: Sterling vs. Cejudo,2023-05-06,"Newark, New Jersey, USA",1,646.0
901cddcbfa079097,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,"Charlotte, North Carolina, USA",1,647.0
6f812143641ceff8,UFC Fight Night: Dern vs. Hill,2023-05-20,"Las Vegas, Nevada, USA",1,648.0
23459ee7e373b98f,Road to UFC 2.1 + 2.2,2023-05-27,"Shanghai, Hebei, China",0,
53bb0d40905b87c0,Road to UFC 2.3 + 2.4,2023-05-28,"Shanghai, Hebei, China",0,
7abe471b61725980,UFC Fight Night: Kara-France vs. Albazi,2023-06-03,"Las Vegas, Nevada, USA",1,649.0
b6c6d1731ff00eeb,UFC 289: Nunes vs. Aldana,2023-06-10,"Vancouver, British Columbia, Canada",1,650.0
b9415726dc3ec526,UFC Fight Night: Vettori vs. Cannonier,2023-06-17,"Las Vegas, Nevada, USA",1,651.0
a780d16cf7eed44d,UFC Fight Night: Emmett vs. Topuria,2023-06-24,"Jacksonville, Florida, USA",1,652.0
e9e1acc96536bb4f,UFC Fight Night: Strickland vs. Magomedov,2023-07-01,"Las Vegas, Nevada, USA",1,653.0
6085ceb59087514b,UFC 290: Volkanovski vs. Rodriguez,2023-07-08,"Las Vegas, Nevada, USA",1,654.0
c9885b1b7c7055a0,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,"Las Vegas, Nevada, USA",1,655.0
1174782eacde9b0c,UFC Fight Night: Aspinall vs. Tybura,2023-07-22,"London, England, United Kingdom",1,656.0
ccd58ff71e260ed5,UFC 291: Poirier vs. Gaethje 2,2023-07-29,"Salt Lake City, Utah, USA",1,657.0
6f81b6de2557739a,UFC Fight Night: Sandhagen vs. Font,2023-08-05,"Nashville, Tennessee, USA",1,658.0
cac08b8685387ca5,DWCS 7.1,2023-08-08,"Las Vegas, Nevada, USA",0,
d2fa318f34d0aadc,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,"Las Vegas, Nevada, USA",1,659.0
7691a80e6ca3e55b,DWCS 7.2,2023-08-15,"Las Vegas, Nevada, USA",0,
2719f300b0439039,UFC 292: Sterling vs. O'Malley,2023-08-19,"Boston, Massachusetts, USA",1,660.0
e78f601035d677f2,DWCS 7.3,2023-08-22,"Las Vegas, Nevada, USA",0,
89a407032911e27e,UFC Fight Night: Holloway vs. The Korean Zombie,2023-08-26,"Kallang, Singapore",1,661.0
ba280572acfba13f,Road to UFC 2.5 + 2.6,2023-08-27,"Kallang, Singapore",0,
013da757877044a2,DWCS 7.4,2023-08-29,"Las Vegas, Nevada, USA",0,
ef61d9f5176b3200,UFC Fight Night: Gane vs. Spivac,2023-09-02,"Paris, Ile-de-France, France",1,662.0
9141bb39310773c7,DWCS 7.5,2023-09-05,"Las Vegas, Nevada, USA",0,
ece280745f8727b8,UFC 293: Adesanya vs. Strickland,2023-09-09,"Sydney, New South Wales, Australia",1,663.0
14e797332ea32cdb,DWCS 7.6,2023-09-12,"Las Vegas, Nevada, USA",0,
8fa2b06572365321,UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,"Las Vegas, Nevada, USA",1,664.0
a36a14985a57a1c6,DWCS 7.7,2023-09-19,"Las Vegas, Nevada, USA",0,
c945adc22c2bfe8f,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,"Las Vegas, Nevada, USA",1,665.0
a0c139b34f11421a,DWCS 7.8,2023-09-26,"Las Vegas, Nevada, USA",0,
cbd5d3cdd862e90e,DWCS 7.9,2023-10-03,"Las Vegas, Nevada, USA",0,
c8a49ff2acb6f3c5,UFC Fight Night: Dawson vs. Green,2023-10-07,"Las Vegas, Nevada, USA",1,666.0
35faad160d346839,DWCS 7.10,2023-10-10,"Las Vegas, Nevada, USA",0,
f3a078277b3b8ff4,UFC Fight Night: Yusuff vs. Barboza,2023-10-14,"Las Vegas, Nevada, USA",1,667.0
13a0fb8fbdafb54f,UFC 294: Makhachev vs. Volkanovski 2,2023-10-21,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,668.0
7c4ec656d8fcb867,UFC Fight Night: Almeida vs. Lewis,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",1,669.0
5a558ba1ff5e9121,UFC 295: Prochazka vs. Pereira,2023-11-11,"New York City, New York, USA",1,670.0
3feed7d02711d8b7,UFC Fight Night: Allen vs. Craig,2023-11-18,"Las Vegas, Nevada, USA",1,671.0
53e4e21f4c688801,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02,"Austin, Texas, USA",1,672.0
5ef0088c1b19beeb,UFC Fight Night: Song vs. Gutierrez,2023-12-09,"Las Vegas, Nevada, USA",1,673.0
a8e8587a06e73c87,UFC 296: Edwards vs. Covington,2023-12-16,"Las Vegas, Nevada, USA",1,674.0
010986ee359fb863,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,"Las Vegas, Nevada, USA",1,675.0
bd85ca0bb4f26cfc,UFC 297: Strickland vs. Du Plessis,2024-01-20,"Toronto, Ontario, Canada",1,676.0
cce79e827569f26e,UFC Fight Night: Dolidze vs. Imavov,2024-02-03,"Las Vegas, Nevada, USA",1,677.0
634bb0de2eb043b4,Road to UFC 2.7,2024-02-03,"Las Vegas, Nevada, USA",0,
eaea0fc7b76525a8,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,"Las Vegas, Nevada, USA",1,678.0
dab0e6cb8c932162,UFC 298: Volkanovski vs. Topuria,2024-02-17,"Anaheim, California, USA",1,679.0
902ab9197b83d0db,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,"Mexico City, Distrito Federal, Mexico",1,680.0
e4a9dbade7c7e1a7,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",1,681.0
a9df5ae20a97b090,UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",1,682.0
c398235fcaf8d71d,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",1,683.0
79ff6545b0abc685,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,"Las Vegas, Nevada, USA",1,684.0
dba230fe33011201,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,"Atlantic City, New Jersey, USA",1,685.0
899eaba48fa864a6,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,"Las Vegas, Nevada, USA",1,686.0
6750e338922a099d,UFC 300: Pereira vs. Hill,2024-04-13,"Las Vegas, Nevada, USA",1,687.0
a16ce18149021139,UFC Fight Night: Nicolau vs. Perez,2024-04-27,"Las Vegas, Nevada, USA",1,688.0
981ab7a0576f76a0,UFC 301: Pantoja vs. Erceg,2024-05-04,"Rio de Janeiro, Rio de Janeiro, Brazil",1,689.0
5dfe71ade71f3a4b,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,"St. Louis, Missouri, USA",1,690.0
46baf0f57edfa4df,UFC Fight Night: Barboza vs. Murphy,2024-05-18,"Las Vegas, Nevada, USA",1,691.0
920632ca1b78fae5,Road to UFC 3.1 + 3.2,2024-05-18,"Shanghai, Hebei, China",0,
97f3692d5444a80a,Road to UFC 3.3 + 3.4,2024-05-19,"Shanghai, Hebei, China",0,
6e4acc2c115215b5,UFC 302: Makhachev vs. Poirier,2024-06-01,"Newark, New Jersey, USA",1,692.0
cba3a2dfbc06ce79,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,"Louisville, Kentucky, USA",1,693.0
9c5828c6fd9dc948,UFC Fight Night: Perez vs. Taira,2024-06-15,"Las Vegas, Nevada, USA",1,694.0
b12a1d19ee383b7c,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,"Riyadh, Riyadh, Saudi Arabia",1,695.0
f3743d8ef5dde970,UFC 303: Pereira vs. Prochazka 2,2024-06-29,"Las Vegas, Nevada, USA",1,696.0
66e0a70352fef46a,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,"Denver, Colorado, USA",1,697.0
c11036da9162cb5f,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,"Las Vegas, Nevada, USA",1,698.0
026b4f7049085842,UFC 304: Edwards vs. Muhammad 2,2024-07-27,"Manchester, England, United Kingdom",1,699.0
fe435e440b5de0ff,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,700.0
2c733e059462c1dc,UFC Fight Night: Tybura vs. Spivac 2,2024-08-10,"Las Vegas, Nevada, USA",1,701.0
fe67cd6423f7a8ad,DWCS 8.1,2024-08-13,"Las Vegas, Nevada, USA",0,
32ba186f4b0e3267,UFC 305: Du Plessis vs. Adesanya,2024-08-17,"Perth, Western Australia, Australia",1,702.0
27b1a406ac171b19,DWCS 8.2,2024-08-20,"Las Vegas, Nevada, USA",0,
b9aa7d230865b5fe,Road to UFC 3.5 + 3.6,2024-08-23,"Las Vegas, Nevada, USA",0,
be8ad887e4d674b0,UFC Fight Night: Cannonier vs. Borralho,2024-08-24,"Las Vegas, Nevada, USA",1,703.0
7df4d3c38792b083,DWCS 8.3,2024-08-27,"Las Vegas, Nevada, USA",0,
ee0b69e307c857e5,UFC Fight Night: Burns vs. Brady,2024-09-07,"Las Vegas, Nevada, USA",1,704.0
c0a93b52096b7682,DWCS 8.5,2024-09-10,"Las Vegas, Nevada, USA",0,
0c01568b1ac77bff,UFC 306: Riyadh Season Noche UFC,2024-09-14,"Las Vegas, Nevada, USA",1,705.0
eb6edce3028f05c0,DWCS 8.6,2024-09-17,"Las Vegas, Nevada, USA",0,
f117c3e8c1aa7b9e,DWCS 8.7,2024-09-24,"Las Vegas, Nevada, USA",0,
079488710f012779,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,"Paris, Ile-de-France, France",1,706.0
7613773461b276f4,DWCS 8.8,2024-10-01,"Las Vegas, Nevada, USA",0,
eee8efec7b951d84,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,"Salt Lake City, Utah, USA",1,707.0
5bdcbd8dd681a257,UFC Fight Night: Royval vs. Taira,2024-10-12,"Las Vegas, Nevada, USA",1,708.0
feeae92f951f49a9,DWCS 8.10,2024-10-15,"Las Vegas, Nevada, USA",0,
6a0047ac8c99fece,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,"Las Vegas, Nevada, USA",1,709.0
221b2a3070c7ce3e,UFC 308: Topuria vs. Holloway,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",1,710.0
3ab0df1ddd5f1dc2,UFC Fight Night: Moreno vs. Albazi,2024-11-02,"Edmonton, Alberta, Canada",1,711.0
585f9ffdb0cd0466,UFC Fight Night: Magny vs. Prates,2024-11-09,"Las Vegas, Nevada, USA",1,712.0
daff32bc96d1eabf,UFC 309: Jones vs. Miocic,2024-11-16,"New York City, New York, USA",1,713.0
e955046551f8c7dd,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,"Macau, China",1,714.0
ad23903ef3af7406,UFC 310: Pantoja vs. Asakura,2024-12-07,"Las Vegas, Nevada, USA",1,715.0
72c9c2eadfc3277e,UFC Fight Night: Covington vs. Buckley,2024-12-14,"Tampa, Florida, USA",1,716.0
