id,name,nickname,height_inches,reach_inches,stance,date_of_birth
c15fa95b9a12fde4,Junior Tafa,The Juggernaut,75.0,75.0,Orthodox,1996-09-21
c1684f00c626f4c0,Mark Schultz,,69.0,,Orthodox,
c169545ab0825f44,Geane Herrera,La Pulga,65.0,66.0,Orthodox,1990-05-27
c17041f1bb5768d8,Alex White,The Spartan,72.0,71.0,Southpaw,1988-10-22
c1a5d3843596df92,Thiago Perpetuo,Bodao,70.0,,Orthodox,1987-12-14
c1e4ae143cce7398,Aurelijus Kerpe,,,,Orthodox,
c1ea9d56cd953586,Emily Kagan,,63.0,,,1981-07-14
c21a036b4e012f1c,John Makdessi,The Bull,68.0,68.0,Orthodox,1985-05-03
c21f26bbde777573,Johnny Walker,,78.0,82.0,Orthodox,1992-03-30
c2299ec916bc7c56,Benoit Saint Denis,God of War,71.0,73.0,Southpaw,1995-12-18
c23e3d4875340d8d,Zhang Tiequan,The Wolf,68.0,69.0,Orthodox,1978-07-25
c24b1db4b809d41b,Renato Verissimo,Charuto,73.0,,Orthodox,1973-08-03
c268b2cfebccf652,John Lineker,Hands of Stone,63.0,67.0,Orthodox,1990-06-12
c278e8843b8abfec,Charon Spain,,69.0,,,1988-03-11
c295de4e10acd4c9,Isaac Vallie-Flagg,,68.0,70.0,Orthodox,1978-04-08
c2a670b22d2e196f,Aleksa Camur,,73.0,74.0,Orthodox,1995-09-25
c2a7623f398d9bd7,David Dodd,,74.0,,Orthodox,1973-09-22
c2e3e67b5911bfb7,Diego Brandao,DB,67.0,64.0,Orthodox,1987-05-27
c3218c810959d279,Khadis Ibragimov,,75.0,78.0,Orthodox,1995-05-21
c32aeb1a59e6272d,Michael Morales,,72.0,79.0,Orthodox,1999-06-24
c32eab6c2119e989,Jose Barreto,,,,Southpaw,
c32fb8c0f6471a4d,Mirko Filipovic,Cro Cop,74.0,73.0,Southpaw,1974-09-10
c337c3c85b1871e0,Zach Skinner,,66.0,,Orthodox,
c34e5849184b08c3,Yasuhiro Urushitani,,65.0,,Southpaw,1976-09-08
c36e1f4fa755ffb4,Antony Rea,Wild Thing,72.0,,Orthodox,1976-07-15
c398235fcaf8d71d,Kelly Kobold,Blood Red,66.0,,Orthodox,1983-02-25
c3ac8d0da7b05772,Josh Bennett,,76.0,,Orthodox,
c3bd649a9194e50c,Jeremy Larsen,,70.0,70.0,Orthodox,1984-05-18
c3c23c99477c041b,Frank Hamaker,,,,,
c3c38c86f5ab9b5c,Jesse Fujarczyk,The Ronin,76.0,,Southpaw,1983-01-28
c3dd69333eb8085a,Olivier Murad,Warrior of God,70.0,72.0,Southpaw,1993-12-21
c3ded6f7155f9ea4,Alex Da Silva,Leko,68.0,73.0,Orthodox,1996-02-04
c3e2eca94b2320bc,Katsuaki Furuki,,72.0,,,1980-11-10
c3ea8deeba00462b,Pete Spratt,The Secret Weapon,69.0,,Orthodox,1971-01-09
c3f6db17cea09ca7,Danilo Belluardo,Caterpillar,72.0,74.0,Southpaw,1994-07-21
c41d426cc7326d1b,Yan Xiaonan,,65.0,63.0,Orthodox,1989-06-16
c44acf87e376c62b,Todd Gouwenberg,,73.0,,Orthodox,1974-09-25
c451d67c09c55418,Chan Sung Jung,The Korean Zombie,67.0,72.0,Orthodox,1987-03-17
c4731f43693b96b8,Rodolfo Rubio Perez,Fito,65.0,,Orthodox,1987-01-29
c47df9303d318c67,Clay Guida,The Carpenter,67.0,70.0,Orthodox,1981-12-08
c482c8605455a213,Junior Albini,Baby,75.0,74.0,Orthodox,1991-03-15
c487223b0289bda9,Hector Aldana,,71.0,72.0,Orthodox,1988-08-17
c4af2feb4b58bc3b,Kazuki Tokudome,,71.0,73.0,Southpaw,1987-03-04
c4b6099f0d25f75e,Jared Rollins,J-Roc,69.0,,Orthodox,1977-01-26
c4b81cdecd5d6abe,Gerald Harris,,71.0,77.0,Southpaw,1979-11-19
c4b9296214f4c09c,Jason Von Flue,Live Wire,72.0,,Orthodox,1975-08-01
c4c4c7dd26c15d91,Brian Warren,Mr. Unbreakable,72.0,,Orthodox,
c4d039123e62f6a9,Dennis Buzukja,The Great,69.0,70.0,Switch,1997-10-01
c4fe2e9a06ea5bcb,Ben Alloway,Blanco,71.0,76.0,Orthodox,1981-02-19
c50ea21fe9ef478d,Yohan Banks,,,,,
c549573c0df4d676,Maki Pitolo,Coconut Bombz,70.0,75.0,Orthodox,1990-11-24
c575ab451e3c5b1d,Mickael Lebout,Ragnar,71.0,73.0,Orthodox,1987-08-16
c58f51dedb310998,Michael Chiesa,Maverick,73.0,75.0,Southpaw,1987-12-07
c5a126ace82a6025,Anthony Birchak,El Toro,68.0,69.0,Orthodox,1986-05-16
c5af5750e8bae4f0,Kyle Bochniak,Killer B,67.0,70.0,Orthodox,1987-02-05
c5ccd878231c5407,Ramon Taveras,The Savage,68.0,70.0,Southpaw,1994-01-09
c5ec23983dc2d8f4,Taylor Roberts,,71.0,,,
c61b49cec6abd6b9,Rico Altamirano,,70.0,,,
c61f66d8c3fd5f07,Tony Petarra,,71.0,,Orthodox,
c62fbc117d57b943,Tai Tuivasa,Bam Bam,74.0,75.0,Southpaw,1993-03-16
c6668eeb261588d3,Trey Houston,,71.0,,,
c670aa48827d6be6,Dan Severn,The Beast,74.0,,Southpaw,1958-06-08
c68c68efaa5ca6ef,Chidi Njokuani,Bang Bang,75.0,80.0,Orthodox,1988-12-31
c6a33ff198aaaeeb,Stephan Bonnar,The American Psycho,76.0,79.0,Orthodox,1977-04-04
c6aee362c7a7d482,Randy Brown,Rudeboy,75.0,78.0,Orthodox,1990-07-08
c6becb722706c7d8,Iouri Kotchkine,,74.0,,Orthodox,
c6d8ae3b016d5ad5,Joe Veres,,67.0,,Orthodox,1977-11-09
c6da1c24fe473418,Julian Sanchez,,75.0,,Orthodox,
c6e6926a81adcd00,Adriano Santos,,,,,
c7011de4765d2497,Paul Bradley,The Gentleman,69.0,,Orthodox,1983-06-13
c727c7d31c50c4cf,Anthony Hamilton,Freight Train,77.0,76.0,Orthodox,1980-04-14
c730a0be691dc081,Jared Gooden,NiteTrain,72.0,77.0,Orthodox,1993-12-05
c739c2995a275314,Yanal Ashmouz,Red Fox,69.0,69.0,Orthodox,1995-03-31
c742287ed86a09bc,Jessica Penne,,65.0,67.0,Orthodox,1983-01-30
c75b99887c8c3f5a,Keith Rockel,Rock,72.0,,Orthodox,
c76ceda100ac0fad,Daiki Hata,DJ Taiki,66.0,,Orthodox,1982-08-24
c76ec2bc3a57666a,Mitch Clarke,Danger Zone,70.0,73.0,Orthodox,1985-11-24
c77a953488e5607d,Vinc Pichel,From Hell,70.0,72.0,Orthodox,1982-11-23
c788481ae19e798d,Mayana Kellem,,65.0,,Orthodox,1981-07-07
c7ac79839e86ce33,Taiei Kin,,71.0,,Orthodox,1970-07-08
c7be22a47a58365a,Christina Marks,,67.0,69.0,Orthodox,1985-11-08
c7c39e2fb70248b3,Chad Anheliger,The Monster,66.0,64.0,Orthodox,1986-12-01
c7d297714d9ab1a4,Marion Reneau,The Belizean Bruiser,66.0,68.0,Orthodox,1977-06-20
c7d7fda69ec410d3,Kamuela Kirk,The Jawaiian,70.0,75.0,Switch,1994-04-13
c7e9d15cfce52f1d,Tim Lajcik,The Bohemian,73.0,,Orthodox,1965-06-21
c80095f6092271a7,Tim Boetsch,The Barbarian,72.0,74.0,Orthodox,1981-01-28
c8097968da5e5f13,Chris Wade,,70.0,70.0,Orthodox,1987-09-30
c8136ab8aa32c974,Kalib Starnes,,75.0,74.0,Orthodox,1975-01-06
c814b4c899793af6,Rafael Fiziev,Ataman,68.0,71.0,Switch,1993-03-05
c849740a3ff51931,TJ Dillashaw,,66.0,67.0,Orthodox,1986-02-07
c8661e204c66f325,Mike Davis,,,,,
c878270af633eb11,Jordan Wright,The Beverly Hills Ninja,74.0,77.0,Orthodox,1991-10-07
c879d8620261b1a3,Rickson Zenidim,The King,67.0,67.0,Orthodox,1999-02-17
c8a49ff2acb6f3c5,Satoshi Ishii,,71.0,,Orthodox,1986-12-19
c8cca8f3de5be4b4,Jorge Patino,Macaco,68.0,,Orthodox,1973-08-05
c8d46028907bcece,Eduardo Torres Caut,Cyborg,67.0,70.0,Orthodox,1995-04-26
c912f676692c353a,Jimmy Ambriz,The Titan,74.0,,Southpaw,1970-01-26
c933d423ebdbbbdb,John Matua,,74.0,,Orthodox,
c940b42df95bbd28,Feng Xiaocan,,67.0,66.0,Southpaw,2001-12-27
c945adc22c2bfe8f,Brad Pickett,One Punch,66.0,68.0,Orthodox,1978-09-24
c9587d81e1d33925,Jerome Rivera,Renegade,70.0,72.0,Southpaw,1995-04-22
c95fbc085e17a532,Akitoshi Tamura,The Ironman,69.0,70.0,Orthodox,1980-05-31
c96518b7f6881004,Bob Gilstrap,,75.0,,Orthodox,
c96d9178c9ed9e62,Tim Elliott,,67.0,66.0,Southpaw,1986-12-24
c96e2ae6021144a1,Damacio Page,The Angel of Death,66.0,66.0,Orthodox,1982-09-30
c9885b1b7c7055a0,Tomoya Miyashita,,67.0,,Southpaw,
c9a94278df042f46,Alan Baudot,The Black Samourai,75.0,79.0,Orthodox,1988-02-01
c9bbf1a0285a8076,Jeff Cox,The Grinder,70.0,,Orthodox,1968-08-02
c9cf753cfdf77fc2,Marcin Tybura,Tybur,75.0,78.0,Orthodox,1985-11-09
c9f6385af6df66d7,Papy Abedi,Makambo,71.0,,Southpaw,1978-06-30
ca28cdf526d6b6e9,Nurullo Aliev,Tajik Eagle,70.0,72.0,Orthodox,2000-12-08
ca2efc9d7d523c43,Shawn Jordan,The Savage,72.0,75.0,Southpaw,1984-10-21
ca36633b80be4a78,Kaynan Kruschewsky,Bahia,72.0,73.0,Orthodox,1991-04-04
ca43de99b07b6b40,Josh Fremd,,76.0,76.0,Orthodox,1994-01-15
ca743f96dd2063d5,Tiffany Masters,Rainbow Renegade,63.0,65.0,Orthodox,1994-07-31
ca8da445dfa82d56,Jason Jackson,Jah-Son,73.0,78.0,Orthodox,1990-10-30
ca936c67687789e9,Nik Theotikos,,,,Orthodox,
cac08b8685387ca5,James McSweeney,The Hammer,76.0,77.0,Switch,1980-10-24
caced97768818230,Matt Skelton,,75.0,,Orthodox,1967-01-23
cad24459b28592ca,Eryk Anders,Ya Boi,73.0,75.0,Southpaw,1987-04-21
cb139171ed1b69fe,Kenny Florian,KenFlo,70.0,74.0,Southpaw,1976-05-26
cb1b4d237b0079e6,Abongo Humphrey,,71.0,,Orthodox,
cb46dface0e28a2c,Jorge Rivera,El Conquistador,73.0,73.0,Orthodox,1972-02-28
cb52f9490c2dc069,Sean O'Connell,The Real OC,73.0,74.0,Orthodox,1983-09-02
cb6783c39c01d896,Tiki Ghosn,,70.0,,Orthodox,1977-02-09
cb696ebfb6598724,Aljamain Sterling,Funk Master,67.0,71.0,Orthodox,1989-07-31
cb7ee07982de2a28,Danny Sabatello,Italian Gangster,70.0,71.0,Orthodox,1993-03-31
cba3a2dfbc06ce79,Ray Routh,,68.0,,Orthodox,
cbb682f5fcc44bfc,Anthony Pettis,Showtime,70.0,72.0,Orthodox,1987-01-27
cbc071cb20ea59c7,Bibiano Fernandes,,67.0,,Orthodox,1980-03-30
cbd022eaf2ac546a,Ronald Carillo,,,,,
cbd3e590a85b18c5,Mirsad Bektic,,68.0,70.0,Orthodox,1991-02-16
cbd5d3cdd862e90e,Rory MacDonald,Red King,72.0,76.0,Orthodox,1989-07-22
cbd6f1abf955e628,Dave Herman,,76.0,77.0,Orthodox,1984-10-03
cbe79765d44bd172,Alvin Robinson,,69.0,68.0,Southpaw,1982-07-16
cbf1c7ba5408a66f,Salim Touahri,Grizzly,70.0,72.0,Orthodox,1989-09-28
cbf5e6f231b55443,Yair Rodriguez,El Pantera,71.0,71.0,Orthodox,1992-10-06
cbf69fa846c7e3ee,Carlos Zevallos,,72.0,,Orthodox,
cbf94e4c4af4ff6d,Nate Loughran,,74.0,,Orthodox,1980-07-28
cbfd1d34356a004c,Jeff Monson,The Snowman,69.0,74.0,Orthodox,1971-01-18
cc18abc046b382c9,Aaron Trujillo,,65.0,,,
cc1a8b4b38b92c6d,Montel Jackson,Quik,70.0,75.0,Southpaw,1992-04-24
cc2ad11b1f9d818b,Drew Dimanlig,,,,,
cc2fcae2c0dc501d,Yibugele,Eagle,67.0,69.0,Southpaw,1989-11-13
cc300e9aa3063431,Andre Gusmao,,72.0,,Orthodox,1977-05-19
cc3147b49c7d7d92,Dan Stittgen,The Anvil,73.0,,Orthodox,1980-11-17
cc351e408bbb7d43,Brandon Davis,Killer B,70.0,72.0,Orthodox,1990-05-08
cc3878d1ab41a5fa,Zach Zane,The Hurricane,67.0,69.0,Southpaw,1989-12-14
cc39185f2d7d89e4,Daniel Swain,,69.0,70.0,Orthodox,1991-01-30
cc4e571964b084d4,Tatsuya Saika,Yanbo,72.0,73.0,Orthodox,1990-09-18
cc5834a495d1ea08,Jason Suttie,Nobunaga,72.0,,Orthodox,1973-08-07
cc63a5f0089d8ba9,Victor Madrigal,Periquito,67.0,71.0,Orthodox,1990-08-16
cc6f9d1e89f3449a,Manvel Gamburyan,The Anvil,65.0,67.0,Orthodox,1981-05-08
cc7040fe76f0ef91,Devin Clark,Brown Bear,72.0,75.0,Orthodox,1990-04-12
cc81c92fe2254935,Tom Gallicchio,Da Tank,70.0,,Southpaw,1986-09-23
cc84b68f862b466f,Eddie Yagin,The Filipino Phenom,67.0,,Orthodox,1979-03-23
cc8c623cca88f54f,Mayra Bueno Silva,Sheetara,66.0,66.0,Orthodox,1991-08-22
cc900af167fbedfd,Timothy Johnson,,75.0,77.0,Southpaw,1985-03-13
cc900c6a71ed23f3,Clay Collard,Cassius,71.0,73.0,Orthodox,1993-03-10
cc98d857b148e33a,Leonardo Guimaraes,Leleco,72.0,,Orthodox,1982-04-15
ccba80d4820ef557,Gabe Ruediger,Godzilla,70.0,,Orthodox,1977-08-29
ccd1299e0345e0ce,Melvin Guillard,The Young Assassin,69.0,71.0,Orthodox,1983-03-30
ccd58ff71e260ed5,Keisuke Fujiwara,,66.0,,Switch,
ccdcb20370be62a3,Aaron Jeffery,,74.0,73.0,Orthodox,1992-11-14
ccdd90bd1fc7dab6,Vladimir Matyushenko,The Janitor,72.0,74.0,Orthodox,1971-01-04
cce79e827569f26e,Ronys Torres,,67.0,,Orthodox,1975-08-13
ccf5dc41417e9daf,Juan Espino,El Guapo,75.0,80.0,Orthodox,1980-10-09
cd01f0b768a32475,Jonathan Wilson,Johnny Bravo,74.0,75.0,Southpaw,1987-07-17
cd039ff136d89ded,Jesse Juarez,,73.0,,Orthodox,1981-05-08
cd12227edd3f134b,Keith Wisniewski,The Polish Connection,72.0,,Orthodox,1981-10-25
cd13728ae1151f46,Ion Cutelaba,The Hulk,73.0,75.0,Southpaw,1993-12-14
cd2c4d30c6e13b47,Marina Rodriguez,,66.0,65.0,Orthodox,1987-04-29
cd2e5a390821fb48,TJ Laramie,,66.0,66.0,Orthodox,1997-10-15
cd3d7e37ff2d679c,Ricky Turcios,,69.0,71.0,Orthodox,1993-06-05
cd42bbe8887bba90,Daijiro Matsui,,69.0,,Orthodox,1972-12-05
cd7763bcadb5d4c8,Alan Patrick,Nuguette,71.0,74.0,Southpaw,1983-07-19
cd7bafbeee1f29a0,War Machine,,71.0,,Orthodox,1981-11-30
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,70.0,,,1990-09-15
cda1099995b46cc2,Genaro Valdez,Rayadito,69.0,72.0,Orthodox,1992-01-16
cdadae5363b66eef,Francisco Figueiredo,Sniper,66.0,68.0,Southpaw,1989-10-23
cdb96af67d096b1e,Alex Morono,The Great White,71.0,72.0,Orthodox,1990-08-16
ce039df1994b18f0,Lance Lawrence,,73.0,74.0,Orthodox,1993-06-26
ce175eaafe867d1f,Micheal Gillmore,The Gentleman,71.0,72.0,Orthodox,1987-03-28
ce1e867808ef5fce,Justin Willis,Big Pretty,73.0,78.0,Southpaw,1987-07-19
ce25b4ed82b1811b,Jason Guida,,70.0,,,1977-08-04
ce3b669e39418414,Damion Douglas,,,,,
ce47f49e5c386a9c,Kit Cope,Havoc,72.0,,Orthodox,1977-03-17
ce6065baef021cf3,Ikuhisa Minowa,Minowaman,69.0,,Orthodox,1976-01-12
ce632027bf2a871b,Dalcha Lungiambula,Champion,68.0,76.0,Orthodox,1987-07-31
ce6b5b93a96dd15b,Solomon Renfro,The Black Dragon,69.0,72.0,Switch,1997-02-05
ce783bf73b5131f9,Eugene Jackson,The Wolf,68.0,,Orthodox,1966-09-23
ce7871949b0ed2bf,Alvin Cacdac,,66.0,,Orthodox,
cea51876d8a514a0,Jack Duffy,The Fury,67.0,69.0,Switch,1995-10-02
cecd72feb0d640e3,Coltin Cole,,,,,1989-04-24
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,70.0,,Orthodox,1968-03-09
ceee5dd37253199a,Ryan Diaz,,,,,
cf1a88371c8cb690,Aaron Brink,,75.0,,Orthodox,1974-11-12
cf615eb4b7862c76,Hayder Hassan,Hulk,70.0,,,1982-10-20
cf65d56b0755ed3b,Alan Jouban,Brahma,72.0,73.0,Southpaw,1981-11-25
cf772fb504842dc3,Kiril Sidelnikov,,71.0,,,1988-08-17
cf946e03ba2e7666,Kevin Aguilar,Angel of Death,67.0,73.0,Orthodox,1988-09-07
cf9d24e4bd0cf2ce,Mark Bocek,,68.0,75.0,Orthodox,1981-10-24
cfaf010d5b389c09,Mike Wilkinson,The Warrior,67.0,66.0,Orthodox,1987-09-15
cfb65863d5099327,Thales Leites,,73.0,78.0,Orthodox,1981-09-06
cfbccfed4e4796fe,Kazunari Murakami,,73.0,,Orthodox,1973-11-29
cfc3e7bb44685289,Trey Ogden,Shamurai,71.0,72.0,Orthodox,1989-11-14
cffb87059e645bd1,Denise Gomes,Dee,62.0,63.0,Orthodox,1999-12-30
d008d785f6347dc2,JeongYeong Lee,Korean Tiger,70.0,73.0,Orthodox,1995-11-13
d0147e906106cd2e,Jesse Murray,Hollywood,75.0,78.0,Orthodox,1993-01-26
d023ae89a2a4a41e,Matthew Riddle,Deep Waters,73.0,76.0,Southpaw,1986-01-14
d024ed963e8bf7ea,Damien Brown,Beatdown,70.0,68.0,Orthodox,1984-12-25
d0314416a7f26527,Michael McDonald,Mayday,69.0,70.0,Orthodox,1991-01-15
d05412b513b19621,Guido Cannetti,Ninja,66.0,68.0,Southpaw,1979-12-19
d05cb1e8d1b885d8,Jinh Yu Frey,,63.0,65.0,Southpaw,1985-05-20
d060014a5a039829,Thomas Campbell,,,,,
d06f8869449ba7bd,Alexander Yakovlev,Russian Thunder,75.0,74.0,Southpaw,1984-07-18
d0a5ef38a7778ac2,Estevan Payan,El Terrible,70.0,,Orthodox,1982-03-14
d0aaedcf7ccd0b45,Chris Daukaus,,75.0,76.0,Orthodox,1989-09-25
d0c29452d3272603,Dan Miller,,73.0,74.0,Orthodox,1981-06-30
d0d43cb9b14f231c,Andre Mussi,,75.0,,Orthodox,
d0d7160824278840,Junior Assuncao,,69.0,72.0,Orthodox,1981-06-24
d0e1b42d41dab603,Julian Marquez,The Cuban Missile Crisis,74.0,72.0,Orthodox,1990-05-08
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,69.0,70.0,Orthodox,1988-10-23
d0f3959b4a9747e6,Jose Aldo,,67.0,70.0,Orthodox,1986-09-09
d1053e55f00e53fe,AJ Cunningham,The Savage,70.0,71.0,Orthodox,1994-09-07
d10b35152277cf98,James Toney,Lights Out,69.0,,Orthodox,1968-08-24
d1152823307d7e7c,Rameau Thierry Sokoudjou,The African Assassin,70.0,78.0,Orthodox,1984-04-18
d150c6fbdb7687f4,Miguel Cosio,,76.0,,,
d1528ac5675558b1,Rashad Coulter,Daywalker,71.0,76.0,Orthodox,1981-11-27
d156513a19acf856,Sam Alvey,Smile'N,74.0,75.0,Southpaw,1986-05-06
d16373b3568678d4,Raimond Magomedaliev,,73.0,75.0,Orthodox,1990-06-10
d1759b2b7be9be56,Hector Ramirez,Sick Dog,72.0,,Orthodox,1976-03-28
d188a3b817860ec6,Steven Siler,Super,71.0,70.0,Orthodox,1987-02-15
d18dbcb0f8e2b55d,Alex Soto,Extremo,68.0,,Southpaw,1984-02-15
d1941565abf50b16,Jim Miller,A-10,68.0,71.0,Southpaw,1983-08-30
d1a1314976c50bef,Josh Neer,The Dentist,71.0,72.0,Orthodox,1983-03-24
d1c65d2cf2925ddd,Gregory Rodrigues,Robocop,75.0,75.0,Orthodox,1992-02-17
d1d20e651e6cbc02,Takeshi Yamazaki,,68.0,,Southpaw,
d1dcd4e96464a53d,Jules Bruchez,,72.0,,Southpaw,1977-08-16
d1e1fdcea7c8a90a,Leandro Issa,Brodinho,67.0,69.0,Orthodox,1983-09-19
d1e6a6536ee62517,Tyrone Roberts,Native Warrior,69.0,,Orthodox,
d1e7fc58d4225cdf,Danny Castillo,Last Call,69.0,71.0,Orthodox,1979-08-25
d2036f31c035e0d1,Jose Torres,Shorty,64.0,65.0,Orthodox,1992-08-02
d21113c9ff3788ae,Peter Barrett,Slippery,70.0,73.0,Southpaw,1986-08-10
d221ee27afc7a60e,Viscardi Andrade,,71.0,75.0,Orthodox,1984-03-08
d227958e8a0c1466,Kotetsu Boku,,69.0,,Orthodox,1977-05-27
d23ccf4a6c221284,Karlos Vemola,,72.0,75.0,Orthodox,1985-07-03
d23d5960ac5e117c,Alejandro Flores,El Gallito,70.0,73.0,Orthodox,1991-08-06
d247691a6c0e9034,Cub Swanson,,68.0,70.0,Orthodox,1983-11-02
d25240135aee03e5,Tabatha Ricci,Baby Shark,61.0,61.0,Orthodox,1995-02-21
d25b93992f285953,TJ O'Brien,The Spider,74.0,,Orthodox,1987-01-01
d26394fc0e8e880a,Ricardo Barros,,73.0,,,1976-03-22
d26934530dc5b248,Gilbert Aldana,El Peligro,73.0,,Orthodox,1977-08-25
d28dee5c705991df,Stipe Miocic,,76.0,80.0,Orthodox,1982-08-19
d29b5c4f22c6357d,Gilbert Yvel,The Hurricane,74.0,77.0,Orthodox,1976-06-30
d2a9be6bf2de624c,Robert Drysdale,,75.0,,Orthodox,1981-10-05
d2b1c1317a39f6c6,Satoshi Honma,,73.0,,Orthodox,1968-05-19
d2bc285ead803db0,Louis Smolka,Da Last Samurai,69.0,68.0,Orthodox,1991-07-16
d2c55d1d2e67773b,David Branch,,73.0,78.0,Orthodox,1981-09-26
d2cd7a69cc55e7ed,Austin Hubbard,Thud,70.0,71.0,Orthodox,1991-12-22
d2d05dda5f887f87,Kevin Szaflarski,,77.0,77.0,Orthodox,1994-12-30
d2d37e8eeb3abc8d,Frank Trigg,Twinkle Toes,69.0,71.0,Southpaw,1972-05-07
d2f43cfaf8ca3560,Fernando Padilla,El Valiente,73.0,76.0,Orthodox,1996-12-15
d2fa318f34d0aadc,Karen Darabedyan,,67.0,68.0,Orthodox,1986-12-18
d30415ec5e8783cd,Kyle Sturgeon,,75.0,,Switch,
d317a5e2b3f88c5f,Warlley Alves,,71.0,72.0,Orthodox,1991-01-04
d31a5546c0e9b213,Rodrigo Nascimento,Ze Colmeia,74.0,80.0,Orthodox,1992-11-26
d31cbcdd7d69536d,TJ Brown,Downtown,69.0,72.0,Switch,1990-05-22
d33da8a3d82bdb62,Kai Asakura,,68.0,69.0,Orthodox,1993-10-31
d343df8ba11f4c4e,Nina Nunes,,65.0,64.0,Orthodox,1985-12-03
d34636a85f0f4c90,Motonobu Tezuka,,67.0,,Southpaw,1987-08-29
d35298b6df168456,Talita Alencar,Problem Child,61.0,58.0,Orthodox,1990-10-17
d35c3ed553b71fa2,Joe Vedepo,The Doctor,72.0,,Orthodox,
d35f734c56a89103,Karl Williams,,75.0,79.0,Orthodox,1990-01-06
d365ee924f5cc3fc,Bao Quach,,63.0,,Orthodox,1979-09-04
d3711d3784b76255,Zane Frazier,Nasty,77.0,,Orthodox,
d38e8c6ae2dfc051,Nazareno Malegarie,El Tigre,68.0,,,1986-05-16
d3b5ad3b15a64a18,Francesco Maturi,,,,,
d3c554d6e11fc9d6,Jianping Yang,,67.0,,Orthodox,1988-11-27
d3de4a24f7eefac8,Doug Evans,,69.0,,Orthodox,1980-10-10
d3df1add9d9a7efb,Derrick Lewis,The Black Beast,75.0,79.0,Orthodox,1985-02-07
d3f5d33d61cd00c9,Norma Dumont,The Immortal,67.0,67.0,Orthodox,1990-10-01
d3fa5c5955397532,Grigory Popov,,67.0,68.0,Switch,1984-04-18
d403b1a6f278c95e,Vagner Rocha,Ceara,70.0,73.0,Orthodox,1982-06-06
d41937647eae9a34,Reza Nasri,,71.0,,Orthodox,
d4270315cbcf2569,Jacob Malkoun,Mamba,69.0,73.0,Orthodox,1995-08-26
d43a048a880efdff,Chris Leben,The Crippler,71.0,73.0,Southpaw,1980-07-21
d44a84409bf0da64,Stephanie Webber,,66.0,,,
d450769115a193c2,Marcos Conrado Jr.,,74.0,,Orthodox,1982-03-14
d468288756ae3982,Renato Sobral,Babalu,73.0,75.0,Orthodox,1975-09-07
d4691518d012b9e7,Aspen Ladd,,66.0,66.0,Orthodox,1995-03-01
d4a12dfa4067742f,Murad Chunkaiev,,71.0,,Orthodox,
d4a31850a7457f1b,Amanda Cooper,ABC,63.0,64.0,Switch,1991-10-22
d4c9dcd330403612,Anthony Smith,Lionheart,76.0,76.0,Orthodox,1988-07-26
d4da8995fc91e7ef,Katsuyori Shibata,,72.0,,Orthodox,1979-11-17
d4f364dd076bb0e2,Cung Le,,69.0,70.0,Southpaw,1972-05-25
d50382dc0565a9e1,Viviane Pereira,Sucuri,61.0,63.0,Orthodox,1993-08-28
d512d9f204059f57,Joe Riggs,Diesel,72.0,70.0,Southpaw,1982-09-23
d52ef694108f8235,Michael McDonald,The Black Sniper,71.0,,Orthodox,1965-02-06
d53482bef23235ba,Marcio Alexandre Junior,Lyoto,72.0,75.0,Southpaw,1989-05-05
d538f13ab21d9633,Joshua Wang-Kim,Twin Dragon,69.0,71.0,Switch,1992-11-16
d549cefc7c54ab78,Reinier de Ridder,The Dutch Knight,76.0,78.0,Southpaw,1990-09-07
d562b12b8fe88336,JJ Ambrose,,70.0,,Orthodox,
d56bb6dff2ae77eb,Stefan Leko,Blitz,74.0,,Orthodox,1974-06-03
d56caaa5e123f518,Masutatsu Yano,,69.0,,Orthodox,1975-07-11
d57e6a8971b6d2bd,Erick Wanderlei,,73.0,,Orthodox,
d58478ded5534695,Maiquel Falcao,Big Rig,71.0,,Orthodox,1981-03-08
d5ae8074631762fc,Katsuhiko Nagata,,67.0,,Southpaw,1973-10-31
d5b7fac960e58920,Chris Indich,,70.0,,,1987-04-22
d5bab53a1a603aac,Ryan Loder,Man of Steel,74.0,76.0,Southpaw,1991-06-05
d5ed14b2153c6ed2,Semmy Schilt,Hightower,82.0,,Orthodox,1973-10-27
d5f820c11a121050,Aaron Simpson,A-Train,72.0,73.0,Orthodox,1974-07-20
d61316139d68dbe3,Roman Bogatov,,68.0,73.0,Orthodox,1990-12-15
d615d6a10a4704cd,Magno Almeida,,72.0,,,1985-06-06
d6285cba1d1052e0,Bojan Mihajlovic,,71.0,73.0,Orthodox,1980-03-30
d62bb4d84a7267ba,Mark Hughes,,69.0,,Southpaw,1973-10-13
d632d156c0549e07,Nissen Osterneck,,74.0,,Orthodox,1981-05-01
d661ce4da776fc20,Petr Yan,No Mercy,67.0,67.0,Switch,1993-02-11
d665de9b4da87c22,Nick Nolte,,72.0,,,
d66a46de8d705353,Jeremiah Wells,,69.0,74.0,Switch,1986-10-30
d683f4870742b273,Shi Ming,,62.0,60.0,Orthodox,1994-11-14
d6a3e131ad4ba064,Angga,The Hitman,67.0,68.0,Orthodox,1989-01-13
d6b68eaf4b68b160,Rony Sefo,,69.0,,Orthodox,
