id,name,promotion,date,country,is_ufc_event,event_order
150138659,All Fighting Club: WOW Fight Night,,2022-10-22,,0,
290705,Huff Entertainment - Aftermath,Huff Entertainment,2022-10-22,US,0,
285782,CFX: Aftermath,CageFX,2022-10-22,US,0,
285755,DFN 8: Boj o Tron,Dracula Gym Banska Bystrica,2022-10-22,SK,0,
289334,ABSOLUTO FIGHT - Absoluto Fight 02,ABSOLUTO FIGHT,2022-10-22,BR,0,
285536,RUF MMA 50 - Ringside Unified Fighting,Ringside Unified Fighting,2022-10-22,US,0,
296354,Lion Championship 2,Lion Championship,2022-10-22,,0,
292763,FTP - Fight Time Promotion 5,Fight Time Promotion,2022-10-22,BY,0,
292784,FTS - Fighting From the Sea,Fighting From the Sea,2022-10-22,ES,0,
284618,KOTC - Enraged,KOTC,2022-10-22,US,0,
285302,Rizin FF - Rizin 39,Rizin Fighting Federation,2022-10-23,JP,0,
285227,UFC - Road to UFC: Abu Dhabi Semifinals 2,UFC,2022-10-23,AE,0,
285224,UFC - Road to UFC: Abu Dhabi Semifinals 1,UFC,2022-10-23,AE,0,
285803,AFC 2 - Atomic Fighting Championship,Atomic Fighting Championship,2022-10-23,BE,0,
288650,WCF - Wardog Cage Fight 40,Wardog Cage Fight,2022-10-23,JP,0,
286958,RECC 13 - Rise of the Elite,Revolution Elite Combat Championship,2022-10-23,UK,0,
285800,EFC Global - EFC Global 26,EFC Global,2022-10-23,KG,0,
287030,ATFC 15 - Amir Temur Fighting Championship 15,Amir Temur Fighting Championship,2022-10-23,UZ,0,
316421,XFC - MMA Prestige Fight,Xtreme Fighter Champion,2022-10-23,IT,0,
292808,Victory MMA - Victory Fight Tournament: The Legacy,Victory MMA,2022-10-23,CO,0,
290570,MasFight - MS 1,MasFight,2022-10-26,,0,
286835,SFC 4 - Sparta Fight Championship: Grand Prix,Sparta Fight Championship,2022-10-26,PE,0,
284822,FFC 54 - Llontop vs. Zebroski,Fusion Fighting Championship (Peru),2022-10-27,PE,0,
287594,Hardcore FC - Hardcore MMA 44,Hardcore Fighting Championships (Russia),2022-10-27,RU,0,
287123,URCC 80 - Bare Madness Fight Night,URCC,2022-10-27,PH,0,
288527,FCOC - Radcliffe vs. Gerardo,Fight Club OC,2022-10-27,US,0,
286823,Shooto Brazil 111 - Macapa x Bad Boy,Shooto Brazil,2022-10-28,BR,0,
285431,Brave CF 65 - Brave Combat Federation 65,Brave Combat Federation,2022-10-28,BH,0,
286208,NFC 46 - Naiza Fighter Championship 46,Naiza Fighter Championship,2022-10-28,KZ,0,
285827,Babilon MMA 31 - Sudolski vs. Lazarz,Babilon MMA,2022-10-28,PL,0,
285824,TFL 25 - Thunderstrike Fight League,Thunderstrike Fight League,2022-10-28,PL,0,
286202,Matchmaker MMA 3 - Mora vs. Gil,MatchMaker MMA,2022-10-28,CO,0,
286733,UWC Mexico 39 - Meraz vs. Ramos,UWC (Mexico),2022-10-28,MX,0,
286877,Qadya MMA - The Qage 1: Anwar vs Mohamed,Qadya Mixed Martial Arts,2022-10-28,EG,0,
285830,MHM - Mile High MMAyhem,Mile High MMAyhem,2022-10-28,US,0,
286850,DFC 17 - Rengifo vs. Rengifo,Desafio Fighting Championship,2022-10-28,PE,0,
296624,NAF - Novo Aripuana,Novo aripuana Fight,2022-10-28,BR,0,
283133,UFC Fight Night: Kattar vs. Allen,UFC,2022-10-29,US,1,625
287249,Draka MMA - Governors Cup 19,Draka,2022-10-29,RU,0,
285563,Real Fight Arena - RFA 5: Brno,Real Fight Arena,2022-10-29,CZ,0,
283730,Bellator 287 - Piccolotti vs. Barnaoui,BellatorFC,2022-10-29,IT,0,
291956,SFT Outubro Rosa 5: Rainhas do Combate,Standout Fighting Tournament,2022-10-29,BR,0,
150140699,Karate Combat 36: Souza vs. Skrivers,,2022-10-29,US,0,
288020,RITC - Rage in the Cage OKC 90,Rage in the Cage OKC,2022-10-29,US,0,
286220,EPF - East Pro Fight,East PRO Fight,2022-10-29,SK,0,
260627,WLMMA - We Love MMA 60,Free Fight Germany,2022-10-29,DE,0,
286238,Cage Titans 56,Cage Titans FC,2022-10-29,US,0,
300182,GFN - Gladiators Fight Night 5,Gladiators Fight Night,2022-10-29,BR,0,
287114,Ragnarok Combate 3 -,Ragnarok (Chile),2022-10-29,CR,0,
284630,CFS 12 - Cage Fight Series 12,Cage Fight Series (Austria),2022-10-29,AT,0,
286571,AFC 21 - Angels Fighting Championship 21,Angels Fighting Championship,2022-10-29,,0,
293021,DFL 2 - Dragon Fight League,Dragon Fight League,2022-10-29,UK,0,
286229,AMF - Attitude MMA Fights 25,Attitude MMA Fights,2022-10-29,US,0,
287081,Spartacus MMA - Spartacus Fight Event 19,Spartacus MMA,2022-10-29,BR,0,
285890,EMMA - Eternal MMA 71: Perth,Eternal MMA,2022-10-29,AU,0,
293090,MSC 2 - Margem Sul Championship 2,Margem Sul Cage,2022-10-29,PT,0,
293954,Liga Inmortal 1 - Caracas,Liga Inmortal,2022-10-29,VE,0,
289415,MFC 1 - Marshall Fighting Championship 1: The Great Beginning,Marshall Fighting Championship,2022-10-29,SK,0,
290444,HMMAF - Sarosd MMA Cup,Hungarian MMA Federation,2022-10-29,HU,0,
286007,AOW 26 - Art of War Cage Fighting 26,Art of War Cage Fighting,2022-10-29,US,0,
286241,Ragnarok - Ragnarok 14,Ragnarok (Argentina),2022-10-29,AR,0,
282146,Campeonato Internacional de MMA 5 - Tour Colombia 2022,Campeonato Internacional de MMA,2022-10-29,CO,0,
286247,DFA Fight Night 2 - Diamond Fighting Alliance,Diamond Fighting Alliance,2022-10-29,US,0,
289670,GLFC 23 - Global Legion FC 23,Global Legion FC,2022-10-29,US,0,
286244,WOW 7,The Way of Warrior,2022-10-29,ES,0,
286223,RCWC - Halloween Brawl 6,Throwdown Showdown Entertainment,2022-10-29,US,0,
284966,Bayou FC 54,Bayou Fighting Championship,2022-10-29,US,0,
293150,KillEagle Promotions - Fight For Our Future 7,KillEagle Promotions,2022-10-29,US,0,
293165,Instinto Animal - La Noche de los Valientes,Instinto Animal,2022-10-29,AR,0,
288200,RMMAU - Cup of the Head of the Surgut Region,Russian MMA Union,2022-10-29,RU,0,
288563,NFC 79 - Nicaraguan Fighting Championship 79,Nicaraguan Fighting Championship,2022-10-29,NI,0,
289061,CFC 1 - Caspian Fighting Championship,Caspian Fighting Championship,2022-10-29,IR,0,
287810,IFC 1 - International Fighting Cup 1,International Fighting Cup,2022-10-29,RU,0,
292127,LDH Martial Arts - ExFight 6,LDH Martial Arts,2022-10-30,JP,0,
284990,Deep - Okinawa Impact 2022,DEEP,2022-10-30,JP,0,
284705,Fury FC 70 - Fury Fighting Championship 70,Fury Fighting Championship,2022-10-30,US,0,
287945,EFC - Eagle FC: Selection 5,Eagle FC,2022-10-30,RU,0,
293183,AXF 7 - Aguascalientes Xtreme Fighters 7,Aguascalientes Xtreme Fighters,2022-10-30,MX,0,
289388,M-Title - 21st,M-Title,2022-10-30,KR,0,
293180,The Fight Project MMA - MMA Series,The Fight Project MMA,2022-10-30,UK,0,
287048,Combate Global - Horror in La Jaula,Combate Global,2022-10-30,US,0,
287777,SFC 5 - Selected Fighting Championship 5,Selected Fighting Championship,2022-10-30,RU,0,
286118,WEF ProfFight 51: Battle At Ala-Too,Word Ertaymash Federation,2022-10-31,KG,0,
287117,Octagon Promotion - 1X Octagon Selection 18,Octagon Promotion,2022-11-02,KZ,0,
274481,Ares FC 9 - Ares Fighting Championship 9: Lapilus vs. Ayoub 2,Ares Fighting Championship,2022-11-03,FR,0,
285923,EFC 99 - EFC Worldwide 99,EFC Global,2022-11-03,ZA,0,
287102,BSC 11 - Budo Sento Championship Vol. 11,Budo Sento Championship,2022-11-04,MX,0,
285392,ACA 147 - Vartanyan vs. Raisov,Absolute Championship Akhmat,2022-11-04,RU,0,
285887,Freedom Fight Night 3 - Team Bader vs. Team Henderson,Freedom Fight Night,2022-11-04,US,0,
283337,CW 145 - Cage Warriors 145,Cage Warriors,2022-11-04,UK,0,
286739,LFA 146 - Barbosa vs. Santos,Legacy Fighting Alliance (LFA),2022-11-04,BR,0,
286262,Mamba MMA - Mamba Fight Night 11,Mamba Fighting Championship,2022-11-04,CA,0,
300062,Fairtex Fight: Strike Force,Fairtex Fight Promotion,2022-11-04,TH,0,
287111,Combate Global - Hernandez vs. Meneses,Combate Global,2022-11-04,US,0,
286052,AKA 24 - American Kombat Alliance,American Kombat Alliance,2022-11-04,US,0,
285998,NFC 151: Jesse Wable's Amateur Series 4,Wild Bills,2022-11-04,US,0,
293207,KFL 4 - Kamikaze Fight League 4,Kamikaze Fight League,2022-11-04,MX,0,
283130,UFC Fight Night 214 - Rodriguez vs. Lemos,UFC,2022-11-05,US,1,626
291074,AFC 11 - Aruba Fighting Championship 11,Aruba Fighting Championship,2022-11-05,AW,0,
286283,CMMA - Conflict MMA 55,Conflict MMA Promotions,2022-11-05,US,0,
286814,MMA Series 59 - Fighters Mansion,MMA SERIES,2022-11-05,RU,0,
287162,WS Fighting 6 - WS Fighting 6,WS Fighting,2022-11-05,BR,0,
288065,Black Combat - Champions League 22-23 Season: 2nd Week,Black Combat,2022-11-05,KR,0,
263687,CF 16 - Carelia Fight 16,Carelia Fight,2022-11-05,FI,0,
286133,FNC 8 - Fight Nation Championship 8: Armageddon Finale,Fight Nation Championship,2022-11-05,HR,0,
286331,Clearwater Combat,Clearwater Combat MMA,2022-11-05,US,0,
274658,Shamrock FC - Shamrock 341,Shamrock Promotions,2022-11-05,US,0,
286664,GFC 18 - Georgian Fighting Championship 18,Georgian Fighting Championship,2022-11-05,GE,0,
286325,COH 87 - Cage of Honor 87,Cage of Honor,2022-11-05,US,0,
293225,The Cage MMA - Vol. 1,The Cage MMA (Germany),2022-11-05,DE,0,
282452,"B2 Fighting Series 177 - Dubuque, IA",B2 Fighting Series,2022-11-05,US,0,
287063,KOK - World Series in Kaunas,King of Kings,2022-11-05,LT,0,
286874,Qadya MMA 2,Qadya Mixed Martial Arts,2022-11-05,EG,0,
287138,Fierce FC 22 - Fierce Fighting Championship,Fierce Fighting Championship,2022-11-05,US,0,
286310,CN - Combat Night: Duval,Combat Night (Florida),2022-11-05,US,0,
286277,Fabriq MMA - Fabriq 1,Fabriq MMA,2022-11-05,SK,0,
287798,IFC MMA - Integra FC 16,Integra Fighting Championship,2022-11-05,DE,0,
286271,MITC - Milano in the Cage 9,Milano in the Cage,2022-11-05,IT,0,
287066,DF - Demo Fight 15,Demo Fight,2022-11-05,BR,0,
287129,LF - Lions Fight 8,Lions Fight,2022-11-05,BR,0,
285935,NP Fight - NP Fight Brazil 18: Gold,NP Fight,2022-11-05,BR,0,
286274,IFA 1 - Inverse Fighting Association,Inverse Fighting Association,2022-11-05,US,0,
285863,CFC 10 - Corumba Fight Combat 10,Corumba Fight Combat,2022-11-05,BR,0,
285794,SF 53 - Stellar Fights 53,Stellar Fights,2022-11-05,US,0,
284279,BFN - Breves Night Fight 08,Breves Night Fight,2022-11-05,BR,0,
286265,IAF 6 - I Am Fighter Season 2 Finale,I Am Fighter,2022-11-05,CZ,0,
272246,WLMMA - We Love MMA 61,Free Fight Germany,2022-11-05,DE,0,
287126,Huya FC - Huya Fighting Championship 7,Huya Fighting Championship,2022-11-05,CN,0,
286289,RCS 11 - Rocket Combat Sports 11,Rocket Combat Sports,2022-11-05,US,0,
286322,Summit FC 42,Summit Fighting Championships,2022-11-05,US,0,
285848,WTE FC 12 - WTE Fight Championship 12,WTE Fight Championship,2022-11-05,ES,0,
287132,HMMAF - Greenfield International Cage Fighting Gala,Hungarian MMA Federation,2022-11-05,HU,0,
286280,Integracion MMA - INF 6,Integracion MMA (INF),2022-11-05,CR,0,
287147,IC - Impact Championship,Impact Championship,2022-11-05,,0,
295049,IF 5 - Instinct Fighter 5,Instinct Fighter,2022-11-05,AR,0,
282977,SCC 3 - Samil Combat Championship 3,Samil Combat Championship,2022-11-05,PY,0,
290948,Master Fighters 1 - La Noche del Mictlan,Master Fighters,2022-11-05,MX,0,
287318,MMA Brazil Tour 4 - Sao Paulo,MMA Brazil Tour,2022-11-05,BR,0,
286301,Fightforce - Livingston Aspire Series 2,FightForce,2022-11-05,US,0,
287105,TFC 4 - Top Fighting Championship 4: The Comeback,Top FC,2022-11-05,BR,0,
287135,HFC - Hualsur Fighting Championship: Combates Calafate 4,Hualsur Sport Combat,2022-11-05,AR,0,
286268,"Coastal Combat 11 - Remember, Remember The 5th of November",Coastal Combat MMA,2022-11-05,AU,0,
286067,One Pride MMA Fight Night 64 - Pride and Glory,One Pride MMA,2022-11-05,ID,0,
288596,All FC - All Fighting Championship,All Fighting Championship,2022-11-05,KR,0,
291929,Victory Fights - Road to Victory 2,Victory Fights,2022-11-05,UK,0,
287060,Scuffle Combat 1 - Scuffle Finals,Scuffle Combat,2022-11-05,MU,0,
287141,WFC 6 - Wanuko Fighting Championship 6,Wanuko Fighting Championship (WFC),2022-11-05,PE,0,
288551,Fame MMA 16 - Tromba vs. Dubiel,Fame MMA,2022-11-05,PL,0,
293219,KFN 2 - Klincz Fight Night 2,Klincz Fight Night,2022-11-05,PL,0,
286298,NWFA - Arkanbrawl,North West Fighting Alliance,2022-11-05,US,0,
285710,Rizin FF - Landmark Vol. 4,Rizin Fighting Federation,2022-11-06,JP,0,
284708,Fury FC 71 - Fury Fighting Championship 71,Fury Fighting Championship,2022-11-06,US,0,
150135194,GWF 1,,2022-11-06,GE,0,
287309,TOPKING - 10th Anniversary Charity Event: KING 10,TOPKING,2022-11-06,JP,0,
284204,Shooto - The Shooto Okinawa Vol. 7,Shooto,2022-11-06,JP,0,
287636,Alvorada Fight Combat - 1,Alvorada Fight Combat,2022-11-06,BR,0,
287150,CMMA - Contra MMA 2,Contra MMA,2022-11-06,PL,0,
286337,GAMMA Argentina - Open MMA Amateur 2,GAMMA Argentina,2022-11-06,AR,0,
284555,Fighting Nexus - Vol. 29,Fighting Nexus,2022-11-07,JP,0,
288122,BPC - Batendo Perna Combate 03,Batendo Perna Combate,2022-11-09,BR,0,
287177,Cowboys vs. Cajuns 3,Goat Promotions LLC,2022-11-10,US,0,
285734,CFFC 114 - Cage Fury Fighting Championships 114,Cage Fury FC,2022-11-10,US,0,
287597,Hardcore FC - Hardcore MMA 45,Hardcore Fighting Championships (Russia),2022-11-10,RU,0,
287816,Zuri MMA International 1,Zuri Warriors Championship,2022-11-10,IL,0,
300518,BDMMA - Beat Down MMA 5,Beat Down MMA,2022-11-10,MX,0,
287180,Brawl - Brawl International 2,Brawl International,2022-11-11,GU,0,
287390,Fairtex Fight Promotion - Strike Force,Fairtex Fight Promotion,2022-11-11,TH,0,
287189,Babilon MMA 32 - Rusinski vs. Siwiec,Babilon MMA,2022-11-11,PL,0,
287192,FSC 6 - First Step Championship 6,First Step Championship,2022-11-11,PL,0,
287153,Shooto Brazil - Shooto Brazil 112,Shooto Brazil,2022-11-11,BR,0,
287210,SFT - PFL International Qualifier Series Brazil,Standout Fighting Tournament,2022-11-11,BR,0,
289433,AMC - Fight Nights 116,Fight Nights Global,2022-11-11,RU,0,
150132464,Alaska Combat Entertainment,Alaska Combat Entertainment,2022-11-11,US,0,
285815,Synergy FC 3 - Springfield Fight Night,Synergy Fighting Championship,2022-11-11,US,0,
286925,SteelFist Fight Night 88 - Patriotic,SteelFist Fight Night,2022-11-11,US,0,
287195,AFS 13 - Aries Fight Series 13,Aries Fight Series,2022-11-11,US,0,
286349,MCF 23 - Salute to Veterans 2,Midwest Championship Fighting,2022-11-11,US,0,
288509,OFN 1 - Vazeri vs. Qudrat,Original Fight Night,2022-11-11,IR,0,
287183,NFC 47 - Naiza Fighter Championship 47: Grand-Prix Semi Final,Naiza Fighter Championship,2022-11-11,KZ,0,
283124,UFC 281 - Adesanya vs. Pereira,UFC,2022-11-12,US,1,627
285068,KSW 76 - Parnasse vs. Rajewski,KSW,2022-11-12,PL,0,
283340,CW 146 - Cage Warriors 146,Cage Warriors,2022-11-12,UK,0,
287087,Spartacus MMA - Spartacus Fight Event 20,SPARTACUS MMA,2022-11-12,BR,0,
286409,SF - Shogun Fights 25,Shogun Fights,2022-11-12,US,0,
284417,AFL 28 - Ansgar Fighting League: Las Palmas,Ansgar Fighting League,2022-11-12,ES,0,
285632,Deep - 110 Impact,DEEP,2022-11-12,JP,0,
289409,GCMMA - Gulf Coast MMA 18,Gulf Coast MMA,2022-11-12,US,0,
287360,Dragon House MMA - Zhong Luo Cage Fighting Series 06,Dragon House MMA,2022-11-12,US,0,
286400,NEF 50 - New England Fights,New England Fights,2022-11-12,US,0,
287348,SMMA 4 - Samourai MMA 4,Samourai MMA,2022-11-12,CA,0,
285566,Real Fight Arena - RFA 6: Prievidza,Real Fight Arena,2022-11-12,SK,0,
287363,Inside Bahia - Inside Bahia,Inside Fighters League (IFL),2022-11-12,BR,0,
284900,OFC 26 - Open Fighting Championship 26,Open Fighting Championship,2022-11-12,RU,0,
288902,Lyon Fighting Championship - Apash Tournament 14,Lyon Fighting Challenge,2022-11-12,FR,0,
287336,Ultimate Combat Challenge 56 - UCC 56,Ultimate Combat Challenge,2022-11-12,HN,0,
287615,Paracatu Fight Night -,Paracatu Fight Night,2022-11-12,BR,0,
286352,AGM 3 - Arena Goliath MMA 3,Arena Goliath MMA,2022-11-12,FR,0,
284789,Lights Out Championship 9 - Bashi vs. Penafiel,Lights Out Championship,2022-11-12,US,0,
287324,Budo 52 - Budo Fighting Championships 52,Budo Warriors,2022-11-12,UK,0,
289343,MMA Galla - MMA Galla Odense,MMA Galla,2022-11-12,DK,0,
287327,Budo 53 - Budo Fighting Championships 53,Budo Warriors,2022-11-12,UK,0,
288599,Double G FC 14 - Double G Fighting Championship 14,Double G Fighting Championship,2022-11-12,KR,0,
289562,LFC - Legend Fighting Championships,Legend Fighting Championships,2022-11-12,TH,0,
287345,MF - Macaiba Fight 5,Macaiba Fight,2022-11-12,BR,0,
287372,Power Fight - La Batalla del Puente 10,Power Fight (Argentina),2022-11-12,AR,0,
284372,SFC - Sombra Fight Champions 28,SFC,2022-11-12,BR,0,
288086,Vilsao Combat MMA -,Vilsao Combat MMA,2022-11-12,BR,0,
288167,CAM 15 - Circuito Argentino de MMA,Circuito Argentino de MMA,2022-11-12,AR,0,
286070,SFC - SulFight Combat - 1,sulfight combat,2022-11-12,BR,0,
311027,CF - Contenders Fight 2,Contenders Fight,2022-11-12,BR,0,
285692,Freon - Gigant Fights 9,Freon,2022-11-12,LV,0,
289844,MKC 2 - Ruiz vs. Rivero,Mortal Kombat Championship,2022-11-12,MX,0,
287375,Epic Fighting - Epic 51,Epic Fighting,2022-11-12,US,0,
286841,DFC 4 - Delta Fighting Championship,Delta Fighting Championship,2022-11-12,US,0,
293399,FFC 35 - Fusion Fighting Championship 35,Fusion Fighting Championship,2022-11-12,UK,0,
286844,EMMA 21 - Extreme MMA,Extreme MMA (Ecuador),2022-11-12,EC,0,
304679,IFC - Ipaussu Fight Combat,Ipaussu Fight Combat,2022-11-12,BR,0,
293486,UDC Internacional - Patagonia Gym 1 Fight Night,UDC Internacional,2022-11-12,AR,0,
288176,ZaNorte - Zamboanga del Norte Amateur Mixed Martial Arts,Zamboanga del Norte,2022-11-12,PH,0,
287339,HDH - Hombres de Honor 116: Sangre y Arena 4,Hombres de Honor,2022-11-12,ES,0,
287216,XFC 61 - Xtreme Fighting Championships,Xtreme Fighting Championships (Australia),2022-11-12,NZ,0,
286883,NBCSP - Showdown 11,Northern Beaches Combat Sports Promotions,2022-11-12,AU,0,
150138113,Fight for Charity 6,,2022-11-12,UK,0,
288350,SW 5 - Strike Warrior 5,Strike Warrior,2022-11-12,VE,0,
286397,BCM Promotions - Fight Night 11,BCM Promotions,2022-11-12,US,0,
285770,JF - Jungle Fight 112,Jungle Fight,2022-11-13,BR,0,
288485,LSFC - Legacy of Sparta Fighting Championship,Legacy of Sparta Fighting Championship,2022-11-13,RU,0,
286673,ARC 008,Road Fighting Championship,2022-11-13,KR,0,
286424,UFS 16 - United Fighting Series 16,United Fighting Series (Argentina),2022-11-13,AR,0,
293522,Blade Combat - 1st Edition,Blade Combat,2022-11-13,BR,0,
286967,UGB MMA Championship - Combat Sports Festival,Underground Battle Mixed Martial Arts Championship,2022-11-13,PH,0,
287804,Argentina World Cup - Challenge 2022: Brazil vs. Argentina,Argentina World Cup,2022-11-13,AR,0,
293186,Octagon Promotion - 1X Octagon Selection 19,Octagon Promotion,2022-11-14,KZ,0,
285833,Invicta FC 50 - Strawweight Title Tournament,Invicta FC,2022-11-16,US,0,
302357,Kumite - Vale Tudo,Kumite (Colombia),2022-11-16,CO,0,
286121,WEF Selection 42: Grand Prix 66kg,Word Ertaymash Federation,2022-11-16,KG,0,
286427,CES 71: Raposo vs. Carvalho,Classic Entertainment and Sports (CES MMA),2022-11-17,US,0,
288479,Hardcore FC - Hardcore MMA 46,Hardcore Fighting Championships (Russia),2022-11-17,RU,0,
285242,Centurion FC - Ad Maiora,Centurion FC,2022-11-17,MT,0,
293528,Azerbaijan MMA Federation - Baku Open Grand Prix 2022: Stage 3,Azerbaijan MMA Federation,2022-11-17,AZ,0,
284411,Bellator 288 - Nemkov vs. Anderson 2,BellatorFC,2022-11-18,US,0,
287618,Combate Global - Perez vs. Huila,Combate Global,2022-11-18,US,0,
287399,Sparta Combat League - SCL: Sparta 93,Sparta Sports and Entertainment (formerly Sparta Combat League),2022-11-18,US,0,
287057,LFA 147 - Melo vs. Costa,Legacy Fighting Alliance (LFA),2022-11-18,US,0,
285884,LUX 028 - LUX Fight League 028,Lux Fight League,2022-11-18,MX,0,
286211,Titan FC 80 - Titan Fighting Championship,Titan Fighting Championship,2022-11-18,US,0,
286346,CFFC 115 - Cage Fury Fighting Championships 115,Cage Fury FC,2022-11-18,US,0,
285806,FFC 55 - Navarrete vs. Lanskoi,Fusion Fighting Championship (Peru),2022-11-18,CR,0,
286436,MFN 10 - Matrix Fight Night 10,Matrix Fight Night,2022-11-18,AE,0,
285266,HFS - Hex Fight Series 24,Hex Fight Series,2022-11-18,AU,0,
286430,ACA 148 - Magomedov vs. Olenichev,Absolute Championship Akhmat,2022-11-18,RU,0,
283286,One Championship - One on Prime Video 4: Abbasov vs. Lee,One Fighting Championship,2022-11-18,SG,0,
287387,Octagon Promotion - Octagon 37: Rudak vs. Baktybek uulu,Octagon Promotion,2022-11-18,KZ,0,
288320,Velikoross - Velikoross 1,MMA Series,2022-11-18,RU,0,
287417,ROC 78 - Ring of Combat 78,RoC,2022-11-18,US,0,
287411,Future FC - Road to Future 4,Future Fighting Championships,2022-11-18,BR,0,
287942,Invictus Deluxe - Invictus Deluxe Championship Uruguay,Invictus Deluxe Championship,2022-11-18,UY,0,
288221,Kuzbass MMA Federation - ASI Championship 6: Battle for Good 2022,Kuzbass MMA Federation,2022-11-18,RU,0,
287414,CLIP - Motor City Cagefights 12,Carlos Llinas International Productions,2022-11-18,US,0,
287780,Naciones MMA - Naciones MMA 11,Naciones MMA,2022-11-18,MX,0,
287852,GFC - Gamebred 3,Gamebred Fighting Championship,2022-11-18,US,0,
286433,Anthony Pettis FC 3: Milwaukee Fight Night,Anthony Pettis Fighting Championship (APFC),2022-11-18,US,0,
290675,RCF 6 - Rio Cuarto Fight 6,Rio Cuarto Fight,2022-11-18,AR,0,
289907,AUFC - Arabic Ultimate Fighting Championship 42,Arabic Ultimate Fighting Championship,2022-11-18,EG,0,
285791,Walkout FC 20 - Cody Fright Night,Walkout Fighting Championship,2022-11-18,US,0,
286442,Flex Fight Series Vol. 18 - Battle Garden,Flex Fight Series,2022-11-18,US,0,
283136,UFC Fight Night: Lewis vs. Spivak,UFC,2022-11-19,US,1,628
286610,One Championship - One 163: Akimoto vs. Petchtanong,One Fighting Championship,2022-11-19,SG,0,
287465,Up Next Fighting - UNF 3: Rivera vs. Gibson,Up Next Fighting,2022-11-19,US,0,
287441,MAC 3 - Martial Arts Championship,MAC - Martial Arts Championship,2022-11-19,BR,0,
287837,Prime Fights - TFO - Prime Fights #01,The Fighter’s Office,2022-11-19,BR,0,
286922,Combat Zone 78 - Combat Zone MMA,Combat Zone (Mass.),2022-11-19,US,0,
286481,Maverick MMA 21 - Buzukja vs. Karmo,Maverick MMA,2022-11-19,US,0,
288677,MGL-1 Fighting Championship - MGL-1 FC 18,MGL-1 Fighting Championship,2022-11-19,MN,0,
287459,Nightmare Promotions - ECC Cage Wars 3,Nightmare Promotions (ECC Cage Fighting),2022-11-19,US,0,
293849,Pantanal Fight Championship 29 - PFC 29 Edition,Pantanal Fight MMA,2022-11-19,BR,0,
288620,TFN 6 - Total Fight Night 6,Total Fight Night,2022-11-19,FI,0,
287444,TKO Palmas - TKO Palmasnet 1,TKO Palmas,2022-11-19,BR,0,
286313,Combat Night: Fort Pierce,Combat Night (Florida),2022-11-19,US,0,
290810,Bear River FC 16 - Bear River Fighting Championship 16,Hard Fought Championships,2022-11-19,US,0,
287453,NIF MMA 15 - North Iowa Fights 15,North Iowa Fights,2022-11-19,US,0,
285989,JFL - Jasaji Fighting League 35,Jasaji Fighting League,2022-11-19,MX,0,
286496,Empire MMA 3,Empire MMA (Colombia),2022-11-19,CO,0,
287813,FFL - Fusion Fight League,Fusion Fight League (Portugal),2022-11-19,PT,0,
286412,Samurai Fight House 7 - Campo vs. Taboada,Samurai Fight House,2022-11-19,AR,0,
287666,AFC - Acai Fight Combat 9,Acai Fight,2022-11-19,BR,0,
286520,CageWarriors Northwest 1,Northwest Fight Promotions,2022-11-19,US,0,
288647,X1 Kombat - Xi Kombat 8,X1 Kombat,2022-11-19,BR,0,
288068,Black Combat - Champions League 22-23 Season: 3rd Week,Black Combat,2022-11-19,KR,0,
287426,SFS 1 - Salt Fight Series 1,Salt Fight Series,2022-11-19,AU,0,
284519,Jorge Velho Team - JVT Championship 17,JVT Championship,2022-11-19,BR,0,
289193,MFP 237 - Modern Fighting Pankration 237,Modern Fighting Pankration,2022-11-19,RU,0,
286448,GCP 7 - German Cage Pioneer 7,German Cage Pioneer,2022-11-19,DE,0,
279683,WLMMA - We Love MMA 62,Free Fight Germany,2022-11-19,DE,0,
288683,Freon - Fight For Glory,Freon,2022-11-19,AZ,0,
288284,Underground Combat 5 - Parejo vs. Torres,Underground Combat (Ecuador),2022-11-19,EC,0,
287999,SMMAC 7 - Silesian MMA Challenge,Silesian MMA Challenge,2022-11-19,PL,0,
288500,Recreio Fight Win -,Recreio Fight Win,2022-11-19,BR,0,
303650,SFC 32 - Striker Fighting Championship 32,Striker Fighting Championship,2022-11-19,CO,0,
289721,HFC 38 - Hard Fighting Championship 38,Hard Fighting Championship,2022-11-19,CH,0,
287627,NEC 51 - North Extreme Cagefighting 51,North Extreme Cagefighting,2022-11-19,BR,0,
293924,MFN - Mallorca Fight Night 3,Mallorca Fight Night,2022-11-19,ES,0,
297647,DF - Dongzhenge Fight,Dongzhenge Fight,2022-11-19,CN,0,
286688,EFC - Empire Fighting Championship 20,Empire Fighting Championship,2022-11-19,US,0,
297596,TOC - The One Champion,The One Champion,2022-11-19,AR,0,
293888,Fight1 Promotion - La Notte dei Gladiatori 8,Fight1,2022-11-19,IT,0,
285746,FLA 6 - Fight League Atlantic,Fight League Atlantic,2022-11-19,CA,0,
287876,Hope Team - Edição 21,Hope Team MMA,2022-11-19,BR,0,
287090,Spartacus MMA - Spartacus Fight Event 21,SPARTACUS MMA,2022-11-19,BR,0,
286487,All or Nothing Fights 4 - Bodies on the Floor,All or Nothing Fights,2022-11-19,US,0,
287447,AFC 4 - Attitude Fighting Championship 4,Attitude Fighting Championship,2022-11-19,BO,0,
289901,AUFC - Arabic Ultimate Fighting Championship 43,Arabic Ultimate Fighting Championship,2022-11-19,EG,0,
